,QK Circuit Value,Key Feature,Query Feature
28,-0.2413,7221: legal terminology and references,3091:  Java import statements specifically related to various libraries and frameworks
29,-0.2388,"15560:  multiple segments of structured data, likely in a programming context",7950:  phrases related to technical specifications or characteristics
30,0.2363,14956: legal terms and references to court proceedings,7400: key political figures and their roles
31,-0.2347,5484:  references to notable achievements or events related to advancements and recognitions,"4374: elements of humor, particularly dark and inappropriate humor"
32,0.2341,5484:  references to notable achievements or events related to advancements and recognitions,5484:  references to notable achievements or events related to advancements and recognitions
33,0.2327,14956: legal terms and references to court proceedings,7950:  phrases related to technical specifications or characteristics
34,-0.2325,"4374: elements of humor, particularly dark and inappropriate humor",5484:  references to notable achievements or events related to advancements and recognitions
35,0.2314,"4374: elements of humor, particularly dark and inappropriate humor","4374: elements of humor, particularly dark and inappropriate humor"
36,-0.2308,14956: legal terms and references to court proceedings,11044: phrases related to criminal activity and societal issues
37,-0.2302,10919: terminology related to measurements and experimental procedures in scientific contexts,11094: references to scientific studies and their results
38,-0.2294,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",10639: terms related to tax and health funding programs
39,0.2285,9009:  programming-related terms and code structure elements,9009:  programming-related terms and code structure elements
40,0.2285,11094: references to scientific studies and their results,11094: references to scientific studies and their results
41,-0.2281,"4814: concepts related to health and well-being, especially in medical contexts",9009:  programming-related terms and code structure elements
42,-0.2245,9009:  programming-related terms and code structure elements,"4814: concepts related to health and well-being, especially in medical contexts"
43,-0.2236,14956: legal terms and references to court proceedings,15577: references to tutorials and guides
44,0.2234,"4814: concepts related to health and well-being, especially in medical contexts","4814: concepts related to health and well-being, especially in medical contexts"
45,0.2217,"15560:  multiple segments of structured data, likely in a programming context",4092: references to educational backgrounds and achievements
46,0.2214,557: references to chemical or biological modifications and their implications,8578: questions and responses related to functionality and user queries
47,-0.2197,14956: legal terms and references to court proceedings,4092: references to educational backgrounds and achievements
48,-0.2137,4155: customer service-related interactions and responses,14958: references to commercial activities and terms
49,-0.2134,"15560:  multiple segments of structured data, likely in a programming context","15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
50,-0.2133,11094: references to scientific studies and their results,11939:  phrases and terms related to medical and health-related conditions
51,-0.2101,14481: terms related to medical conditions affecting the lungs and their associated treatments,10639: terms related to tax and health funding programs
52,-0.2051,14481: terms related to medical conditions affecting the lungs and their associated treatments,8865: questions asking for definitions or explanations
53,-0.2042,16266:  numerical data and mathematical expressions,7942: references to event registration and participation details
54,0.204,6749: references to influential leaders and their historical actions,12628:  references to behavioral patterns and their implications
55,0.2039,9807: specific responses and error messages in code,8366: technical terms and concepts related to data processing and computer architecture
56,0.2029,16266:  numerical data and mathematical expressions,16266:  numerical data and mathematical expressions
57,0.2012,4627: references to significant figures or events in revolutionary contexts,16258: verbs and actions related to communication and interaction
58,-0.1997,6749: references to influential leaders and their historical actions,6606: mentions of celebrity names and news articles related to them
59,-0.198,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",2291: technical or mathematical symbols and terms
60,0.1974,2291: technical or mathematical symbols and terms,2291: technical or mathematical symbols and terms
61,-0.1971,9923: phrases related to improvements or advancements in methodology or technology,7010:  specific numerical values and variables in a structured data format or code
62,0.197,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers","2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
63,0.1967,7221: legal terminology and references,1306: code snippets related to file operations and handling
64,0.1951,10553: references to military threats and potential risks involving individuals,10553: references to military threats and potential risks involving individuals
65,-0.1946,12329:  sequences of whitespace characters,9377: phrases related to findings and results in a scientific or analytical context
66,0.1941,10919: terminology related to measurements and experimental procedures in scientific contexts,11939:  phrases and terms related to medical and health-related conditions
67,0.1935,"15560:  multiple segments of structured data, likely in a programming context",11044: phrases related to criminal activity and societal issues
68,0.1924,7942: references to event registration and participation details,7942: references to event registration and participation details
69,-0.1917,11094: references to scientific studies and their results,"12761: terms related to investment, startups, and entrepreneurial strategies"
70,-0.1906,7942: references to event registration and participation details,16266:  numerical data and mathematical expressions
71,-0.1904,7221: legal terminology and references,16273:  programming code related to alerts and user notifications
72,0.1887,10919: terminology related to measurements and experimental procedures in scientific contexts,"12761: terms related to investment, startups, and entrepreneurial strategies"
73,0.1875,1417: references to specific gene sequences and their corresponding classifications or codes,7010:  specific numerical values and variables in a structured data format or code
74,0.1869,"5817: features related to downloading and using software applications, particularly VPNs and file managers",14958: references to commercial activities and terms
75,-0.1868,4627: references to significant figures or events in revolutionary contexts,12170: specific business and economic terminology
76,0.1868,9377: phrases related to findings and results in a scientific or analytical context,9377: phrases related to findings and results in a scientific or analytical context
77,0.1862,12329:  sequences of whitespace characters,12329:  sequences of whitespace characters
78,0.1842,1417: references to specific gene sequences and their corresponding classifications or codes,791: references to figures and diagrams in the text
79,-0.1827,10919: terminology related to measurements and experimental procedures in scientific contexts,2875: references to legal proceedings and the assessment of claims within a legal context
80,0.1823,11094: references to scientific studies and their results,2875: references to legal proceedings and the assessment of claims within a legal context
81,-0.181,"15560:  multiple segments of structured data, likely in a programming context",11678: discussions of health risks and potential consequences related to medical conditions
82,-0.18,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",10441: quotes and their variations in punctuation
83,-0.1788,9377: phrases related to findings and results in a scientific or analytical context,12329:  sequences of whitespace characters
84,0.1786,11616: information related to significant events or actions involving authorities or leaders,5751:  generational lineage or ancestral connections in narratives
85,0.1776,10919: terminology related to measurements and experimental procedures in scientific contexts,14816: references to specific medical conditions and treatments
86,-0.1772,11094: references to scientific studies and their results,14816: references to specific medical conditions and treatments
87,-0.1763,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",2843: code structure and definitions commonly used in programming
88,0.1763,6392:  XML-like structured data elements,6392:  XML-like structured data elements
89,0.1759,"5258:  symbols and punctuation marks, particularly related to formatting or code structures","5258:  symbols and punctuation marks, particularly related to formatting or code structures"
90,0.1757,8342:  code-related keywords and concepts related to data structures and functions,15395: questions about programming or troubleshooting code
91,0.1757,"3030: proper nouns, particularly names of people and entities",9309: elements related to political processes and campaign activities
92,0.1749,59: code comments and documentation structures within programming code,6613: keywords related to residential and urban development projects
93,0.1748,13492: numerical data and date representations,9800: specific licensing or regulatory terms related to software or products
94,-0.1747,6392:  XML-like structured data elements,5912: elements related to archaeological findings and ancient artifacts
95,-0.1738,2291: technical or mathematical symbols and terms,"5258:  symbols and punctuation marks, particularly related to formatting or code structures"
96,0.173,16336: terms related to medical procedures and diagnostics,11275:  default export statements in code
97,-0.1727,11094: references to scientific studies and their results,1261: reasons or justifications for actions or beliefs
98,0.171,9395: phrases related to strategic planning and development,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts
99,-0.1709,5912: elements related to archaeological findings and ancient artifacts,6392:  XML-like structured data elements
100,-0.1704,13492: numerical data and date representations,13337: expressions or phrases indicating uncertainty or potential missed opportunities
101,-0.1703,499: features and attributes related to product descriptions and specifications,9800: specific licensing or regulatory terms related to software or products
102,0.1692,"7985: occurrences of the word ""some"" and its variations",7222: references to family activities and bonding experiences
103,0.1688,8793: themes related to romantic relationships and affairs,16258: verbs and actions related to communication and interaction
104,0.1687,5185: concepts related to food categories and chemical processes,7010:  specific numerical values and variables in a structured data format or code
105,0.168,5912: elements related to archaeological findings and ancient artifacts,5912: elements related to archaeological findings and ancient artifacts
106,0.1663,12937:  terms related to software licensing and redistribution,12937:  terms related to software licensing and redistribution
107,0.166,499: features and attributes related to product descriptions and specifications,13337: expressions or phrases indicating uncertainty or potential missed opportunities
108,-0.166,14620: mathematical symbols and expressions related to functions and operations,1577: terms related to scientific reagents and their usage in experimental procedures
109,0.166,3004: references to death and memorialization,"11957: Java access modifiers, specifically ""public"" and ""protected"""
110,0.1656,10919: terminology related to measurements and experimental procedures in scientific contexts,1261: reasons or justifications for actions or beliefs
111,0.1644,11281: expressions of disappointment and sadness,15739: references to medical diagnosis and assessment processes
112,-0.1637,13357: references to Asia and its geopolitical significance,14958: references to commercial activities and terms
113,0.1635,13357: references to Asia and its geopolitical significance,2621: terms related to astrocyte biology and their role in lipid metabolism
114,0.163,1122: LaTeX formatting elements and mathematical symbols,6613: keywords related to residential and urban development projects
115,0.163,"14061: names of groups, populations, or medical conditions","11957: Java access modifiers, specifically ""public"" and ""protected"""
116,-0.1624,59: code comments and documentation structures within programming code,10151: words related to medical assessments and treatments
117,-0.1622,4155: customer service-related interactions and responses,11240: the presence of dialog-related components and confirmations
118,0.162,14956: legal terms and references to court proceedings,11678: discussions of health risks and potential consequences related to medical conditions
119,0.162,14059: date-related information and numerical data,14059: date-related information and numerical data
120,-0.1619,9024: references to scientific studies or data citations,14958: references to commercial activities and terms
121,-0.1619,14060: specific chemical compounds and their variations,7400: key political figures and their roles
122,0.1619,1868: technical terminology and references related to organizations or specific fields,11891:  phrases that indicate doubt or questioning
123,0.1619,5799:  possessive forms and indications of ownership,5799:  possessive forms and indications of ownership
124,-0.1616,14059: date-related information and numerical data,9394: references to health-related substances or themes
125,0.1611,11616: information related to significant events or actions involving authorities or leaders,2263: terms related to scientific measurements and statistical analysis
126,-0.161,3598: terms associated with technical specifications and measurements,16241: legal terminology related to court cases and appeals
127,0.1608,9162: references to academic institutions and locations,14958: references to commercial activities and terms
128,0.1599,8294: predictions related to economic and social changes in the future,11891:  phrases that indicate doubt or questioning
129,-0.1599,9394: references to health-related substances or themes,14059: date-related information and numerical data
130,-0.1595,10919: terminology related to measurements and experimental procedures in scientific contexts,8644: terms related to training and testing data in machine learning contexts
131,0.1594,14620: mathematical symbols and expressions related to functions and operations,14620: mathematical symbols and expressions related to functions and operations
132,0.1589,9394: references to health-related substances or themes,9394: references to health-related substances or themes
133,-0.1584,13065: elements related to encoding and document processing in programming contexts,12628:  references to behavioral patterns and their implications
134,-0.1581,2843: code structure and definitions commonly used in programming,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
135,-0.158,12329:  sequences of whitespace characters,10639: terms related to tax and health funding programs
136,0.158,10194: parentheses and related syntax in programming code,"11957: Java access modifiers, specifically ""public"" and ""protected"""
137,0.1576,13065: elements related to encoding and document processing in programming contexts,6606: mentions of celebrity names and news articles related to them
138,0.1575,4362: phrases and expressions related to uncertainty and conditions in various contexts,5751:  generational lineage or ancestral connections in narratives
139,0.1565,1577: terms related to scientific reagents and their usage in experimental procedures,1577: terms related to scientific reagents and their usage in experimental procedures
140,0.1555,"15560:  multiple segments of structured data, likely in a programming context","10990: references to specific software, technical terms, and business entities"
141,-0.1555,10553: references to military threats and potential risks involving individuals,10211: scientific or medical terminology related to diseases and treatment options
142,0.1554,8342:  code-related keywords and concepts related to data structures and functions,7117: phrases indicating caution or recommendations to ensure certain actions are taken
143,0.155,4581: information related to specific scientific and technical categories,11275:  default export statements in code
144,0.1548,9807: specific responses and error messages in code,8265: terms related to goalkeeping and performance in sports
145,0.1539,13635: words related to voting and elections,"11957: Java access modifiers, specifically ""public"" and ""protected"""
146,0.1539,13755:  statements and arguments related to legal proceedings and judicial responses,14958: references to commercial activities and terms
147,0.1539,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts",9640: mathematical symbols and expressions related to equations and functions
148,-0.1534,1122: LaTeX formatting elements and mathematical symbols,10151: words related to medical assessments and treatments
149,-0.1532,6412: conjunctions and their recurring use in sentences,15972: specific locations and their associated names or organizations
150,0.1528,11616: information related to significant events or actions involving authorities or leaders,7222: references to family activities and bonding experiences
151,0.1526,10434: mathematical expressions and code structure in formatted documents,13100: information related to gaming
152,0.1526,4843: future aspirations and plans related to personal goals and achievements,11891:  phrases that indicate doubt or questioning
153,0.1522,9807: specific responses and error messages in code,8951: contexts describing tasks or jobs as easy or simple
154,0.1522,"3030: proper nouns, particularly names of people and entities",10665: references to countries and their relations or statistics
155,0.152,9807: specific responses and error messages in code,7106: terms related to established criteria or standards
156,-0.152,11094: references to scientific studies and their results,"9173: closing brackets and semicolons, indicating code termination and structure"
157,0.1519,2527: references to presence or existence in various contexts,1594: quantities and values related to time and costs
158,0.1519,9807: specific responses and error messages in code,6823: references to interviews and discussions involving specific individuals or groups
159,-0.1517,8793: themes related to romantic relationships and affairs,12170: specific business and economic terminology
160,0.1517,1957: conditional statements and logical constructs in the text,6613: keywords related to residential and urban development projects
161,0.1514,11616: information related to significant events or actions involving authorities or leaders,7524: key terms related to competition and performance metrics
162,-0.1512,1868: technical terminology and references related to organizations or specific fields,10994: phrases related to verbal expressions of exit or departure
163,-0.1512,1455: references to film sequels and reboots,9722:  phrases indicating legal or judicial decisions
164,-0.1512,"5521:  occurrences of the word ""break.""",7010:  specific numerical values and variables in a structured data format or code
165,0.151,7748: code segments that involve object instantiation and assignments,7748: code segments that involve object instantiation and assignments
166,0.151,14376: emphasis markers and formatting elements in documents,14376: emphasis markers and formatting elements in documents
167,0.1505,4520: references to rushing yards and performance metrics in sports,6613: keywords related to residential and urban development projects
168,0.1504,4362: phrases and expressions related to uncertainty and conditions in various contexts,2263: terms related to scientific measurements and statistical analysis
169,-0.1503,14956: legal terms and references to court proceedings,14737: user queries and responses related to research or inquiry
170,-0.1501,2527: references to presence or existence in various contexts,2033: terms related to medical and scientific research advancements
171,0.1501,"7985: occurrences of the word ""some"" and its variations",7524: key terms related to competition and performance metrics
172,0.1499,1473: technical terms and data structures related to programming and coding contexts,8527: references to companies and corporate entities
173,-0.1498,14060: specific chemical compounds and their variations,"2141: contexts related to health, particularly issues surrounding mortality and medical conditions"
174,0.1497,10919: terminology related to measurements and experimental procedures in scientific contexts,"9173: closing brackets and semicolons, indicating code termination and structure"
175,0.1495,10919: terminology related to measurements and experimental procedures in scientific contexts,748: terms related to political or societal structures and their consequences
176,-0.1495,9395: phrases related to strategic planning and development,"5731: aspects related to competition among entities for binding interactions, particularly in biological contexts"
177,0.1494,6163:  LaTeX formatting commands and structure in a document,15972: specific locations and their associated names or organizations
178,0.1494,12100: dialogue or conversational exchanges,"11410: instances of the word ""once"""
179,0.1492,10919: terminology related to measurements and experimental procedures in scientific contexts,7017:  technical and programming-related terminology
180,0.1489,14356: numbers and dates related to legal or procedural contexts,"11957: Java access modifiers, specifically ""public"" and ""protected"""
181,0.1489,7748: code segments that involve object instantiation and assignments,2107: references to emotional states and moral values
182,-0.1489,11094: references to scientific studies and their results,748: terms related to political or societal structures and their consequences
183,-0.1487,11939:  phrases and terms related to medical and health-related conditions,9800: specific licensing or regulatory terms related to software or products
184,-0.1481,10919: terminology related to measurements and experimental procedures in scientific contexts,14087: terms related to family planning and the dynamics of family size
185,-0.1481,7887: specific programming code structures and operations,8745: references to articles and mathematical concepts
186,-0.148,7786: punctuation marks that indicate emphasis or separation,8527: references to companies and corporate entities
187,-0.1477,4520: references to rushing yards and performance metrics in sports,10151: words related to medical assessments and treatments
188,0.1477,11939:  phrases and terms related to medical and health-related conditions,7222: references to family activities and bonding experiences
189,-0.1476,16336: terms related to medical procedures and diagnostics,"16308: transitions and changes in circumstances, particularly regarding financial transactions and medical procedures"
190,0.1475,11939:  phrases and terms related to medical and health-related conditions,13337: expressions or phrases indicating uncertainty or potential missed opportunities
191,0.1475,14060: specific chemical compounds and their variations,15577: references to tutorials and guides
192,0.1473,13039:  punctuations and formatting elements within the text,10919: terminology related to measurements and experimental procedures in scientific contexts
193,0.1466,11094: references to scientific studies and their results,8644: terms related to training and testing data in machine learning contexts
194,0.1464,9377: phrases related to findings and results in a scientific or analytical context,10639: terms related to tax and health funding programs
195,0.1462,8416:  mathematical operations or calculations involving factors or divisors,5580: references to legal and financial procedures
196,0.1462,4362: phrases and expressions related to uncertainty and conditions in various contexts,7117: phrases indicating caution or recommendations to ensure certain actions are taken
197,-0.1461,12937:  terms related to software licensing and redistribution,10937: network communication operations and protocols
198,0.1459,10919: terminology related to measurements and experimental procedures in scientific contexts,13090: names of people and familial relationships
199,0.1459,"6060: positive evaluations of dining experiences, particularly regarding prices and food quality",16165: terms related to emergency preparedness and response
200,0.1458,16048:  code-related functions and methods for app development,10553: references to military threats and potential risks involving individuals
201,-0.1458,6163:  LaTeX formatting commands and structure in a document,791: references to figures and diagrams in the text
202,0.1455,"11957: Java access modifiers, specifically ""public"" and ""protected""","11957: Java access modifiers, specifically ""public"" and ""protected"""
203,-0.1455,4658: dates and specific events related to December,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts
204,-0.1454,3443: references to age and demographic characteristics,10553: references to military threats and potential risks involving individuals
205,0.1454,3887: terms related to medical or health-related statistics,3887: terms related to medical or health-related statistics
206,0.1448,2843: code structure and definitions commonly used in programming,2843: code structure and definitions commonly used in programming
207,-0.1445,14460: words and phrases related to locations and positions,11240: the presence of dialog-related components and confirmations
208,0.1444,557: references to chemical or biological modifications and their implications,791: references to figures and diagrams in the text
209,0.1444,14060: specific chemical compounds and their variations,7185: measurement units related to length and volume
210,-0.1442,5799:  possessive forms and indications of ownership,5925: programming functions and syntax structures
211,0.144,3763: functions related to reshaping multidimensional arrays in programming,2320: references to talent and skills in various contexts
212,0.1438,10919: terminology related to measurements and experimental procedures in scientific contexts,7222: references to family activities and bonding experiences
213,-0.1437,1473: technical terms and data structures related to programming and coding contexts,2499:  phrases related to repetition or recurrence in events or themes
214,-0.1437,1577: terms related to scientific reagents and their usage in experimental procedures,14620: mathematical symbols and expressions related to functions and operations
215,0.1437,4118: specific programming constructs or syntactic elements related to function definitions and method calls,13384: complex structured elements in data
216,-0.1436,12329:  sequences of whitespace characters,8865: questions asking for definitions or explanations
217,-0.1436,4118: specific programming constructs or syntactic elements related to function definitions and method calls,2737:  phrases related to legal expenses and costs
218,-0.1431,10937: network communication operations and protocols,12937:  terms related to software licensing and redistribution
219,0.143,557: references to chemical or biological modifications and their implications,15970: terms and concepts related to algebraic structures and programming implementations
220,0.143,12008:  mathematical expressions or symbols,10546: phrases related to guidance and support in personal development or understanding complex situations
221,0.1426,13984:  specific keywords or names related to particular topics or entities,2158: dialogue or statements involving respect and interpersonal interactions
222,0.1421,1610:  references to upcoming events or episodes,6613: keywords related to residential and urban development projects
223,0.1418,6412: conjunctions and their recurring use in sentences,791: references to figures and diagrams in the text
224,0.1418,611: words related to comments and their statuses,9598: medical and scientific terms related to health treatments and assessments
225,0.1417,7786: punctuation marks that indicate emphasis or separation,2499:  phrases related to repetition or recurrence in events or themes
226,-0.1412,10999: the indefinite article 'a' and its variations in different contexts,13100: information related to gaming
227,0.1409,15602: references to skin care products and their effects,13384: complex structured elements in data
228,0.1407,7221: legal terminology and references,16165: terms related to emergency preparedness and response
229,0.1407,14030:  syntactic structures and function definitions in programming code,2833: legal terminology and concepts related to court proceedings and judgments
230,0.1405,3763: functions related to reshaping multidimensional arrays in programming,10118:  words expressing positive sentiments or high quality
231,0.1405,12008:  mathematical expressions or symbols,6041: code-related keywords and structures in programming contexts
232,0.1404,1417: references to specific gene sequences and their corresponding classifications or codes,13442: terms related to local contexts and connections
233,0.14,6749: references to influential leaders and their historical actions,"5143: symbolic representations of structured data, particularly numeric and technical formats"
234,0.14,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",11275:  default export statements in code
235,0.14,3763: functions related to reshaping multidimensional arrays in programming,"3830: references to legal rights and amendments, particularly those related to due process and fair trial standards"
236,0.1399,10919: terminology related to measurements and experimental procedures in scientific contexts,"3552: phrases and synonyms related to the term ""great."""
237,0.1398,11568: mathematical equations and their components related to physical theories,11748: names and surnames of individuals related to family histories
238,-0.1398,10640:  keywords and references related to academic or scientific sources,9295: terms related to programming exceptions and errors in software development
239,-0.1394,10553: references to military threats and potential risks involving individuals,8865: questions asking for definitions or explanations
240,-0.1393,8294: predictions related to economic and social changes in the future,8787:  references to fluid dynamics or methods involving fluid treatment
241,0.1392,11638: elements related to HTML and coding syntax,1616: syntax elements and structures within programming or markup language contexts
242,0.1392,13046:  mathematical symbols and parameters related to equations and functions,13046:  mathematical symbols and parameters related to equations and functions
243,0.139,8294: predictions related to economic and social changes in the future,"14770:  occurrences of the word ""Times."""
244,-0.139,12008:  mathematical expressions or symbols,1722:  phrases indicating physical locations or situations
245,0.1389,7033: terms related to economic crises and their impacts,7033: terms related to economic crises and their impacts
246,0.1388,"8252:  mentions of the ""mi"" RNA family",11891:  phrases that indicate doubt or questioning
247,0.1387,4118: specific programming constructs or syntactic elements related to function definitions and method calls,1238:  specific numerical data or results
248,-0.1387,11094: references to scientific studies and their results,13090: names of people and familial relationships
249,0.1387,"14549: phrases and discussions regarding conflicts or contradictions in public policy, particularly related to health and social issues",14376: emphasis markers and formatting elements in documents
250,-0.1384,3763: functions related to reshaping multidimensional arrays in programming,9521:  terms related to statistical significance and experimental methods
251,0.1382,"10990: references to specific software, technical terms, and business entities",8863: words related to various types of activities
252,-0.1382,10553: references to military threats and potential risks involving individuals,10639: terms related to tax and health funding programs
253,0.1381,"13182:  proper nouns, particularly names and titles",9295: terms related to programming exceptions and errors in software development
254,-0.1381,545: terms related to energy research and environmental quality,3512:  mathematical symbols and notation used in explanations or analyses
255,-0.1378,11616: information related to significant events or actions involving authorities or leaders,14087: terms related to family planning and the dynamics of family size
256,-0.1378,"4374: elements of humor, particularly dark and inappropriate humor",16258: verbs and actions related to communication and interaction
257,0.1378,11616: information related to significant events or actions involving authorities or leaders,2066: elements associated with game logic and conditions
258,-0.1377,8294: predictions related to economic and social changes in the future,10994: phrases related to verbal expressions of exit or departure
259,0.1377,3763: functions related to reshaping multidimensional arrays in programming,2833: legal terminology and concepts related to court proceedings and judgments
260,0.1375,"8800:  terms associated with economic conditions, particularly those indicating weakness or instability",11275:  default export statements in code
261,0.1375,9923: phrases related to improvements or advancements in methodology or technology,2107: references to emotional states and moral values
262,0.1375,10919: terminology related to measurements and experimental procedures in scientific contexts,7524: key terms related to competition and performance metrics
263,-0.1373,15192: concepts related to faith and divine purpose,9511: punctuation and its use in sentence structure
264,0.1373,545: terms related to energy research and environmental quality,10967: terms and expressions related to scientific studies and their methodologies
265,0.1368,2465: facilities and amenities for accommodation and events,5515: closing brackets and control flow symbols
266,0.1367,12008:  mathematical expressions or symbols,791: references to figures and diagrams in the text
267,0.1367,4155: customer service-related interactions and responses,2621: terms related to astrocyte biology and their role in lipid metabolism
268,0.1365,12008:  mathematical expressions or symbols,3594: references to specific medical procedures and conditions
269,0.1364,4609: references to academic works and citation details,5799:  possessive forms and indications of ownership
270,-0.1364,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text","2374:  code-related expressions, particularly those involving file handling and import statements"
271,0.1364,6118: structural elements and identifiers in data or documents,"11957: Java access modifiers, specifically ""public"" and ""protected"""
272,0.1364,10919: terminology related to measurements and experimental procedures in scientific contexts,5751:  generational lineage or ancestral connections in narratives
273,0.1362,12210: descriptions of plant species and their characteristics,12210: descriptions of plant species and their characteristics
274,-0.1361,15192: concepts related to faith and divine purpose,4092: references to educational backgrounds and achievements
275,-0.136,11094: references to scientific studies and their results,7017:  technical and programming-related terminology
276,0.136,10640:  keywords and references related to academic or scientific sources,11541:  coding elements related to data parsing and storage operations
277,0.1357,3142: instances of quotation marks and certain formatting symbols or document structure elements,15125: elements related to questioning authority and accountability
278,0.1357,11094: references to scientific studies and their results,11735: concerns about financial or practical implications of complex systems or projects
279,0.1357,"237: the name ""John"" in various contexts",7748: code segments that involve object instantiation and assignments
280,0.1357,14755: references to audio recording and management in programming contexts,7010:  specific numerical values and variables in a structured data format or code
281,0.1356,4619: mathematical expressions and numerical data,14376: emphasis markers and formatting elements in documents
282,0.1355,3205: mathematical symbols and notation related to equations,7117: phrases indicating caution or recommendations to ensure certain actions are taken
283,-0.1355,4843: future aspirations and plans related to personal goals and achievements,10994: phrases related to verbal expressions of exit or departure
284,-0.1355,1455: references to film sequels and reboots,807: specific phrases related to measurement and quantities
285,-0.1354,12008:  mathematical expressions or symbols,"6533: detailed descriptions of individuals, including physical characteristics and life milestones"
286,0.1353,13065: elements related to encoding and document processing in programming contexts,2544: words and phrases related to consistency and standardization in design
287,0.1353,"2710: elements of political accountability and responsibility, particularly related to the actions of the GOP and their stance on key issues",11891:  phrases that indicate doubt or questioning
288,-0.1349,10308: terms related to numerical values or economic measurements,1710: phrases related to mathematical calculations or operations
289,0.1349,5259:  instances of criticism and negative evaluations of actions or policies,"12852: the presence of the word ""both"" indicating comparisons or inclusiveness"
290,-0.1345,7221: legal terminology and references,1866: dates and references to the implementation of legal regulations or acts
291,-0.1345,10211: scientific or medical terminology related to diseases and treatment options,10553: references to military threats and potential risks involving individuals
292,0.1344,10145: statements related to projections and estimates in various contexts,6613: keywords related to residential and urban development projects
293,-0.1343,13065: elements related to encoding and document processing in programming contexts,"5143: symbolic representations of structured data, particularly numeric and technical formats"
294,0.1343,7246: numerical totals and counts related to various subjects,5389:  references to specific examples or details in various contexts
295,-0.134,14956: legal terms and references to court proceedings,1906: commands and processes related to executing scripts or programs in a programming context
296,0.134,2703: terms related to simulations and studies in scientific research,1306: code snippets related to file operations and handling
297,-0.1339,11094: references to scientific studies and their results,"3552: phrases and synonyms related to the term ""great."""
298,-0.1338,14956: legal terms and references to court proceedings,"10990: references to specific software, technical terms, and business entities"
299,0.1335,13279: information related to historical events and important dates,11104: references to scientific papers and their citations
