,QK Circuit Value,Key Feature,Query Feature
39,0.2966,10438: biological processes and medical terminology related to diagnostics,14376: emphasis markers and formatting elements in documents
40,-0.2937,1522: terms related to population dynamics and genetic variation,16287: terms related to quantification and measurement in various contexts
41,0.289,16287: terms related to quantification and measurement in various contexts,16287: terms related to quantification and measurement in various contexts
42,0.2886,1522: terms related to population dynamics and genetic variation,1522: terms related to population dynamics and genetic variation
43,0.2878,5815:  numerical or tabular data relevant to various contexts,5815:  numerical or tabular data relevant to various contexts
44,-0.2817,16287: terms related to quantification and measurement in various contexts,1522: terms related to population dynamics and genetic variation
45,-0.2788,6293: elements related to mold removal and cleaning,9841: technical classifications and descriptions of systems or devices
46,-0.2786,6599:  sections of text that contain scientific or technical jargon related to genetics or molecular biology,2157: statistical terms related to probability density functions
47,-0.2786,6643: phrases related to sports statistics and performances,1023: comma-separated lists or sequences of items
48,-0.2786,1023: comma-separated lists or sequences of items,6643: phrases related to sports statistics and performances
49,0.278,1023: comma-separated lists or sequences of items,1023: comma-separated lists or sequences of items
50,0.2776,6599:  sections of text that contain scientific or technical jargon related to genetics or molecular biology,9841: technical classifications and descriptions of systems or devices
51,0.2754,6293: elements related to mold removal and cleaning,2157: statistical terms related to probability density functions
52,-0.2747,"9289: numeric values and structured formats, particularly those that appear in data representations and web links",4571:  semicolon-separated statements and variable assignments in code
53,0.2747,6643: phrases related to sports statistics and performances,6643: phrases related to sports statistics and performances
54,0.2744,"9289: numeric values and structured formats, particularly those that appear in data representations and web links",14842: numerical values and related characters
55,0.274,"6591: specific identifiers, likely related to names or references in academic or technical contexts","6591: specific identifiers, likely related to names or references in academic or technical contexts"
56,0.2717,14870: concepts related to medical research and treatment,14870: concepts related to medical research and treatment
57,0.2627,15288: technical terminology and programming constructs related to data processing and validation,15288: technical terminology and programming constructs related to data processing and validation
58,-0.2625,15288: technical terminology and programming constructs related to data processing and validation,4578: instances of significant economic terminology related to health and medicine
59,0.2612,4584: phrases related to statistical measurements and observed data frequencies,8787:  references to fluid dynamics or methods involving fluid treatment
60,-0.2595,4578: instances of significant economic terminology related to health and medicine,15288: technical terminology and programming constructs related to data processing and validation
61,-0.2593,693:  references to companies and specific products associated with genetics and finance,16340: elements related to user preferences or session management
62,0.2576,"105: special formatting and certain structural elements in the text, including symbols and patterns","105: special formatting and certain structural elements in the text, including symbols and patterns"
63,-0.2563,10438: biological processes and medical terminology related to diagnostics,6884: descriptive phrases related to trails and their conditions
64,-0.2559,829:  mathematical expressions and formulas,8117: names of countries and items related to gender equality and healthcare
65,0.2546,4578: instances of significant economic terminology related to health and medicine,4578: instances of significant economic terminology related to health and medicine
66,0.254,13264: terms related to analysis and metrics in complex systems,13264: terms related to analysis and metrics in complex systems
67,0.2534,829:  mathematical expressions and formulas,829:  mathematical expressions and formulas
68,0.2524,16340: elements related to user preferences or session management,16340: elements related to user preferences or session management
69,0.2522,"2491:  occurrences of the word ""function"" and its variants in coding contexts","2491:  occurrences of the word ""function"" and its variants in coding contexts"
70,0.2502,13744: terms related to health conditions and their classifications,13744: terms related to health conditions and their classifications
71,-0.2491,8117: names of countries and items related to gender equality and healthcare,829:  mathematical expressions and formulas
72,-0.2491,16340: elements related to user preferences or session management,693:  references to companies and specific products associated with genetics and finance
73,-0.2482,"2491:  occurrences of the word ""function"" and its variants in coding contexts",10547: statements and discussions regarding accusations or allegations
74,-0.2474,6966: elements of code and programming constructs,13264: terms related to analysis and metrics in complex systems
75,-0.2474,13744: terms related to health conditions and their classifications,11412: statistical references and data
76,0.2468,10028: various genres and elements of music,10028: various genres and elements of music
77,-0.2455,16340: elements related to user preferences or session management,1942:  rankings and positions of institutions or programs
78,0.2454,8117: names of countries and items related to gender equality and healthcare,8117: names of countries and items related to gender equality and healthcare
79,-0.2454,"6591: specific identifiers, likely related to names or references in academic or technical contexts",9681: historical references related to laws and legal cases
80,0.2452,"8252:  mentions of the ""mi"" RNA family",1868: technical terminology and references related to organizations or specific fields
81,0.2446,693:  references to companies and specific products associated with genetics and finance,693:  references to companies and specific products associated with genetics and finance
82,-0.2446,13264: terms related to analysis and metrics in complex systems,6966: elements of code and programming constructs
83,-0.2446,10547: statements and discussions regarding accusations or allegations,"2491:  occurrences of the word ""function"" and its variants in coding contexts"
84,-0.2445,"14313: the presence of introductory elements in the text, such as special formatting or markers","5921: keywords related to scientific, medical, and technical terminology"
85,-0.244,11412: statistical references and data,13744: terms related to health conditions and their classifications
86,0.244,"14313: the presence of introductory elements in the text, such as special formatting or markers","14313: the presence of introductory elements in the text, such as special formatting or markers"
87,-0.2427,8437: data references and statistics related to biological experiments,9681: historical references related to laws and legal cases
88,0.2424,15598: phrases related to decline or loss over time,15598: phrases related to decline or loss over time
89,-0.2424,9681: historical references related to laws and legal cases,8437: data references and statistics related to biological experiments
90,0.2422,6966: elements of code and programming constructs,6966: elements of code and programming constructs
91,0.2415,"6591: specific identifiers, likely related to names or references in academic or technical contexts",8437: data references and statistics related to biological experiments
92,-0.2413,"5921: keywords related to scientific, medical, and technical terminology","14313: the presence of introductory elements in the text, such as special formatting or markers"
93,0.2411,8437: data references and statistics related to biological experiments,8437: data references and statistics related to biological experiments
94,-0.2406,15598: phrases related to decline or loss over time,"8881: terms related to medical treatments and studies, particularly in clinical contexts"
95,0.2406,7116: details related to software updates and version releases,13744: terms related to health conditions and their classifications
96,0.24,10547: statements and discussions regarding accusations or allegations,10547: statements and discussions regarding accusations or allegations
97,-0.2386,5635: the interactions and relationships between variables in a data set,7507: numerical data and references related to statistics and measurements
98,0.2385,693:  references to companies and specific products associated with genetics and finance,1942:  rankings and positions of institutions or programs
99,0.2384,13805: conditional phrases or questions,13805: conditional phrases or questions
100,0.2383,"3901:  code-related elements and structures, particularly loops and conditional statements","3901:  code-related elements and structures, particularly loops and conditional statements"
101,-0.238,10028: various genres and elements of music,5718: mathematical expressions and symbols related to set notation and functions
102,0.2379,9681: historical references related to laws and legal cases,9681: historical references related to laws and legal cases
103,-0.2377,7116: details related to software updates and version releases,11412: statistical references and data
104,0.2374,16340: elements related to user preferences or session management,1745: questions and mathematical operations involving problem-solving
105,-0.2373,13805: conditional phrases or questions,10788:  technical terms and parameters related to performance metrics
106,0.2372,11412: statistical references and data,11412: statistical references and data
107,-0.2368,10788:  technical terms and parameters related to performance metrics,13805: conditional phrases or questions
108,-0.2362,"8252:  mentions of the ""mi"" RNA family",8787:  references to fluid dynamics or methods involving fluid treatment
109,-0.2361,693:  references to companies and specific products associated with genetics and finance,1745: questions and mathematical operations involving problem-solving
110,-0.2358,3732: punctuation marks,"2012: instances of the word ""already"" in various contexts"
111,-0.2347,5718: mathematical expressions and symbols related to set notation and functions,10028: various genres and elements of music
112,0.2336,10788:  technical terms and parameters related to performance metrics,10788:  technical terms and parameters related to performance metrics
113,0.2334,"5921: keywords related to scientific, medical, and technical terminology","5921: keywords related to scientific, medical, and technical terminology"
114,-0.2332,10438: biological processes and medical terminology related to diagnostics,401: specific code structures or syntax patterns in programming or technical texts
115,0.2322,5635: the interactions and relationships between variables in a data set,6052: object properties and their associated methods in programming contexts
116,0.2318,"9289: numeric values and structured formats, particularly those that appear in data representations and web links","9289: numeric values and structured formats, particularly those that appear in data representations and web links"
117,-0.2316,4584: phrases related to statistical measurements and observed data frequencies,1868: technical terminology and references related to organizations or specific fields
118,0.2314,"8881: terms related to medical treatments and studies, particularly in clinical contexts","8881: terms related to medical treatments and studies, particularly in clinical contexts"
119,0.2302,14376: emphasis markers and formatting elements in documents,14376: emphasis markers and formatting elements in documents
120,-0.2299,16340: elements related to user preferences or session management,12401:  citations and references in scientific literature
121,0.2285,7017:  technical and programming-related terminology,3561: significant contextual markers or structural cues within scientific or technical writing
122,0.2277,"2012: instances of the word ""already"" in various contexts","2012: instances of the word ""already"" in various contexts"
123,-0.2269,7017:  technical and programming-related terminology,2658:  numerical values and associated variables or parameters
124,0.2268,3732: punctuation marks,3732: punctuation marks
125,-0.2242,"8881: terms related to medical treatments and studies, particularly in clinical contexts",15598: phrases related to decline or loss over time
126,-0.2235,5912: elements related to archaeological findings and ancient artifacts,6392:  XML-like structured data elements
127,-0.2234,"2012: instances of the word ""already"" in various contexts",3732: punctuation marks
128,-0.2229,6392:  XML-like structured data elements,5912: elements related to archaeological findings and ancient artifacts
129,0.2228,5718: mathematical expressions and symbols related to set notation and functions,5718: mathematical expressions and symbols related to set notation and functions
130,0.2222,14656:  references to HTML and JavaScript coding elements,14656:  references to HTML and JavaScript coding elements
131,0.2216,6392:  XML-like structured data elements,6392:  XML-like structured data elements
132,0.2214,5912: elements related to archaeological findings and ancient artifacts,5912: elements related to archaeological findings and ancient artifacts
133,0.221,10438: biological processes and medical terminology related to diagnostics,10438: biological processes and medical terminology related to diagnostics
134,0.2185,15269: technical terms and definitions related to programming constructs or data structures,15269: technical terms and definitions related to programming constructs or data structures
135,-0.2164,975:  requests related to HTTP operations and parameters in programming or network contexts,15115:  commands related to technical troubleshooting
136,0.2151,693:  references to companies and specific products associated with genetics and finance,12401:  citations and references in scientific literature
137,-0.2151,"8252:  mentions of the ""mi"" RNA family",8767:  concepts related to environmental sustainability and privacy in data handling
138,0.2145,9309: elements related to political processes and campaign activities,9309: elements related to political processes and campaign activities
139,-0.2144,4584: phrases related to statistical measurements and observed data frequencies,"14770:  occurrences of the word ""Times."""
140,0.2133,10438: biological processes and medical terminology related to diagnostics,3036: queries related to SQL and data manipulation
141,-0.2129,9295: terms related to programming exceptions and errors in software development,5815:  numerical or tabular data relevant to various contexts
142,-0.2117,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",7507: numerical data and references related to statistics and measurements
143,-0.2109,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",11205:  technical terms related to protocols and guidelines in emergency preparedness
144,-0.2101,11805: references to significant achievements or records in sports,619: names of individuals and their affiliations or roles in a social context
145,0.2097,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",619: names of individuals and their affiliations or roles in a social context
146,-0.2097,11805: references to significant achievements or records in sports,6052: object properties and their associated methods in programming contexts
147,0.209,11805: references to significant achievements or records in sports,11205:  technical terms related to protocols and guidelines in emergency preparedness
148,0.2087,11805: references to significant achievements or records in sports,7507: numerical data and references related to statistics and measurements
149,0.2087,7116: details related to software updates and version releases,7116: details related to software updates and version releases
150,-0.2083,14870: concepts related to medical research and treatment,6392:  XML-like structured data elements
151,0.2067,4584: phrases related to statistical measurements and observed data frequencies,8767:  concepts related to environmental sustainability and privacy in data handling
152,-0.205,16340: elements related to user preferences or session management,7314:  punctuation marks such as quotation marks and apostrophes
153,0.205,15115:  commands related to technical troubleshooting,15115:  commands related to technical troubleshooting
154,-0.2047,14656:  references to HTML and JavaScript coding elements,14947: references to specific combat sports events or match details
155,-0.2035,14376: emphasis markers and formatting elements in documents,6884: descriptive phrases related to trails and their conditions
156,-0.2032,"105: special formatting and certain structural elements in the text, including symbols and patterns",5912: elements related to archaeological findings and ancient artifacts
157,0.2031,11541:  coding elements related to data parsing and storage operations,5815:  numerical or tabular data relevant to various contexts
158,0.2031,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",6052: object properties and their associated methods in programming contexts
159,0.2028,14870: concepts related to medical research and treatment,5912: elements related to archaeological findings and ancient artifacts
160,-0.2028,14947: references to specific combat sports events or match details,14656:  references to HTML and JavaScript coding elements
161,0.202,2658:  numerical values and associated variables or parameters,2658:  numerical values and associated variables or parameters
162,0.2014,"11957: Java access modifiers, specifically ""public"" and ""protected""","11957: Java access modifiers, specifically ""public"" and ""protected"""
163,-0.2012,6599:  sections of text that contain scientific or technical jargon related to genetics or molecular biology,8117: names of countries and items related to gender equality and healthcare
164,-0.201,3561: significant contextual markers or structural cues within scientific or technical writing,2658:  numerical values and associated variables or parameters
165,0.2006,975:  requests related to HTTP operations and parameters in programming or network contexts,975:  requests related to HTTP operations and parameters in programming or network contexts
166,-0.2004,2658:  numerical values and associated variables or parameters,3561: significant contextual markers or structural cues within scientific or technical writing
167,0.2002,4724: text that discusses sports strategies or game observations,4724: text that discusses sports strategies or game observations
168,0.1993,16340: elements related to user preferences or session management,8931:  restaurant reviews that mention food quality and dining experiences
169,0.199,3561: significant contextual markers or structural cues within scientific or technical writing,3561: significant contextual markers or structural cues within scientific or technical writing
170,-0.1984,"6591: specific identifiers, likely related to names or references in academic or technical contexts","2491:  occurrences of the word ""function"" and its variants in coding contexts"
171,-0.1982,15115:  commands related to technical troubleshooting,975:  requests related to HTTP operations and parameters in programming or network contexts
172,0.1981,693:  references to companies and specific products associated with genetics and finance,7314:  punctuation marks such as quotation marks and apostrophes
173,-0.1979,11312: references to mathematical terms and variables,4578: instances of significant economic terminology related to health and medicine
174,-0.1979,693:  references to companies and specific products associated with genetics and finance,8931:  restaurant reviews that mention food quality and dining experiences
175,-0.1976,"3901:  code-related elements and structures, particularly loops and conditional statements","9932: functions and events related to programming, particularly those involving event handling and listener methods"
176,0.1973,8939:  programming concepts related to properties and their accessors,8939:  programming concepts related to properties and their accessors
177,0.1969,11312: references to mathematical terms and variables,11312: references to mathematical terms and variables
178,0.1969,5635: the interactions and relationships between variables in a data set,5635: the interactions and relationships between variables in a data set
179,0.1957,9900: bitwise operators and hexadecimal values in programming code,1868: technical terminology and references related to organizations or specific fields
180,0.1952,"8252:  mentions of the ""mi"" RNA family","14770:  occurrences of the word ""Times."""
181,0.1951,"105: special formatting and certain structural elements in the text, including symbols and patterns",6392:  XML-like structured data elements
182,0.1947,6599:  sections of text that contain scientific or technical jargon related to genetics or molecular biology,829:  mathematical expressions and formulas
183,0.1945,"6591: specific identifiers, likely related to names or references in academic or technical contexts",10547: statements and discussions regarding accusations or allegations
184,-0.1942,6293: elements related to mold removal and cleaning,829:  mathematical expressions and formulas
185,0.1934,14947: references to specific combat sports events or match details,14947: references to specific combat sports events or match details
186,0.193,7178: terms related to scientific processes and structures,7178: terms related to scientific processes and structures
187,0.1926,"11021: references to academic or technical content, particularly related to methods and results","11021: references to academic or technical content, particularly related to methods and results"
188,-0.1923,7950:  phrases related to technical specifications or characteristics,9511: punctuation and its use in sentence structure
189,0.1921,7950:  phrases related to technical specifications or characteristics,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components"
190,0.192,6293: elements related to mold removal and cleaning,8117: names of countries and items related to gender equality and healthcare
191,0.191,4092: references to educational backgrounds and achievements,9511: punctuation and its use in sentence structure
192,-0.1909,13805: conditional phrases or questions,16287: terms related to quantification and measurement in various contexts
193,0.1902,11312: references to mathematical terms and variables,15288: technical terminology and programming constructs related to data processing and validation
194,-0.1902,4092: references to educational backgrounds and achievements,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components"
195,0.1896,10788:  technical terms and parameters related to performance metrics,16287: terms related to quantification and measurement in various contexts
196,0.1895,2252: references to leadership roles and positions in organizations,2252: references to leadership roles and positions in organizations
197,0.1881,7852: references to people in various professional roles and their relationships,16287: terms related to quantification and measurement in various contexts
198,0.1879,11205:  technical terms related to protocols and guidelines in emergency preparedness,11205:  technical terms related to protocols and guidelines in emergency preparedness
199,0.1876,4584: phrases related to statistical measurements and observed data frequencies,4584: phrases related to statistical measurements and observed data frequencies
200,-0.1862,14870: concepts related to medical research and treatment,8437: data references and statistics related to biological experiments
201,-0.1857,"9289: numeric values and structured formats, particularly those that appear in data representations and web links",7507: numerical data and references related to statistics and measurements
202,-0.1854,2743: discussions related to slavery and exploitative economic systems,16287: terms related to quantification and measurement in various contexts
203,0.1853,16340: elements related to user preferences or session management,11633: elements related to code structure and organization in programming
204,0.185,9964: email addresses and associated contact information,9964: email addresses and associated contact information
205,-0.1848,7852: references to people in various professional roles and their relationships,1522: terms related to population dynamics and genetic variation
206,-0.1847,10788:  technical terms and parameters related to performance metrics,1522: terms related to population dynamics and genetic variation
207,-0.1842,11205:  technical terms related to protocols and guidelines in emergency preparedness,619: names of individuals and their affiliations or roles in a social context
208,0.1841,13805: conditional phrases or questions,1522: terms related to population dynamics and genetic variation
209,-0.1841,6884: descriptive phrases related to trails and their conditions,14376: emphasis markers and formatting elements in documents
210,-0.184,10438: biological processes and medical terminology related to diagnostics,3434: programming-related keywords and attributes from assembly code or metadata
211,-0.1837,693:  references to companies and specific products associated with genetics and finance,11633: elements related to code structure and organization in programming
212,0.1835,"3901:  code-related elements and structures, particularly loops and conditional statements",14781: elements related to user interaction and token verification in a digital workspace
213,0.1835,16011: quantitative parameters and values associated with biochemical measurements,16011: quantitative parameters and values associated with biochemical measurements
214,0.1831,8512: conjunctions and transitional phrases indicating contrast or exception,8512: conjunctions and transitional phrases indicating contrast or exception
215,0.1829,"105: special formatting and certain structural elements in the text, including symbols and patterns",13430: mathematical constructs and expressions
216,-0.1808,8512: conjunctions and transitional phrases indicating contrast or exception,8343: references to units of measurement and their properties
217,-0.1803,10438: biological processes and medical terminology related to diagnostics,14853: phrases indicating political actions or statements related to authority and governance
218,0.1799,4854: phrases discussing limitations or impossibilities,4854: phrases discussing limitations or impossibilities
219,-0.1797,"105: special formatting and certain structural elements in the text, including symbols and patterns",2565: references to rural locations and related entities
220,0.1793,11095: phrases involving exceptions or limitations,11095: phrases involving exceptions or limitations
221,0.1793,2157: statistical terms related to probability density functions,2157: statistical terms related to probability density functions
222,-0.1791,989:  code-related constructs and elements in programming and markup languages,14122: keywords related to diverse categories or classifications
223,0.179,"12616: phrases related to processes, particularly those involving setup and initialization in technical contexts","12616: phrases related to processes, particularly those involving setup and initialization in technical contexts"
224,0.1788,12654: legal terms and phrases related to citizenship and nationality laws,12654: legal terms and phrases related to citizenship and nationality laws
225,-0.1788,8343: references to units of measurement and their properties,8512: conjunctions and transitional phrases indicating contrast or exception
226,0.1788,14870: concepts related to medical research and treatment,9681: historical references related to laws and legal cases
227,0.1787,989:  code-related constructs and elements in programming and markup languages,989:  code-related constructs and elements in programming and markup languages
228,0.1786,2743: discussions related to slavery and exploitative economic systems,1522: terms related to population dynamics and genetic variation
229,-0.1783,16340: elements related to user preferences or session management,15116: references to statistics and categories related to entities
230,0.1782,8343: references to units of measurement and their properties,8343: references to units of measurement and their properties
231,0.1782,14781: elements related to user interaction and token verification in a digital workspace,"11671: terms related to statistical parameters and coefficients, particularly in the context of regression analysis"
232,-0.178,2157: statistical terms related to probability density functions,9841: technical classifications and descriptions of systems or devices
233,-0.1772,619: names of individuals and their affiliations or roles in a social context,11205:  technical terms related to protocols and guidelines in emergency preparedness
234,0.1765,"9289: numeric values and structured formats, particularly those that appear in data representations and web links",6052: object properties and their associated methods in programming contexts
235,0.1764,11275:  default export statements in code,11275:  default export statements in code
236,0.1761,14122: keywords related to diverse categories or classifications,14122: keywords related to diverse categories or classifications
237,0.1757,693:  references to companies and specific products associated with genetics and finance,15116: references to statistics and categories related to entities
238,-0.1755,14122: keywords related to diverse categories or classifications,989:  code-related constructs and elements in programming and markup languages
239,-0.1754,11095: phrases involving exceptions or limitations,7802: terms related to health conditions and dietary influences
240,0.175,619: names of individuals and their affiliations or roles in a social context,619: names of individuals and their affiliations or roles in a social context
241,0.1744,13323: terms related to scientific evaluation and analysis,13323: terms related to scientific evaluation and analysis
242,-0.1743,"9932: functions and events related to programming, particularly those involving event handling and listener methods","11671: terms related to statistical parameters and coefficients, particularly in the context of regression analysis"
243,-0.1743,9900: bitwise operators and hexadecimal values in programming code,8767:  concepts related to environmental sustainability and privacy in data handling
244,0.1742,8250: questions and statements regarding uncertainty or quantity,8250: questions and statements regarding uncertainty or quantity
245,-0.1741,7802: terms related to health conditions and dietary influences,11095: phrases involving exceptions or limitations
246,0.1733,7854: complex mathematical or scientific expressions and terminologies,7854: complex mathematical or scientific expressions and terminologies
247,-0.173,9841: technical classifications and descriptions of systems or devices,2157: statistical terms related to probability density functions
248,-0.1727,9783:  references to software and programming discussions,9783:  references to software and programming discussions
249,0.1722,9365: assertions or claims related to collective action and responsibility,9365: assertions or claims related to collective action and responsibility
250,0.172,10203:  closing braces and parentheses in mathematical or programming contexts,10203:  closing braces and parentheses in mathematical or programming contexts
251,0.1719,9841: technical classifications and descriptions of systems or devices,9841: technical classifications and descriptions of systems or devices
252,0.1718,13889: technical terms related to scientific processes and methods,13889: technical terms related to scientific processes and methods
253,0.1718,13534: terms related to medical conditions and their implications,13534: terms related to medical conditions and their implications
254,-0.1714,15269: technical terms and definitions related to programming constructs or data structures,7280:  references to financial years and seasons
255,0.1713,1957: conditional statements and logical constructs in the text,1957: conditional statements and logical constructs in the text
256,0.1711,7802: terms related to health conditions and dietary influences,7802: terms related to health conditions and dietary influences
257,-0.1711,11805: references to significant achievements or records in sports,"9932: functions and events related to programming, particularly those involving event handling and listener methods"
258,-0.171,11805: references to significant achievements or records in sports,14802: phrases indicating existence or introduction of concepts
259,-0.171,"11957: Java access modifiers, specifically ""public"" and ""protected""",13465:  log messages and system output related to debugging or build processes
260,0.1709,8931:  restaurant reviews that mention food quality and dining experiences,8931:  restaurant reviews that mention food quality and dining experiences
261,0.1708,6163:  LaTeX formatting commands and structure in a document,6163:  LaTeX formatting commands and structure in a document
262,-0.1707,8931:  restaurant reviews that mention food quality and dining experiences,7314:  punctuation marks such as quotation marks and apostrophes
263,0.1704,4175: empowering language related to self-awareness and coping mechanisms,4175: empowering language related to self-awareness and coping mechanisms
264,0.1703,"8252:  mentions of the ""mi"" RNA family",15648:  C programming constructs related to defining functions and managing data structures
265,-0.1702,6599:  sections of text that contain scientific or technical jargon related to genetics or molecular biology,7325:  occurrences of the brace symbol '{' in the text
266,-0.1698,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",2036: technical terms and references related to theories and formulas in physics and mathematics
267,-0.1691,11312: references to mathematical terms and variables,3732: punctuation marks
268,-0.169,11275:  default export statements in code,"16308: transitions and changes in circumstances, particularly regarding financial transactions and medical procedures"
269,0.169,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",14802: phrases indicating existence or introduction of concepts
270,0.169,2743: discussions related to slavery and exploitative economic systems,2743: discussions related to slavery and exploitative economic systems
271,0.1687,9014: elements related to mathematical or programming functions and operations,9014: elements related to mathematical or programming functions and operations
272,0.1685,5799:  possessive forms and indications of ownership,5799:  possessive forms and indications of ownership
273,0.168,12507:  phrases that emphasize the importance of memory and recall,12507:  phrases that emphasize the importance of memory and recall
274,-0.1678,7314:  punctuation marks such as quotation marks and apostrophes,8931:  restaurant reviews that mention food quality and dining experiences
275,0.1678,3434: programming-related keywords and attributes from assembly code or metadata,3434: programming-related keywords and attributes from assembly code or metadata
276,-0.1678,6163:  LaTeX formatting commands and structure in a document,6412: conjunctions and their recurring use in sentences
277,0.1677,3146: names and contact information related to individuals and organizations,3146: names and contact information related to individuals and organizations
278,-0.1674,6293: elements related to mold removal and cleaning,499: features and attributes related to product descriptions and specifications
279,0.1671,4571:  semicolon-separated statements and variable assignments in code,4571:  semicolon-separated statements and variable assignments in code
280,0.1667,7314:  punctuation marks such as quotation marks and apostrophes,7314:  punctuation marks such as quotation marks and apostrophes
281,0.1667,11805: references to significant achievements or records in sports,2036: technical terms and references related to theories and formulas in physics and mathematics
282,0.1666,"5731: aspects related to competition among entities for binding interactions, particularly in biological contexts","5731: aspects related to competition among entities for binding interactions, particularly in biological contexts"
283,-0.1666,1957: conditional statements and logical constructs in the text,13534: terms related to medical conditions and their implications
284,-0.1663,6412: conjunctions and their recurring use in sentences,6163:  LaTeX formatting commands and structure in a document
285,-0.166,13534: terms related to medical conditions and their implications,1957: conditional statements and logical constructs in the text
286,-0.166,11275:  default export statements in code,7507: numerical data and references related to statistics and measurements
287,0.1659,11275:  default export statements in code,6052: object properties and their associated methods in programming contexts
