,QK Circuit Value,Key Feature,Query Feature
58,-0.1892,9377: phrases related to findings and results in a scientific or analytical context,12329:  sequences of whitespace characters
59,-0.1864,"15560:  multiple segments of structured data, likely in a programming context",2074:  keywords or indicators related to code or programming functionalities
60,0.1859,2291: technical or mathematical symbols and terms,2291: technical or mathematical symbols and terms
61,-0.182,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",2291: technical or mathematical symbols and terms
62,-0.1816,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",2843: code structure and definitions commonly used in programming
63,-0.1794,12329:  sequences of whitespace characters,10639: terms related to tax and health funding programs
64,0.1791,13046:  mathematical symbols and parameters related to equations and functions,14376: emphasis markers and formatting elements in documents
65,0.1788,8644: terms related to training and testing data in machine learning contexts,10919: terminology related to measurements and experimental procedures in scientific contexts
66,-0.1768,14060: specific chemical compounds and their variations,7400: key political figures and their roles
67,-0.176,"15560:  multiple segments of structured data, likely in a programming context",8863: words related to various types of activities
68,-0.174,9730: negations and expressions of doubt or uncertainty,11094: references to scientific studies and their results
69,0.173,6392:  XML-like structured data elements,6392:  XML-like structured data elements
70,0.1709,11939:  phrases and terms related to medical and health-related conditions,10919: terminology related to measurements and experimental procedures in scientific contexts
71,-0.1707,2291: technical or mathematical symbols and terms,"5258:  symbols and punctuation marks, particularly related to formatting or code structures"
72,-0.1707,3598: terms associated with technical specifications and measurements,16241: legal terminology related to court cases and appeals
73,-0.1696,8644: terms related to training and testing data in machine learning contexts,11094: references to scientific studies and their results
74,-0.1694,14956: legal terms and references to court proceedings,1906: commands and processes related to executing scripts or programs in a programming context
75,0.1687,"5258:  symbols and punctuation marks, particularly related to formatting or code structures","5258:  symbols and punctuation marks, particularly related to formatting or code structures"
76,0.1683,9730: negations and expressions of doubt or uncertainty,10919: terminology related to measurements and experimental procedures in scientific contexts
77,-0.168,5912: elements related to archaeological findings and ancient artifacts,6392:  XML-like structured data elements
78,-0.1667,6392:  XML-like structured data elements,5912: elements related to archaeological findings and ancient artifacts
79,0.1646,2894:  biomedical terms related to blood and immune system functions,1616: syntax elements and structures within programming or markup language contexts
80,-0.1643,10553: references to military threats and potential risks involving individuals,10211: scientific or medical terminology related to diseases and treatment options
81,0.1635,9377: phrases related to findings and results in a scientific or analytical context,10639: terms related to tax and health funding programs
82,-0.1631,11939:  phrases and terms related to medical and health-related conditions,11094: references to scientific studies and their results
83,0.1628,10420: names of athletes and their achievements in sports contexts,10420: names of athletes and their achievements in sports contexts
84,-0.1627,14620: mathematical symbols and expressions related to functions and operations,1577: terms related to scientific reagents and their usage in experimental procedures
85,0.1624,11052:  programming or coding terms related to functions and variables,1616: syntax elements and structures within programming or markup language contexts
86,0.1624,14060: specific chemical compounds and their variations,15577: references to tutorials and guides
87,-0.1622,12701: names of individuals and their titles or professions,7873: words and phrases related to data collection and analysis methodologies
88,0.1617,12937:  terms related to software licensing and redistribution,12937:  terms related to software licensing and redistribution
89,0.1608,5912: elements related to archaeological findings and ancient artifacts,5912: elements related to archaeological findings and ancient artifacts
90,0.1602,14620: mathematical symbols and expressions related to functions and operations,14620: mathematical symbols and expressions related to functions and operations
91,0.1602,"15560:  multiple segments of structured data, likely in a programming context",14737: user queries and responses related to research or inquiry
92,-0.1598,11094: references to scientific studies and their results,14045: Java import statements and declarations in a codebase
93,-0.159,11094: references to scientific studies and their results,748: terms related to political or societal structures and their consequences
94,-0.158,13046:  mathematical symbols and parameters related to equations and functions,6884: descriptive phrases related to trails and their conditions
95,-0.1576,6163:  LaTeX formatting commands and structure in a document,791: references to figures and diagrams in the text
96,0.1569,14059: date-related information and numerical data,14059: date-related information and numerical data
97,0.1567,11094: references to scientific studies and their results,13043: terms related to inflammatory diseases and their associations
98,-0.1567,14059: date-related information and numerical data,9394: references to health-related substances or themes
99,0.1565,8863: words related to various types of activities,"10990: references to specific software, technical terms, and business entities"
100,-0.1565,11094: references to scientific studies and their results,11130:  numbers and mathematical operations
101,0.156,13983: references to image file formats and related elements,12607:  phrases related to transitions or changes in state
102,0.155,8863: words related to various types of activities,9511: punctuation and its use in sentence structure
103,-0.1549,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text","2374:  code-related expressions, particularly those involving file handling and import statements"
104,-0.1548,1455: references to film sequels and reboots,807: specific phrases related to measurement and quantities
105,-0.154,9923: phrases related to improvements or advancements in methodology or technology,7010:  specific numerical values and variables in a structured data format or code
106,-0.1538,8863: words related to various types of activities,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components"
107,0.1536,1577: terms related to scientific reagents and their usage in experimental procedures,1577: terms related to scientific reagents and their usage in experimental procedures
108,-0.1533,9394: references to health-related substances or themes,14059: date-related information and numerical data
109,0.153,10919: terminology related to measurements and experimental procedures in scientific contexts,748: terms related to political or societal structures and their consequences
110,-0.1527,10919: terminology related to measurements and experimental procedures in scientific contexts,13043: terms related to inflammatory diseases and their associations
111,0.1526,9394: references to health-related substances or themes,9394: references to health-related substances or themes
112,-0.1523,2843: code structure and definitions commonly used in programming,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
113,-0.1521,11094: references to scientific studies and their results,10389: concepts related to measurement and data analysis
114,-0.1517,7887: specific programming code structures and operations,8745: references to articles and mathematical concepts
115,0.1516,14975: terms related to diversity,10919: terminology related to measurements and experimental procedures in scientific contexts
116,-0.1514,"15560:  multiple segments of structured data, likely in a programming context",11678: discussions of health risks and potential consequences related to medical conditions
117,0.151,9469: references to legal matters and court-related processes,"10990: references to specific software, technical terms, and business entities"
118,-0.1506,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",10441: quotes and their variations in punctuation
119,0.1504,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text","1251: terms related to management, analysis, and policy in the context of healthcare and organizational themes"
120,-0.1498,14001: phrases indicating the existence or presence of certain conditions or definitions,14001: phrases indicating the existence or presence of certain conditions or definitions
121,0.1498,33: keywords or phrases related to data structures and programming constructs,7950:  phrases related to technical specifications or characteristics
122,-0.1493,6086: references to economic or professional sectors,4191: locations and geopolitical references
123,0.149,2843: code structure and definitions commonly used in programming,2843: code structure and definitions commonly used in programming
124,-0.149,"15560:  multiple segments of structured data, likely in a programming context","15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
125,0.1488,16048:  code-related functions and methods for app development,10553: references to military threats and potential risks involving individuals
126,-0.1483,3443: references to age and demographic characteristics,10553: references to military threats and potential risks involving individuals
127,-0.148,7221: legal terminology and references,16273:  programming code related to alerts and user notifications
128,-0.1475,11094: references to scientific studies and their results,"9173: closing brackets and semicolons, indicating code termination and structure"
129,-0.1467,8792: terms related to scientific phenomena or principles,7873: words and phrases related to data collection and analysis methodologies
130,0.1466,10359: terms associated with gradient descent algorithms and their applications in linear regression and optimization,4191: locations and geopolitical references
131,0.1465,1417: references to specific gene sequences and their corresponding classifications or codes,13442: terms related to local contexts and connections
132,-0.1462,33: keywords or phrases related to data structures and programming constructs,4092: references to educational backgrounds and achievements
133,0.1462,1417: references to specific gene sequences and their corresponding classifications or codes,791: references to figures and diagrams in the text
134,0.1462,7748: code segments that involve object instantiation and assignments,2107: references to emotional states and moral values
135,0.1453,"3552: phrases and synonyms related to the term ""great.""",10919: terminology related to measurements and experimental procedures in scientific contexts
136,-0.145,14975: terms related to diversity,11094: references to scientific studies and their results
137,0.145,11094: references to scientific studies and their results,10420: names of athletes and their achievements in sports contexts
138,0.1448,7221: legal terminology and references,1306: code snippets related to file operations and handling
139,-0.1448,12937:  terms related to software licensing and redistribution,10937: network communication operations and protocols
140,0.1447,6412: conjunctions and their recurring use in sentences,791: references to figures and diagrams in the text
141,0.1447,1417: references to specific gene sequences and their corresponding classifications or codes,5556: legal terms and references related to court cases and plaintiffs
142,-0.1445,1577: terms related to scientific reagents and their usage in experimental procedures,14620: mathematical symbols and expressions related to functions and operations
143,0.1439,2527: references to presence or existence in various contexts,1594: quantities and values related to time and costs
144,-0.1439,2527: references to presence or existence in various contexts,2033: terms related to medical and scientific research advancements
145,0.1438,1455: references to film sequels and reboots,10716: instances of actions and outcomes related to processes and evaluations
146,0.1431,"15560:  multiple segments of structured data, likely in a programming context",11044: phrases related to criminal activity and societal issues
147,-0.142,10919: terminology related to measurements and experimental procedures in scientific contexts,10420: names of athletes and their achievements in sports contexts
148,0.1415,9009:  programming-related terms and code structure elements,10919: terminology related to measurements and experimental procedures in scientific contexts
149,0.1415,14001: phrases indicating the existence or presence of certain conditions or definitions,11370: the beginning of a document or passage
150,0.1403,10919: terminology related to measurements and experimental procedures in scientific contexts,11130:  numbers and mathematical operations
151,0.1401,4627: references to significant figures or events in revolutionary contexts,"10990: references to specific software, technical terms, and business entities"
152,-0.14,14111: instances of statistical data about populations or samples in academic studies,4191: locations and geopolitical references
153,-0.1399,10937: network communication operations and protocols,12937:  terms related to software licensing and redistribution
154,-0.1396,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components",7950:  phrases related to technical specifications or characteristics
155,0.1393,13676: elements and structures in programming or code syntax,14625: code related to timing operations and exceptions
156,0.1382,9496:  references to user-related data and account attributes in a software context,9944:  instances of numeric values and related formatting
157,-0.1381,10553: references to military threats and potential risks involving individuals,10639: terms related to tax and health funding programs
158,0.1381,2359: technical terms and conditions related to data processing and filtering techniques,9218: references to retirement and related terms
159,0.1381,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components",4092: references to educational backgrounds and achievements
160,0.138,14481: terms related to medical conditions affecting the lungs and their associated treatments,10553: references to military threats and potential risks involving individuals
161,-0.1378,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",12679:  references to serious legal matters related to crime and punishment
162,0.1377,611: words related to comments and their statuses,9598: medical and scientific terms related to health treatments and assessments
163,0.1372,10420: names of athletes and their achievements in sports contexts,"15335: references to academic departments, institutions, and legal entities"
164,-0.1364,11094: references to scientific studies and their results,7599: punctuation related to function calls and method definitions
165,-0.1355,11094: references to scientific studies and their results,13090: names of people and familial relationships
166,-0.1354,14956: legal terms and references to court proceedings,791: references to figures and diagrams in the text
167,-0.1353,11094: references to scientific studies and their results,11939:  phrases and terms related to medical and health-related conditions
168,0.135,2848:  conditional expressions in code,4191: locations and geopolitical references
169,0.1349,10919: terminology related to measurements and experimental procedures in scientific contexts,14045: Java import statements and declarations in a codebase
170,0.1348,11638: elements related to HTML and coding syntax,1616: syntax elements and structures within programming or markup language contexts
171,0.1346,"15560:  multiple segments of structured data, likely in a programming context",1906: commands and processes related to executing scripts or programs in a programming context
172,-0.1345,"4374: elements of humor, particularly dark and inappropriate humor","10990: references to specific software, technical terms, and business entities"
173,-0.1345,3279: references to Bitcoin and its characteristics as a digital currency,8745: references to articles and mathematical concepts
174,0.1343,16264: text related to scientific analysis and methodology,10919: terminology related to measurements and experimental procedures in scientific contexts
175,-0.1343,11726: references to Korea and Korean identity,8865: questions asking for definitions or explanations
176,-0.1337,6520: references to things or people that are situated behind or hidden from view,12648: references to creativity and imaginative thinking
177,-0.1335,"4814: concepts related to health and well-being, especially in medical contexts",10919: terminology related to measurements and experimental procedures in scientific contexts
178,0.1333,12011:  sequences of numerical data or statistics,5966:  method and property annotations in code
179,0.1332,10919: terminology related to measurements and experimental procedures in scientific contexts,"9173: closing brackets and semicolons, indicating code termination and structure"
180,-0.133,11094: references to scientific studies and their results,13337: expressions or phrases indicating uncertainty or potential missed opportunities
181,0.1329,14376: emphasis markers and formatting elements in documents,14376: emphasis markers and formatting elements in documents
182,0.1328,7748: code segments that involve object instantiation and assignments,14625: code related to timing operations and exceptions
183,0.1326,14060: specific chemical compounds and their variations,8393: references to stock market activities and public offerings related to companies
184,0.1326,9511: punctuation and its use in sentence structure,7950:  phrases related to technical specifications or characteristics
185,0.1324,2291: technical or mathematical symbols and terms,13442: terms related to local contexts and connections
186,-0.1322,13676: elements and structures in programming or code syntax,9923: phrases related to improvements or advancements in methodology or technology
187,0.1316,9923: phrases related to improvements or advancements in methodology or technology,14625: code related to timing operations and exceptions
188,0.1315,"10990: references to specific software, technical terms, and business entities","10990: references to specific software, technical terms, and business entities"
189,-0.1312,9511: punctuation and its use in sentence structure,4092: references to educational backgrounds and achievements
190,-0.1311,5633: words related to historical figures and events,"10990: references to specific software, technical terms, and business entities"
191,0.1311,11087: specific structural elements or commands in programming and mathematical contexts,"10990: references to specific software, technical terms, and business entities"
192,-0.1311,4118: specific programming constructs or syntactic elements related to function definitions and method calls,2737:  phrases related to legal expenses and costs
193,0.131,10961: specific nouns and identifiers related to medical conditions and environmental factors,1293: references to inaugural events and significant milestones
194,-0.131,13492: numerical data and date representations,13337: expressions or phrases indicating uncertainty or potential missed opportunities
195,0.1309,13676: elements and structures in programming or code syntax,2107: references to emotional states and moral values
196,0.1305,10919: terminology related to measurements and experimental procedures in scientific contexts,10389: concepts related to measurement and data analysis
197,0.1304,11094: references to scientific studies and their results,14087: terms related to family planning and the dynamics of family size
198,-0.1299,13537:  numerical values and their associations in scientific contexts,11044: phrases related to criminal activity and societal issues
199,-0.1299,7748: code segments that involve object instantiation and assignments,6395:  references to new objects or instances created in code
200,-0.1299,7873: words and phrases related to data collection and analysis methodologies,8865: questions asking for definitions or explanations
201,-0.1294,5185: concepts related to food categories and chemical processes,14625: code related to timing operations and exceptions
202,0.1292,12329:  sequences of whitespace characters,1722:  phrases indicating physical locations or situations
203,0.1292,10919: terminology related to measurements and experimental procedures in scientific contexts,13090: names of people and familial relationships
204,0.129,10937: network communication operations and protocols,10937: network communication operations and protocols
205,-0.1288,9377: phrases related to findings and results in a scientific or analytical context,1722:  phrases indicating physical locations or situations
206,0.1287,9377: phrases related to findings and results in a scientific or analytical context,4191: locations and geopolitical references
207,0.1287,8863: words related to various types of activities,1599:  structural relationships and interactions in complex systems
208,0.1285,3763: functions related to reshaping multidimensional arrays in programming,10118:  words expressing positive sentiments or high quality
209,-0.1284,14060: specific chemical compounds and their variations,"2141: contexts related to health, particularly issues surrounding mortality and medical conditions"
210,-0.1282,14376: emphasis markers and formatting elements in documents,6884: descriptive phrases related to trails and their conditions
211,0.128,9923: phrases related to improvements or advancements in methodology or technology,9944:  instances of numeric values and related formatting
212,0.128,11094: references to scientific studies and their results,9218: references to retirement and related terms
213,0.1277,"14444: references to spiritual, philosophical, or scientific teachings and concepts",14625: code related to timing operations and exceptions
214,0.1276,5484:  references to notable achievements or events related to advancements and recognitions,"10990: references to specific software, technical terms, and business entities"
215,0.1268,14060: specific chemical compounds and their variations,7185: measurement units related to length and volume
216,0.1267,13492: numerical data and date representations,9800: specific licensing or regulatory terms related to software or products
217,0.1266,7748: code segments that involve object instantiation and assignments,9944:  instances of numeric values and related formatting
218,0.1266,2989: statistical significance indicators in research findings,16241: legal terminology related to court cases and appeals
219,0.1263,499: features and attributes related to product descriptions and specifications,13337: expressions or phrases indicating uncertainty or potential missed opportunities
220,-0.1263,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",3050: specific programming constructs related to object creation and manipulation
221,-0.126,2033: terms related to medical and scientific research advancements,"10990: references to specific software, technical terms, and business entities"
222,0.126,11094: references to scientific studies and their results,9800: specific licensing or regulatory terms related to software or products
223,0.126,"12525: the definite article ""the"" and the preposition ""with""",251: financial terms related to risk and stability
224,-0.1259,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",13442: terms related to local contexts and connections
225,-0.1254,"3552: phrases and synonyms related to the term ""great.""",11094: references to scientific studies and their results
226,0.1252,13537:  numerical values and their associations in scientific contexts,"10990: references to specific software, technical terms, and business entities"
227,-0.125,11094: references to scientific studies and their results,15842:  references to statistical analysis and data visualization in research
228,0.12494,5185: concepts related to food categories and chemical processes,7010:  specific numerical values and variables in a structured data format or code
229,0.1249,10367: content related to professional qualifications and academic achievements,10919: terminology related to measurements and experimental procedures in scientific contexts
230,0.12476,2527: references to presence or existence in various contexts,7400: key political figures and their roles
231,0.12476,7873: words and phrases related to data collection and analysis methodologies,"1251: terms related to management, analysis, and policy in the context of healthcare and organizational themes"
232,-0.1246,10211: scientific or medical terminology related to diseases and treatment options,10553: references to military threats and potential risks involving individuals
233,0.1246,3142: instances of quotation marks and certain formatting symbols or document structure elements,15125: elements related to questioning authority and accountability
234,0.1246,13805: conditional phrases or questions,1522: terms related to population dynamics and genetic variation
235,0.1246,2465: facilities and amenities for accommodation and events,5515: closing brackets and control flow symbols
236,-0.1243,11499:  elements related to chart configuration and manipulation in code,11499:  elements related to chart configuration and manipulation in code
237,0.12427,14300:  phrases related to legal and bureaucratic processes,14300:  phrases related to legal and bureaucratic processes
238,-0.12415,9469: references to legal matters and court-related processes,11678: discussions of health risks and potential consequences related to medical conditions
239,0.1239,11292: variables and their relationships in mathematical expressions or equations,12648: references to creativity and imaginative thinking
240,0.1236,13676: elements and structures in programming or code syntax,5185: concepts related to food categories and chemical processes
241,0.12335,3605: sections of text that contain any structured or numerical data,3005: references to academic articles and their corresponding digital object identifiers (DOIs)
242,-0.12335,9749: quantitative data and statistics related to populations and demographics,"10990: references to specific software, technical terms, and business entities"
243,-0.1232,499: features and attributes related to product descriptions and specifications,9800: specific licensing or regulatory terms related to software or products
244,0.12317,7873: words and phrases related to data collection and analysis methodologies,7873: words and phrases related to data collection and analysis methodologies
245,0.1229,1845: sections of the text containing numerical data or metrics,"10990: references to specific software, technical terms, and business entities"
246,-0.12286,7131:  discourse surrounding mentorship and guidance,16241: legal terminology related to court cases and appeals
247,-0.12274,12329:  sequences of whitespace characters,8865: questions asking for definitions or explanations
248,0.1226,14956: legal terms and references to court proceedings,11678: discussions of health risks and potential consequences related to medical conditions
249,0.1226,10919: terminology related to measurements and experimental procedures in scientific contexts,10631: clauses and phrases that describe relationships or characteristics
250,-0.1225,499: features and attributes related to product descriptions and specifications,8314: references to actions related to recalling or modifying test cases in a software testing context
251,-0.1224,14203: JSON formatted strings or elements,8865: questions asking for definitions or explanations
252,-0.12225,14060: specific chemical compounds and their variations,2074:  keywords or indicators related to code or programming functionalities
253,-0.122,12008:  mathematical expressions or symbols,1722:  phrases indicating physical locations or situations
254,0.122,8793: themes related to romantic relationships and affairs,16258: verbs and actions related to communication and interaction
255,0.1219,1357: keywords related to legal and procedural contexts,1293: references to inaugural events and significant milestones
256,-0.1218,12329:  sequences of whitespace characters,4191: locations and geopolitical references
257,-0.12177,12401:  citations and references in scientific literature,7314:  punctuation marks such as quotation marks and apostrophes
258,0.12146,12401:  citations and references in scientific literature,8931:  restaurant reviews that mention food quality and dining experiences
259,0.12134,13983: references to image file formats and related elements,15766: references to software products and related concepts
260,-0.12103,10788:  technical terms and parameters related to performance metrics,1522: terms related to population dynamics and genetic variation
261,-0.1209,"10990: references to specific software, technical terms, and business entities",7400: key political figures and their roles
262,0.1208,10919: terminology related to measurements and experimental procedures in scientific contexts,11939:  phrases and terms related to medical and health-related conditions
263,-0.1207,11094: references to scientific studies and their results,15497: terms related to accounting and financial reporting services
264,0.12067,11052:  programming or coding terms related to functions and variables,4709: terms relating to political parties and partisan activities
265,-0.12054,2658:  numerical values and associated variables or parameters,10919: terminology related to measurements and experimental procedures in scientific contexts
266,-0.1204,14060: specific chemical compounds and their variations,11678: discussions of health risks and potential consequences related to medical conditions
267,0.1203,13983: references to image file formats and related elements,8745: references to articles and mathematical concepts
268,-0.12024,4412: structured data representations and their attributes,791: references to figures and diagrams in the text
269,-0.1202,10434: mathematical expressions and code structure in formatted documents,9944:  instances of numeric values and related formatting
270,-0.12006,14481: terms related to medical conditions affecting the lungs and their associated treatments,10211: scientific or medical terminology related to diseases and treatment options
271,-0.12006,10553: references to military threats and potential risks involving individuals,2989: statistical significance indicators in research findings
272,0.12006,9469: references to legal matters and court-related processes,4024: terms related to exceptions and error handling in programming contexts
273,0.12,11499:  elements related to chart configuration and manipulation in code,9418:  strings related to financial terms and institutions
274,0.11993,3142: instances of quotation marks and certain formatting symbols or document structure elements,15960:  references to literary works or storytelling elements
275,-0.11993,557: references to chemical or biological modifications and their implications,13343:  mathematical expressions and symbols
276,-0.1199,"15299: programming terminology, particularly related to data types and structure",14625: code related to timing operations and exceptions
277,-0.1196,11094: references to scientific studies and their results,10631: clauses and phrases that describe relationships or characteristics
278,-0.11957,16048:  code-related functions and methods for app development,10639: terms related to tax and health funding programs
279,-0.1195,10553: references to military threats and potential risks involving individuals,16241: legal terminology related to court cases and appeals
280,0.11945,9418:  strings related to financial terms and institutions,11499:  elements related to chart configuration and manipulation in code
281,-0.11945,"4814: concepts related to health and well-being, especially in medical contexts","10990: references to specific software, technical terms, and business entities"
282,0.1194,3561: significant contextual markers or structural cues within scientific or technical writing,10919: terminology related to measurements and experimental procedures in scientific contexts
283,-0.1194,"10817:  the presence of the word ""one.""",16241: legal terminology related to court cases and appeals
284,0.1192,3443: references to age and demographic characteristics,10639: terms related to tax and health funding programs
285,-0.1191,7577: references to debugging actions and modes in programming contexts,7949: references to individuals and their perceived failures or denials in various contexts
286,0.11896,9807: specific responses and error messages in code,11910: references to phones and phone-related objects or concepts
287,-0.1189,3605: sections of text that contain any structured or numerical data,"6090: references to ""wild"" in relation to animals or nature"
288,-0.1188,3561: significant contextual markers or structural cues within scientific or technical writing,11094: references to scientific studies and their results
289,0.1187,7887: specific programming code structures and operations,4191: locations and geopolitical references
290,-0.1186,16264: text related to scientific analysis and methodology,11094: references to scientific studies and their results
291,0.1184,"1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components",9511: punctuation and its use in sentence structure
292,0.1184,12973: elements related to biological sequences and genetic analysis,12973: elements related to biological sequences and genetic analysis
293,0.1184,"7718: terms related to economic principles, wealth distribution, and evidence-based assessments",13442: terms related to local contexts and connections
294,-0.11835,"6090: references to ""wild"" in relation to animals or nature","6090: references to ""wild"" in relation to animals or nature"
295,0.1182,4118: specific programming constructs or syntactic elements related to function definitions and method calls,1238:  specific numerical data or results
296,-0.1182,14300:  phrases related to legal and bureaucratic processes,11137:  instances of punctuation and sentence structure elements
297,0.11816,5475: instances of direct quotations or expressions,12937:  terms related to software licensing and redistribution
298,0.1181,14956: legal terms and references to court proceedings,13043: terms related to inflammatory diseases and their associations
299,-0.11804,"12230: specific programming constructs, particularly related to graphical user interface (GUI) elements and their properties",14300:  phrases related to legal and bureaucratic processes
300,0.118,14111: instances of statistical data about populations or samples in academic studies,8745: references to articles and mathematical concepts
301,0.118,12973: elements related to biological sequences and genetic analysis,12644: parameters and constraints related to statistical models
