,QK Circuit Value,Key Feature,Query Feature
60,-0.1788,9377: phrases related to findings and results in a scientific or analytical context,12329:  sequences of whitespace characters
61,0.1786,11616: information related to significant events or actions involving authorities or leaders,5751:  generational lineage or ancestral connections in narratives
62,0.1776,10919: terminology related to measurements and experimental procedures in scientific contexts,14816: references to specific medical conditions and treatments
63,-0.1772,11094: references to scientific studies and their results,14816: references to specific medical conditions and treatments
64,-0.1763,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",2843: code structure and definitions commonly used in programming
65,0.1757,8342:  code-related keywords and concepts related to data structures and functions,15395: questions about programming or troubleshooting code
66,0.1757,"3030: proper nouns, particularly names of people and entities",9309: elements related to political processes and campaign activities
67,0.1749,59: code comments and documentation structures within programming code,6613: keywords related to residential and urban development projects
68,0.1748,13492: numerical data and date representations,9800: specific licensing or regulatory terms related to software or products
69,-0.1747,6392:  XML-like structured data elements,5912: elements related to archaeological findings and ancient artifacts
70,-0.1738,2291: technical or mathematical symbols and terms,"5258:  symbols and punctuation marks, particularly related to formatting or code structures"
71,0.173,16336: terms related to medical procedures and diagnostics,11275:  default export statements in code
72,-0.1727,11094: references to scientific studies and their results,1261: reasons or justifications for actions or beliefs
73,0.171,9395: phrases related to strategic planning and development,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts
74,-0.1709,5912: elements related to archaeological findings and ancient artifacts,6392:  XML-like structured data elements
75,-0.1704,13492: numerical data and date representations,13337: expressions or phrases indicating uncertainty or potential missed opportunities
76,-0.1703,499: features and attributes related to product descriptions and specifications,9800: specific licensing or regulatory terms related to software or products
77,0.1692,"7985: occurrences of the word ""some"" and its variations",7222: references to family activities and bonding experiences
78,0.1688,8793: themes related to romantic relationships and affairs,16258: verbs and actions related to communication and interaction
79,0.1687,5185: concepts related to food categories and chemical processes,7010:  specific numerical values and variables in a structured data format or code
80,0.166,499: features and attributes related to product descriptions and specifications,13337: expressions or phrases indicating uncertainty or potential missed opportunities
81,-0.166,14620: mathematical symbols and expressions related to functions and operations,1577: terms related to scientific reagents and their usage in experimental procedures
82,0.166,3004: references to death and memorialization,"11957: Java access modifiers, specifically ""public"" and ""protected"""
83,0.1656,10919: terminology related to measurements and experimental procedures in scientific contexts,1261: reasons or justifications for actions or beliefs
84,0.1644,11281: expressions of disappointment and sadness,15739: references to medical diagnosis and assessment processes
85,-0.1637,13357: references to Asia and its geopolitical significance,14958: references to commercial activities and terms
86,0.1635,13357: references to Asia and its geopolitical significance,2621: terms related to astrocyte biology and their role in lipid metabolism
87,0.163,1122: LaTeX formatting elements and mathematical symbols,6613: keywords related to residential and urban development projects
88,0.163,"14061: names of groups, populations, or medical conditions","11957: Java access modifiers, specifically ""public"" and ""protected"""
89,-0.1624,59: code comments and documentation structures within programming code,10151: words related to medical assessments and treatments
90,-0.1622,4155: customer service-related interactions and responses,11240: the presence of dialog-related components and confirmations
91,0.162,14956: legal terms and references to court proceedings,11678: discussions of health risks and potential consequences related to medical conditions
92,-0.1619,9024: references to scientific studies or data citations,14958: references to commercial activities and terms
93,-0.1619,14060: specific chemical compounds and their variations,7400: key political figures and their roles
94,0.1619,1868: technical terminology and references related to organizations or specific fields,11891:  phrases that indicate doubt or questioning
95,-0.1616,14059: date-related information and numerical data,9394: references to health-related substances or themes
96,0.1611,11616: information related to significant events or actions involving authorities or leaders,2263: terms related to scientific measurements and statistical analysis
97,-0.161,3598: terms associated with technical specifications and measurements,16241: legal terminology related to court cases and appeals
98,0.1608,9162: references to academic institutions and locations,14958: references to commercial activities and terms
99,0.1599,8294: predictions related to economic and social changes in the future,11891:  phrases that indicate doubt or questioning
100,-0.1599,9394: references to health-related substances or themes,14059: date-related information and numerical data
101,-0.1595,10919: terminology related to measurements and experimental procedures in scientific contexts,8644: terms related to training and testing data in machine learning contexts
102,-0.1584,13065: elements related to encoding and document processing in programming contexts,12628:  references to behavioral patterns and their implications
103,-0.1581,2843: code structure and definitions commonly used in programming,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
104,-0.158,12329:  sequences of whitespace characters,10639: terms related to tax and health funding programs
105,0.158,10194: parentheses and related syntax in programming code,"11957: Java access modifiers, specifically ""public"" and ""protected"""
106,0.1576,13065: elements related to encoding and document processing in programming contexts,6606: mentions of celebrity names and news articles related to them
107,0.1575,4362: phrases and expressions related to uncertainty and conditions in various contexts,5751:  generational lineage or ancestral connections in narratives
108,0.1555,"15560:  multiple segments of structured data, likely in a programming context","10990: references to specific software, technical terms, and business entities"
109,-0.1555,10553: references to military threats and potential risks involving individuals,10211: scientific or medical terminology related to diseases and treatment options
110,0.1554,8342:  code-related keywords and concepts related to data structures and functions,7117: phrases indicating caution or recommendations to ensure certain actions are taken
111,0.155,4581: information related to specific scientific and technical categories,11275:  default export statements in code
112,0.1548,9807: specific responses and error messages in code,8265: terms related to goalkeeping and performance in sports
113,0.1539,13635: words related to voting and elections,"11957: Java access modifiers, specifically ""public"" and ""protected"""
114,0.1539,13755:  statements and arguments related to legal proceedings and judicial responses,14958: references to commercial activities and terms
115,0.1539,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts",9640: mathematical symbols and expressions related to equations and functions
116,-0.1534,1122: LaTeX formatting elements and mathematical symbols,10151: words related to medical assessments and treatments
117,-0.1532,6412: conjunctions and their recurring use in sentences,15972: specific locations and their associated names or organizations
118,0.1528,11616: information related to significant events or actions involving authorities or leaders,7222: references to family activities and bonding experiences
119,0.1526,10434: mathematical expressions and code structure in formatted documents,13100: information related to gaming
120,0.1526,4843: future aspirations and plans related to personal goals and achievements,11891:  phrases that indicate doubt or questioning
121,0.1522,9807: specific responses and error messages in code,8951: contexts describing tasks or jobs as easy or simple
122,0.1522,"3030: proper nouns, particularly names of people and entities",10665: references to countries and their relations or statistics
123,0.152,9807: specific responses and error messages in code,7106: terms related to established criteria or standards
124,-0.152,11094: references to scientific studies and their results,"9173: closing brackets and semicolons, indicating code termination and structure"
125,0.1519,2527: references to presence or existence in various contexts,1594: quantities and values related to time and costs
126,0.1519,9807: specific responses and error messages in code,6823: references to interviews and discussions involving specific individuals or groups
127,-0.1517,8793: themes related to romantic relationships and affairs,12170: specific business and economic terminology
128,0.1517,1957: conditional statements and logical constructs in the text,6613: keywords related to residential and urban development projects
129,0.1514,11616: information related to significant events or actions involving authorities or leaders,7524: key terms related to competition and performance metrics
130,-0.1512,1868: technical terminology and references related to organizations or specific fields,10994: phrases related to verbal expressions of exit or departure
131,-0.1512,1455: references to film sequels and reboots,9722:  phrases indicating legal or judicial decisions
132,-0.1512,"5521:  occurrences of the word ""break.""",7010:  specific numerical values and variables in a structured data format or code
133,0.1505,4520: references to rushing yards and performance metrics in sports,6613: keywords related to residential and urban development projects
134,0.1504,4362: phrases and expressions related to uncertainty and conditions in various contexts,2263: terms related to scientific measurements and statistical analysis
135,-0.1503,14956: legal terms and references to court proceedings,14737: user queries and responses related to research or inquiry
136,-0.1501,2527: references to presence or existence in various contexts,2033: terms related to medical and scientific research advancements
137,0.1501,"7985: occurrences of the word ""some"" and its variations",7524: key terms related to competition and performance metrics
138,0.1499,1473: technical terms and data structures related to programming and coding contexts,8527: references to companies and corporate entities
139,-0.1498,14060: specific chemical compounds and their variations,"2141: contexts related to health, particularly issues surrounding mortality and medical conditions"
140,0.1497,10919: terminology related to measurements and experimental procedures in scientific contexts,"9173: closing brackets and semicolons, indicating code termination and structure"
141,0.1495,10919: terminology related to measurements and experimental procedures in scientific contexts,748: terms related to political or societal structures and their consequences
142,-0.1495,9395: phrases related to strategic planning and development,"5731: aspects related to competition among entities for binding interactions, particularly in biological contexts"
143,0.1494,6163:  LaTeX formatting commands and structure in a document,15972: specific locations and their associated names or organizations
144,0.1494,12100: dialogue or conversational exchanges,"11410: instances of the word ""once"""
145,0.1492,10919: terminology related to measurements and experimental procedures in scientific contexts,7017:  technical and programming-related terminology
146,0.1489,14356: numbers and dates related to legal or procedural contexts,"11957: Java access modifiers, specifically ""public"" and ""protected"""
147,0.1489,7748: code segments that involve object instantiation and assignments,2107: references to emotional states and moral values
148,-0.1489,11094: references to scientific studies and their results,748: terms related to political or societal structures and their consequences
149,-0.1487,11939:  phrases and terms related to medical and health-related conditions,9800: specific licensing or regulatory terms related to software or products
150,-0.1481,10919: terminology related to measurements and experimental procedures in scientific contexts,14087: terms related to family planning and the dynamics of family size
151,-0.1481,7887: specific programming code structures and operations,8745: references to articles and mathematical concepts
152,-0.148,7786: punctuation marks that indicate emphasis or separation,8527: references to companies and corporate entities
153,-0.1477,4520: references to rushing yards and performance metrics in sports,10151: words related to medical assessments and treatments
154,0.1477,11939:  phrases and terms related to medical and health-related conditions,7222: references to family activities and bonding experiences
155,-0.1476,16336: terms related to medical procedures and diagnostics,"16308: transitions and changes in circumstances, particularly regarding financial transactions and medical procedures"
156,0.1475,11939:  phrases and terms related to medical and health-related conditions,13337: expressions or phrases indicating uncertainty or potential missed opportunities
157,0.1475,14060: specific chemical compounds and their variations,15577: references to tutorials and guides
158,0.1473,13039:  punctuations and formatting elements within the text,10919: terminology related to measurements and experimental procedures in scientific contexts
159,0.1466,11094: references to scientific studies and their results,8644: terms related to training and testing data in machine learning contexts
160,0.1464,9377: phrases related to findings and results in a scientific or analytical context,10639: terms related to tax and health funding programs
161,0.1462,8416:  mathematical operations or calculations involving factors or divisors,5580: references to legal and financial procedures
162,0.1462,4362: phrases and expressions related to uncertainty and conditions in various contexts,7117: phrases indicating caution or recommendations to ensure certain actions are taken
163,-0.1461,12937:  terms related to software licensing and redistribution,10937: network communication operations and protocols
164,0.1459,10919: terminology related to measurements and experimental procedures in scientific contexts,13090: names of people and familial relationships
165,0.1459,"6060: positive evaluations of dining experiences, particularly regarding prices and food quality",16165: terms related to emergency preparedness and response
166,0.1458,16048:  code-related functions and methods for app development,10553: references to military threats and potential risks involving individuals
167,-0.1458,6163:  LaTeX formatting commands and structure in a document,791: references to figures and diagrams in the text
168,-0.1455,4658: dates and specific events related to December,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts
169,-0.1454,3443: references to age and demographic characteristics,10553: references to military threats and potential risks involving individuals
170,-0.1445,14460: words and phrases related to locations and positions,11240: the presence of dialog-related components and confirmations
171,0.1444,557: references to chemical or biological modifications and their implications,791: references to figures and diagrams in the text
172,0.1444,14060: specific chemical compounds and their variations,7185: measurement units related to length and volume
173,-0.1442,5799:  possessive forms and indications of ownership,5925: programming functions and syntax structures
174,0.144,3763: functions related to reshaping multidimensional arrays in programming,2320: references to talent and skills in various contexts
175,0.1438,10919: terminology related to measurements and experimental procedures in scientific contexts,7222: references to family activities and bonding experiences
176,-0.1437,1473: technical terms and data structures related to programming and coding contexts,2499:  phrases related to repetition or recurrence in events or themes
177,-0.1437,1577: terms related to scientific reagents and their usage in experimental procedures,14620: mathematical symbols and expressions related to functions and operations
178,0.1437,4118: specific programming constructs or syntactic elements related to function definitions and method calls,13384: complex structured elements in data
179,-0.1436,12329:  sequences of whitespace characters,8865: questions asking for definitions or explanations
180,-0.1436,4118: specific programming constructs or syntactic elements related to function definitions and method calls,2737:  phrases related to legal expenses and costs
181,-0.1431,10937: network communication operations and protocols,12937:  terms related to software licensing and redistribution
182,0.143,557: references to chemical or biological modifications and their implications,15970: terms and concepts related to algebraic structures and programming implementations
183,0.143,12008:  mathematical expressions or symbols,10546: phrases related to guidance and support in personal development or understanding complex situations
184,0.1426,13984:  specific keywords or names related to particular topics or entities,2158: dialogue or statements involving respect and interpersonal interactions
185,0.1421,1610:  references to upcoming events or episodes,6613: keywords related to residential and urban development projects
186,0.1418,6412: conjunctions and their recurring use in sentences,791: references to figures and diagrams in the text
187,0.1418,611: words related to comments and their statuses,9598: medical and scientific terms related to health treatments and assessments
188,0.1417,7786: punctuation marks that indicate emphasis or separation,2499:  phrases related to repetition or recurrence in events or themes
189,-0.1412,10999: the indefinite article 'a' and its variations in different contexts,13100: information related to gaming
190,0.1409,15602: references to skin care products and their effects,13384: complex structured elements in data
191,0.1407,7221: legal terminology and references,16165: terms related to emergency preparedness and response
192,0.1407,14030:  syntactic structures and function definitions in programming code,2833: legal terminology and concepts related to court proceedings and judgments
193,0.1405,3763: functions related to reshaping multidimensional arrays in programming,10118:  words expressing positive sentiments or high quality
194,0.1405,12008:  mathematical expressions or symbols,6041: code-related keywords and structures in programming contexts
195,0.1404,1417: references to specific gene sequences and their corresponding classifications or codes,13442: terms related to local contexts and connections
196,0.14,6749: references to influential leaders and their historical actions,"5143: symbolic representations of structured data, particularly numeric and technical formats"
197,0.14,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",11275:  default export statements in code
198,0.14,3763: functions related to reshaping multidimensional arrays in programming,"3830: references to legal rights and amendments, particularly those related to due process and fair trial standards"
199,0.1399,10919: terminology related to measurements and experimental procedures in scientific contexts,"3552: phrases and synonyms related to the term ""great."""
200,0.1398,11568: mathematical equations and their components related to physical theories,11748: names and surnames of individuals related to family histories
201,-0.1398,10640:  keywords and references related to academic or scientific sources,9295: terms related to programming exceptions and errors in software development
202,-0.1394,10553: references to military threats and potential risks involving individuals,8865: questions asking for definitions or explanations
203,-0.1393,8294: predictions related to economic and social changes in the future,8787:  references to fluid dynamics or methods involving fluid treatment
204,0.1392,11638: elements related to HTML and coding syntax,1616: syntax elements and structures within programming or markup language contexts
205,0.139,8294: predictions related to economic and social changes in the future,"14770:  occurrences of the word ""Times."""
206,-0.139,12008:  mathematical expressions or symbols,1722:  phrases indicating physical locations or situations
207,0.1388,"8252:  mentions of the ""mi"" RNA family",11891:  phrases that indicate doubt or questioning
208,0.1387,4118: specific programming constructs or syntactic elements related to function definitions and method calls,1238:  specific numerical data or results
209,-0.1387,11094: references to scientific studies and their results,13090: names of people and familial relationships
210,0.1387,"14549: phrases and discussions regarding conflicts or contradictions in public policy, particularly related to health and social issues",14376: emphasis markers and formatting elements in documents
211,-0.1384,3763: functions related to reshaping multidimensional arrays in programming,9521:  terms related to statistical significance and experimental methods
212,0.1382,"10990: references to specific software, technical terms, and business entities",8863: words related to various types of activities
213,-0.1382,10553: references to military threats and potential risks involving individuals,10639: terms related to tax and health funding programs
214,0.1381,"13182:  proper nouns, particularly names and titles",9295: terms related to programming exceptions and errors in software development
215,-0.1381,545: terms related to energy research and environmental quality,3512:  mathematical symbols and notation used in explanations or analyses
216,-0.1378,11616: information related to significant events or actions involving authorities or leaders,14087: terms related to family planning and the dynamics of family size
217,-0.1378,"4374: elements of humor, particularly dark and inappropriate humor",16258: verbs and actions related to communication and interaction
218,0.1378,11616: information related to significant events or actions involving authorities or leaders,2066: elements associated with game logic and conditions
219,-0.1377,8294: predictions related to economic and social changes in the future,10994: phrases related to verbal expressions of exit or departure
220,0.1377,3763: functions related to reshaping multidimensional arrays in programming,2833: legal terminology and concepts related to court proceedings and judgments
221,0.1375,"8800:  terms associated with economic conditions, particularly those indicating weakness or instability",11275:  default export statements in code
222,0.1375,9923: phrases related to improvements or advancements in methodology or technology,2107: references to emotional states and moral values
223,0.1375,10919: terminology related to measurements and experimental procedures in scientific contexts,7524: key terms related to competition and performance metrics
224,-0.1373,15192: concepts related to faith and divine purpose,9511: punctuation and its use in sentence structure
225,0.1373,545: terms related to energy research and environmental quality,10967: terms and expressions related to scientific studies and their methodologies
226,0.1368,2465: facilities and amenities for accommodation and events,5515: closing brackets and control flow symbols
227,0.1367,12008:  mathematical expressions or symbols,791: references to figures and diagrams in the text
228,0.1367,4155: customer service-related interactions and responses,2621: terms related to astrocyte biology and their role in lipid metabolism
229,0.1365,12008:  mathematical expressions or symbols,3594: references to specific medical procedures and conditions
230,0.1364,4609: references to academic works and citation details,5799:  possessive forms and indications of ownership
231,-0.1364,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text","2374:  code-related expressions, particularly those involving file handling and import statements"
232,0.1364,6118: structural elements and identifiers in data or documents,"11957: Java access modifiers, specifically ""public"" and ""protected"""
233,0.1364,10919: terminology related to measurements and experimental procedures in scientific contexts,5751:  generational lineage or ancestral connections in narratives
234,-0.1361,15192: concepts related to faith and divine purpose,4092: references to educational backgrounds and achievements
235,-0.136,11094: references to scientific studies and their results,7017:  technical and programming-related terminology
236,0.136,10640:  keywords and references related to academic or scientific sources,11541:  coding elements related to data parsing and storage operations
237,0.1357,3142: instances of quotation marks and certain formatting symbols or document structure elements,15125: elements related to questioning authority and accountability
238,0.1357,11094: references to scientific studies and their results,11735: concerns about financial or practical implications of complex systems or projects
239,0.1357,"237: the name ""John"" in various contexts",7748: code segments that involve object instantiation and assignments
240,0.1357,14755: references to audio recording and management in programming contexts,7010:  specific numerical values and variables in a structured data format or code
241,0.1356,4619: mathematical expressions and numerical data,14376: emphasis markers and formatting elements in documents
242,0.1355,3205: mathematical symbols and notation related to equations,7117: phrases indicating caution or recommendations to ensure certain actions are taken
243,-0.1355,4843: future aspirations and plans related to personal goals and achievements,10994: phrases related to verbal expressions of exit or departure
244,-0.1355,1455: references to film sequels and reboots,807: specific phrases related to measurement and quantities
245,-0.1354,12008:  mathematical expressions or symbols,"6533: detailed descriptions of individuals, including physical characteristics and life milestones"
246,0.1353,13065: elements related to encoding and document processing in programming contexts,2544: words and phrases related to consistency and standardization in design
247,0.1353,"2710: elements of political accountability and responsibility, particularly related to the actions of the GOP and their stance on key issues",11891:  phrases that indicate doubt or questioning
248,-0.1349,10308: terms related to numerical values or economic measurements,1710: phrases related to mathematical calculations or operations
249,0.1349,5259:  instances of criticism and negative evaluations of actions or policies,"12852: the presence of the word ""both"" indicating comparisons or inclusiveness"
250,-0.1345,7221: legal terminology and references,1866: dates and references to the implementation of legal regulations or acts
251,-0.1345,10211: scientific or medical terminology related to diseases and treatment options,10553: references to military threats and potential risks involving individuals
252,0.1344,10145: statements related to projections and estimates in various contexts,6613: keywords related to residential and urban development projects
253,-0.1343,13065: elements related to encoding and document processing in programming contexts,"5143: symbolic representations of structured data, particularly numeric and technical formats"
254,0.1343,7246: numerical totals and counts related to various subjects,5389:  references to specific examples or details in various contexts
255,-0.134,14956: legal terms and references to court proceedings,1906: commands and processes related to executing scripts or programs in a programming context
256,0.134,2703: terms related to simulations and studies in scientific research,1306: code snippets related to file operations and handling
257,-0.1339,11094: references to scientific studies and their results,"3552: phrases and synonyms related to the term ""great."""
258,-0.1338,14956: legal terms and references to court proceedings,"10990: references to specific software, technical terms, and business entities"
259,0.1335,13279: information related to historical events and important dates,11104: references to scientific papers and their citations
260,0.1333,7613: references and mentions of documents or documentation,8819: references to awards and recognition in the context of artistic works
261,-0.1333,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",13442: terms related to local contexts and connections
262,0.1333,9923: phrases related to improvements or advancements in methodology or technology,14625: code related to timing operations and exceptions
263,0.1332,8793: themes related to romantic relationships and affairs,2033: terms related to medical and scientific research advancements
264,0.133,9377: phrases related to findings and results in a scientific or analytical context,8865: questions asking for definitions or explanations
265,0.133,"13081: instances of the conjunction ""and"" in various contexts",5799:  possessive forms and indications of ownership
266,0.133,"7985: occurrences of the word ""some"" and its variations",5751:  generational lineage or ancestral connections in narratives
267,-0.133,"13182:  proper nouns, particularly names and titles",11541:  coding elements related to data parsing and storage operations
268,-0.1329,10919: terminology related to measurements and experimental procedures in scientific contexts,11735: concerns about financial or practical implications of complex systems or projects
269,0.1329,16336: terms related to medical procedures and diagnostics,3812: mathematical symbols and comparisons
270,0.1329,7352:  structured data formats and attributes within documents,13384: complex structured elements in data
271,-0.1328,8793: themes related to romantic relationships and affairs,1594: quantities and values related to time and costs
272,-0.1326,557: references to chemical or biological modifications and their implications,13343:  mathematical expressions and symbols
273,0.1326,557: references to chemical or biological modifications and their implications,7010:  specific numerical values and variables in a structured data format or code
274,0.1324,7246: numerical totals and counts related to various subjects,7859:  topics related to medical treatments and availability of resources
275,0.1323,11866:  references to programming terminology and data structures,11275:  default export statements in code
276,0.1323,3797:  questions and queries within the text,1204:  negative statements and exclamatory responses
277,0.1322,1455: references to film sequels and reboots,10716: instances of actions and outcomes related to processes and evaluations
278,0.1318,879: references to professional services or advice,11275:  default export statements in code
279,0.1317,11616: information related to significant events or actions involving authorities or leaders,6203: locations and features related to places and structures
280,-0.1316,4581: information related to specific scientific and technical categories,"16308: transitions and changes in circumstances, particularly regarding financial transactions and medical procedures"
281,-0.1316,9923: phrases related to improvements or advancements in methodology or technology,10922: specific references to geographic locations and local governance
282,0.1312,13676: elements and structures in programming or code syntax,7748: code segments that involve object instantiation and assignments
283,0.1312,10187: references to specific subjects or topics in the text,16258: verbs and actions related to communication and interaction
284,-0.131,"7985: occurrences of the word ""some"" and its variations",14087: terms related to family planning and the dynamics of family size
285,0.131,"13018: specific keywords or titles indicative of various subjects and contexts, such as live events, organizations, and technical processes",6675: code and formatting elements within a document
286,0.131,11616: information related to significant events or actions involving authorities or leaders,5389:  references to specific examples or details in various contexts
287,0.131,8863: words related to various types of activities,13537:  numerical values and their associations in scientific contexts
288,-0.1309,1957: conditional statements and logical constructs in the text,10151: words related to medical assessments and treatments
289,0.1307,2642: elements in structured data or layout specifications,6613: keywords related to residential and urban development projects
290,0.1306,13867: references to political or social instability resulting in violence,6613: keywords related to residential and urban development projects
291,-0.1306,"15560:  multiple segments of structured data, likely in a programming context",11078: phrases indicating the naming and classification of entities or concepts
292,-0.1306,2527: references to presence or existence in various contexts,16258: verbs and actions related to communication and interaction
293,0.1305,9923: phrases related to improvements or advancements in methodology or technology,9944:  instances of numeric values and related formatting
294,0.1305,13537:  numerical values and their associations in scientific contexts,8863: words related to various types of activities
295,0.1305,10961: specific nouns and identifiers related to medical conditions and environmental factors,15970: terms and concepts related to algebraic structures and programming implementations
296,-0.1304,"15560:  multiple segments of structured data, likely in a programming context","2141: contexts related to health, particularly issues surrounding mortality and medical conditions"
297,-0.1304,"8252:  mentions of the ""mi"" RNA family",10994: phrases related to verbal expressions of exit or departure
298,-0.1304,1610:  references to upcoming events or episodes,10151: words related to medical assessments and treatments
299,-0.1304,7873: words and phrases related to data collection and analysis methodologies,8865: questions asking for definitions or explanations
300,-0.1301,6749: references to influential leaders and their historical actions,2544: words and phrases related to consistency and standardization in design
