,QK Circuit Value,Key Feature,Query Feature
124,0.2852,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,12937:  terms related to software licensing and redistribution
125,0.2847,3598: terms associated with technical specifications and measurements,573: references to personal experiences and perceptions
126,0.2832,3673: terms and phrases related to reproductive health and fertility,9567: instances of common nouns and phrases related to food and dining contexts
127,0.2832,2989: statistical significance indicators in research findings,"4618: references to time, specifically the concept of ""year"" and its variants"
128,-0.2825,8003: sentences that express opinions or reflections on societal issues,"1749: phrases that describe conditions, requirements, or parameters related to systems or processes"
129,-0.2822,6409: conditional statements and expressions of uncertainty or potential outcomes,5549: statistical numbers and numerical data related to measurements
130,-0.2822,12937:  terms related to software licensing and redistribution,14620: mathematical symbols and expressions related to functions and operations
131,-0.2803,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",2843: code structure and definitions commonly used in programming
132,0.28,573: references to personal experiences and perceptions,3598: terms associated with technical specifications and measurements
133,0.2793,3523: references to leadership and personal connections within a narrative context,8848:  numerical data and statistics
134,0.279,7850: descriptive features and specifications related to audio equipment,8003: sentences that express opinions or reflections on societal issues
135,-0.2783,10937: network communication operations and protocols,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
136,-0.278,295: terms related to trade and its complexities or implications,920: elements related to digital file management and application settings
137,-0.277,2989: statistical significance indicators in research findings,3261: questions related to personal experiences and advice
138,0.2766,11299: legal terms and references related to petitions and administrative processes,8848:  numerical data and statistics
139,-0.2766,11444: email addresses or domains related to electronic communication,8003: sentences that express opinions or reflections on societal issues
140,-0.2761,10937: network communication operations and protocols,1577: terms related to scientific reagents and their usage in experimental procedures
141,0.276,9127: words or phrases that describe strength or capability,920: elements related to digital file management and application settings
142,-0.2754,1369: descriptive terms related to horror and extreme negative experiences,406: issues related to functionality and errors in programming or web development
143,0.2754,8848:  numerical data and statistics,96: informational elements and specifics related to chemical compounds and classification
144,-0.275,2918: phrases expressing opinions or arguments regarding political issues,5549: statistical numbers and numerical data related to measurements
145,-0.2732,3598: terms associated with technical specifications and measurements,"4618: references to time, specifically the concept of ""year"" and its variants"
146,-0.2732,6409: conditional statements and expressions of uncertainty or potential outcomes,5677: references to actions or decisions related to judgments or assessments
147,-0.273,5467:  variables and parameters related to data and experimental results,8003: sentences that express opinions or reflections on societal issues
148,-0.273,"4618: references to time, specifically the concept of ""year"" and its variants",3673: terms and phrases related to reproductive health and fertility
149,-0.2727,16238:  phrases related to structures and mechanisms in technology and science,406: issues related to functionality and errors in programming or web development
150,0.2698,14628:  phrases and words related to presentation or conveying information,8003: sentences that express opinions or reflections on societal issues
151,0.267,96: informational elements and specifics related to chemical compounds and classification,8848:  numerical data and statistics
152,-0.2668,13552: information related to scientific methodologies or experimental processes,16281: keywords and structure related to programming logic and operations
153,0.2659,"12186: references to specific scientific concepts and their associated terminologies, especially in the context of biological or computational research",6409: conditional statements and expressions of uncertainty or potential outcomes
154,-0.2651,5000: concepts related to responsibility and accountability in various contexts,8848:  numerical data and statistics
155,-0.265,16238:  phrases related to structures and mechanisms in technology and science,6409: conditional statements and expressions of uncertainty or potential outcomes
156,0.2644,9127: words or phrases that describe strength or capability,9368:  phrases indicating reported speech or explanations
157,-0.264,15108:  concepts and discussions related to health care policies and decision-making processes,406: issues related to functionality and errors in programming or web development
158,0.2637,5549: statistical numbers and numerical data related to measurements,"7868: terms related to medical and laboratory equipment, processes, and measurements"
159,-0.2634,2989: statistical significance indicators in research findings,920: elements related to digital file management and application settings
160,-0.2634,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,15108:  concepts and discussions related to health care policies and decision-making processes
161,0.2632,9127: words or phrases that describe strength or capability,2843: code structure and definitions commonly used in programming
162,-0.2625,3261: questions related to personal experiences and advice,2989: statistical significance indicators in research findings
163,-0.262,3261: questions related to personal experiences and advice,"4618: references to time, specifically the concept of ""year"" and its variants"
164,-0.2607,8003: sentences that express opinions or reflections on societal issues,96: informational elements and specifics related to chemical compounds and classification
165,0.2607,11444: email addresses or domains related to electronic communication,8848:  numerical data and statistics
166,-0.2607,2989: statistical significance indicators in research findings,9368:  phrases indicating reported speech or explanations
167,0.2605,2918: phrases expressing opinions or arguments regarding political issues,406: issues related to functionality and errors in programming or web development
168,0.26,15108:  concepts and discussions related to health care policies and decision-making processes,1620: quoted remarks or comments in the text
169,-0.2595,15108:  concepts and discussions related to health care policies and decision-making processes,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
170,0.2595,"5176: terms and phrases related to computing, data processing, and technology",5549: statistical numbers and numerical data related to measurements
171,-0.2588,295: terms related to trade and its complexities or implications,9127: words or phrases that describe strength or capability
172,0.2585,2352: mentions of specific individuals and organizations involved in political or legal contexts,14620: mathematical symbols and expressions related to functions and operations
173,-0.2583,3523: references to leadership and personal connections within a narrative context,8003: sentences that express opinions or reflections on societal issues
174,0.258,2437:  phrases that express emotional or subjective experiences,8848:  numerical data and statistics
175,0.2578,5549: statistical numbers and numerical data related to measurements,16238:  phrases related to structures and mechanisms in technology and science
176,-0.2578,2843: code structure and definitions commonly used in programming,12937:  terms related to software licensing and redistribution
177,-0.2576,6409: conditional statements and expressions of uncertainty or potential outcomes,1620: quoted remarks or comments in the text
178,-0.257,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",6409: conditional statements and expressions of uncertainty or potential outcomes
179,0.2566,"7868: terms related to medical and laboratory equipment, processes, and measurements",5549: statistical numbers and numerical data related to measurements
180,-0.2563,10714:  phrases related to commitment and purpose,6409: conditional statements and expressions of uncertainty or potential outcomes
181,0.2563,205: scientific terms and entities related to research studies,8848:  numerical data and statistics
182,0.2559,3261: questions related to personal experiences and advice,3598: terms associated with technical specifications and measurements
183,-0.2559,5549: statistical numbers and numerical data related to measurements,1987:  questions and lists related to information retrieval
184,0.2556,573: references to personal experiences and perceptions,2352: mentions of specific individuals and organizations involved in political or legal contexts
185,-0.2556,"12186: references to specific scientific concepts and their associated terminologies, especially in the context of biological or computational research",15108:  concepts and discussions related to health care policies and decision-making processes
186,0.2554,5677: references to actions or decisions related to judgments or assessments,"4618: references to time, specifically the concept of ""year"" and its variants"
187,0.255,15108:  concepts and discussions related to health care policies and decision-making processes,87:  programmatic constructs and conditions related to feedback mechanisms
188,0.2544,3598: terms associated with technical specifications and measurements,3261: questions related to personal experiences and advice
189,-0.2544,"5176: terms and phrases related to computing, data processing, and technology",406: issues related to functionality and errors in programming or web development
190,-0.253,406: issues related to functionality and errors in programming or web development,"7868: terms related to medical and laboratory equipment, processes, and measurements"
191,0.2527,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,2989: statistical significance indicators in research findings
192,0.2527,5112: prominent numerical values and their relationships within the text,15108:  concepts and discussions related to health care policies and decision-making processes
193,-0.2515,"4618: references to time, specifically the concept of ""year"" and its variants",3261: questions related to personal experiences and advice
194,0.2505,8848:  numerical data and statistics,205: scientific terms and entities related to research studies
195,-0.2499,573: references to personal experiences and perceptions,7647: expressions of gratitude and appreciation
196,0.2489,8648: punctuation marks and parentheses,9127: words or phrases that describe strength or capability
197,-0.2487,5677: references to actions or decisions related to judgments or assessments,6409: conditional statements and expressions of uncertainty or potential outcomes
198,-0.2482,2843: code structure and definitions commonly used in programming,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
199,0.2477,6409: conditional statements and expressions of uncertainty or potential outcomes,15863: terms and phrases related to depth and profoundness in various contexts
200,-0.2476,2352: mentions of specific individuals and organizations involved in political or legal contexts,12937:  terms related to software licensing and redistribution
201,0.2476,15108:  concepts and discussions related to health care policies and decision-making processes,5677: references to actions or decisions related to judgments or assessments
202,0.2476,5549: statistical numbers and numerical data related to measurements,"5176: terms and phrases related to computing, data processing, and technology"
203,-0.2476,"12230: specific programming constructs, particularly related to graphical user interface (GUI) elements and their properties",573: references to personal experiences and perceptions
204,0.2473,9567: instances of common nouns and phrases related to food and dining contexts,3673: terms and phrases related to reproductive health and fertility
205,0.2468,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",15108:  concepts and discussions related to health care policies and decision-making processes
206,-0.2466,6409: conditional statements and expressions of uncertainty or potential outcomes,5513: programming and function-related syntax
207,0.2454,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,6409: conditional statements and expressions of uncertainty or potential outcomes
208,-0.2449,96: informational elements and specifics related to chemical compounds and classification,8003: sentences that express opinions or reflections on societal issues
209,0.2443,15607: legal terms and references related to courtroom procedures and rights,6304: legal terminology and concepts related to discrimination and harassment cases
210,-0.2441,"10634: structured data representations, particularly those related to nodes and their attributes in a code or algorithm context",8848:  numerical data and statistics
211,-0.244,3598: terms associated with technical specifications and measurements,5112: prominent numerical values and their relationships within the text
212,-0.2439,15108:  concepts and discussions related to health care policies and decision-making processes,286: phrases that highlight key components or concepts in a scientific or technical context
213,-0.2437,11299: legal terms and references related to petitions and administrative processes,8003: sentences that express opinions or reflections on societal issues
214,-0.2434,14377: phrases related to removal or elimination,8848:  numerical data and statistics
215,0.2423,6325: sections of the document that contain numerical values or references to data,8848:  numerical data and statistics
216,-0.2417,406: issues related to functionality and errors in programming or web development,16238:  phrases related to structures and mechanisms in technology and science
217,0.2417,6304: legal terminology and concepts related to discrimination and harassment cases,16281: keywords and structure related to programming logic and operations
218,0.2416,1727: terms related to genetic markers or sequences,8848:  numerical data and statistics
219,0.2415,12261: phrases that express disbelief or the need for validation of information,6409: conditional statements and expressions of uncertainty or potential outcomes
220,-0.2406,4086:  numerical data related to health metrics or medical values,8848:  numerical data and statistics
221,-0.2388,286: phrases that highlight key components or concepts in a scientific or technical context,15108:  concepts and discussions related to health care policies and decision-making processes
222,-0.2384,2989: statistical significance indicators in research findings,2843: code structure and definitions commonly used in programming
223,0.2379,13552: information related to scientific methodologies or experimental processes,13975: distinctive or important identifiers in a dataset
224,0.2375,2989: statistical significance indicators in research findings,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
225,0.237,14377: phrases related to removal or elimination,8003: sentences that express opinions or reflections on societal issues
226,0.237,3673: terms and phrases related to reproductive health and fertility,4487: scheduled events and their timings
227,-0.2369,406: issues related to functionality and errors in programming or web development,5112: prominent numerical values and their relationships within the text
228,-0.2367,8003: sentences that express opinions or reflections on societal issues,"15454: content related to governance, policy, and ethical considerations in research and technology"
229,-0.2362,3673: terms and phrases related to reproductive health and fertility,5112: prominent numerical values and their relationships within the text
230,-0.236,1727: terms related to genetic markers or sequences,8003: sentences that express opinions or reflections on societal issues
231,0.2356,10937: network communication operations and protocols,573: references to personal experiences and perceptions
232,0.2355,8848:  numerical data and statistics,"15454: content related to governance, policy, and ethical considerations in research and technology"
233,-0.2354,10012: numerical values or statistics related to data analysis,16281: keywords and structure related to programming logic and operations
234,-0.2347,1987:  questions and lists related to information retrieval,5549: statistical numbers and numerical data related to measurements
235,0.2346,3598: terms associated with technical specifications and measurements,2843: code structure and definitions commonly used in programming
236,-0.2346,9127: words or phrases that describe strength or capability,8191:  occurrences of specific variable declarations or iterations in code
237,0.2346,3598: terms associated with technical specifications and measurements,9368:  phrases indicating reported speech or explanations
238,0.2344,5677: references to actions or decisions related to judgments or assessments,15108:  concepts and discussions related to health care policies and decision-making processes
239,-0.2341,1369: descriptive terms related to horror and extreme negative experiences,11425: mathematical expressions and notation
240,-0.2334,4487: scheduled events and their timings,5549: statistical numbers and numerical data related to measurements
241,-0.2333,406: issues related to functionality and errors in programming or web development,"5176: terms and phrases related to computing, data processing, and technology"
242,0.233,286: phrases that highlight key components or concepts in a scientific or technical context,6409: conditional statements and expressions of uncertainty or potential outcomes
243,0.2327,3598: terms associated with technical specifications and measurements,920: elements related to digital file management and application settings
244,0.2324,1480: legal terminology related to parental rights and citizenship,6304: legal terminology and concepts related to discrimination and harassment cases
245,-0.232,3673: terms and phrases related to reproductive health and fertility,1369: descriptive terms related to horror and extreme negative experiences
246,0.232,15108:  concepts and discussions related to health care policies and decision-making processes,5549: statistical numbers and numerical data related to measurements
247,-0.2318,5549: statistical numbers and numerical data related to measurements,12142: file paths within a Windows operating system context
248,-0.2314,205: scientific terms and entities related to research studies,8003: sentences that express opinions or reflections on societal issues
249,0.2314,6409: conditional statements and expressions of uncertainty or potential outcomes,1263: references to population statistics and demographics
250,0.2312,2291: technical or mathematical symbols and terms,6409: conditional statements and expressions of uncertainty or potential outcomes
251,0.2312,8699:  references to statistical data or results in a scientific context,8848:  numerical data and statistics
252,0.231,"10634: structured data representations, particularly those related to nodes and their attributes in a code or algorithm context",8003: sentences that express opinions or reflections on societal issues
253,0.231,5677: references to actions or decisions related to judgments or assessments,5549: statistical numbers and numerical data related to measurements
254,0.2302,8848:  numerical data and statistics,3511: references to Disney and its associated characters or franchises
255,-0.23,5549: statistical numbers and numerical data related to measurements,13025: technical terms related to Java servlets and RESTful web services
256,0.2299,5000: concepts related to responsibility and accountability in various contexts,8003: sentences that express opinions or reflections on societal issues
257,-0.2297,1909: references to support and fundraising activities related to dementia research,5549: statistical numbers and numerical data related to measurements
258,0.2292,12937:  terms related to software licensing and redistribution,1577: terms related to scientific reagents and their usage in experimental procedures
259,0.229,"4618: references to time, specifically the concept of ""year"" and its variants",5677: references to actions or decisions related to judgments or assessments
260,-0.2289,9751: terms related to roofing materials and structures,8848:  numerical data and statistics
261,-0.2289,5549: statistical numbers and numerical data related to measurements,11425: mathematical expressions and notation
262,0.2289,16238:  phrases related to structures and mechanisms in technology and science,15108:  concepts and discussions related to health care policies and decision-making processes
263,0.2286,8848:  numerical data and statistics,5623: references to specific locations and notable figures
264,0.2286,406: issues related to functionality and errors in programming or web development,11425: mathematical expressions and notation
265,-0.2283,3598: terms associated with technical specifications and measurements,16241: legal terminology related to court cases and appeals
266,-0.2283,8003: sentences that express opinions or reflections on societal issues,5623: references to specific locations and notable figures
267,0.2281,11702: terms indicating global reach and international presence,11243:  punctuation marks and other non-word tokens
268,-0.228,7140: numerical values and statistics related to data analysis and research findings,8848:  numerical data and statistics
269,0.2278,16205:  structured data expressions and command syntax in programming contexts,16281: keywords and structure related to programming logic and operations
270,-0.2277,2989: statistical significance indicators in research findings,"11236:  code-related operations, particularly those involving function calls and return statements"
271,-0.2277,5112: prominent numerical values and their relationships within the text,3598: terms associated with technical specifications and measurements
272,-0.2272,15743:  boolean values and their assignments in programming code,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
273,-0.2272,573: references to personal experiences and perceptions,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
274,0.227,406: issues related to functionality and errors in programming or web development,2918: phrases expressing opinions or arguments regarding political issues
275,0.2268,8848:  numerical data and statistics,2990: code-related terminology and functions in programming documentation
276,-0.2261,16091: attributes of sound quality and technical aspects related to sound processing,8848:  numerical data and statistics
277,0.226,2989: statistical significance indicators in research findings,5112: prominent numerical values and their relationships within the text
278,-0.2258,2437:  phrases that express emotional or subjective experiences,8003: sentences that express opinions or reflections on societal issues
279,0.2258,6409: conditional statements and expressions of uncertainty or potential outcomes,286: phrases that highlight key components or concepts in a scientific or technical context
280,-0.2257,8003: sentences that express opinions or reflections on societal issues,3511: references to Disney and its associated characters or franchises
281,-0.2249,"5176: terms and phrases related to computing, data processing, and technology",3673: terms and phrases related to reproductive health and fertility
282,0.2246,6409: conditional statements and expressions of uncertainty or potential outcomes,12261: phrases that express disbelief or the need for validation of information
283,-0.2245,15607: legal terms and references related to courtroom procedures and rights,16281: keywords and structure related to programming logic and operations
284,0.2241,5109: terms related to stem cell research and differentiation processes,5549: statistical numbers and numerical data related to measurements
285,0.224,15108:  concepts and discussions related to health care policies and decision-making processes,5112: prominent numerical values and their relationships within the text
286,-0.2236,8003: sentences that express opinions or reflections on societal issues,205: scientific terms and entities related to research studies
