,QK Circuit Value,Key Feature,Query Feature
27,-0.706,12028: terms related to energy efficiency and the operation of air conditioning systems,12905:  terms related to computational concepts and scientific terminology
28,0.682,15607: legal terms and references related to courtroom procedures and rights,13552: information related to scientific methodologies or experimental processes
29,-0.679,10012: numerical values or statistics related to data analysis,13975: distinctive or important identifiers in a dataset
30,0.677,6304: legal terminology and concepts related to discrimination and harassment cases,13975: distinctive or important identifiers in a dataset
31,-0.6597,1369: descriptive terms related to horror and extreme negative experiences,11425: mathematical expressions and notation
32,-0.6484,16205:  structured data expressions and command syntax in programming contexts,16281: keywords and structure related to programming logic and operations
33,-0.6426,16281: keywords and structure related to programming logic and operations,6304: legal terminology and concepts related to discrimination and harassment cases
34,-0.636,16281: keywords and structure related to programming logic and operations,13975: distinctive or important identifiers in a dataset
35,-0.6357,13975: distinctive or important identifiers in a dataset,13552: information related to scientific methodologies or experimental processes
36,0.6313,5549: statistical numbers and numerical data related to measurements,5109: terms related to stem cell research and differentiation processes
37,0.5913,16281: keywords and structure related to programming logic and operations,13552: information related to scientific methodologies or experimental processes
38,-0.583,406: issues related to functionality and errors in programming or web development,5109: terms related to stem cell research and differentiation processes
39,0.5825,1480: legal terminology related to parental rights and citizenship,13552: information related to scientific methodologies or experimental processes
40,0.582,12028: terms related to energy efficiency and the operation of air conditioning systems,16281: keywords and structure related to programming logic and operations
41,-0.5757,3194: information related to news and academic programs,11468: full stops or periods
42,-0.5737,6409: conditional statements and expressions of uncertainty or potential outcomes,6013: scientific terms related to genetic mutations and mathematical concepts
43,-0.567,1480: legal terminology related to parental rights and citizenship,5109: terms related to stem cell research and differentiation processes
44,-0.5664,13552: information related to scientific methodologies or experimental processes,12028: terms related to energy efficiency and the operation of air conditioning systems
45,-0.566,1480: legal terminology related to parental rights and citizenship,12905:  terms related to computational concepts and scientific terminology
46,-0.558,"4354: HTML tags, specifically bold and italic formatting",16281: keywords and structure related to programming logic and operations
47,0.547,15108:  concepts and discussions related to health care policies and decision-making processes,6013: scientific terms related to genetic mutations and mathematical concepts
48,0.547,3261: questions related to personal experiences and advice,3673: terms and phrases related to reproductive health and fertility
49,-0.546,3261: questions related to personal experiences and advice,5549: statistical numbers and numerical data related to measurements
50,-0.5347,6013: scientific terms related to genetic mutations and mathematical concepts,6409: conditional statements and expressions of uncertainty or potential outcomes
51,-0.5337,15607: legal terms and references related to courtroom procedures and rights,13975: distinctive or important identifiers in a dataset
52,-0.5327,11425: mathematical expressions and notation,5109: terms related to stem cell research and differentiation processes
53,-0.5234,11425: mathematical expressions and notation,1369: descriptive terms related to horror and extreme negative experiences
54,-0.523,8848:  numerical data and statistics,16025: opinions and expressions of personal beliefs
55,-0.519,9567: instances of common nouns and phrases related to food and dining contexts,5549: statistical numbers and numerical data related to measurements
56,0.515,12028: terms related to energy efficiency and the operation of air conditioning systems,1480: legal terminology related to parental rights and citizenship
57,0.5117,16205:  structured data expressions and command syntax in programming contexts,6304: legal terminology and concepts related to discrimination and harassment cases
58,-0.5093,4031:  numerical values and dates in the text,16281: keywords and structure related to programming logic and operations
59,0.5063,16205:  structured data expressions and command syntax in programming contexts,13975: distinctive or important identifiers in a dataset
60,0.5024,4031:  numerical values and dates in the text,6304: legal terminology and concepts related to discrimination and harassment cases
61,0.496,13552: information related to scientific methodologies or experimental processes,12905:  terms related to computational concepts and scientific terminology
62,0.4924,6304: legal terminology and concepts related to discrimination and harassment cases,12028: terms related to energy efficiency and the operation of air conditioning systems
63,0.4905,8003: sentences that express opinions or reflections on societal issues,16025: opinions and expressions of personal beliefs
64,-0.4888,10012: numerical values or statistics related to data analysis,12028: terms related to energy efficiency and the operation of air conditioning systems
65,0.4858,5549: statistical numbers and numerical data related to measurements,1369: descriptive terms related to horror and extreme negative experiences
66,0.4807,3673: terms and phrases related to reproductive health and fertility,4232: medical conditions and associated statistics
67,0.4746,3673: terms and phrases related to reproductive health and fertility,3261: questions related to personal experiences and advice
68,-0.4722,13552: information related to scientific methodologies or experimental processes,1480: legal terminology related to parental rights and citizenship
69,-0.4722,406: issues related to functionality and errors in programming or web development,1369: descriptive terms related to horror and extreme negative experiences
70,0.472,3261: questions related to personal experiences and advice,406: issues related to functionality and errors in programming or web development
71,-0.4617,5109: terms related to stem cell research and differentiation processes,1480: legal terminology related to parental rights and citizenship
72,0.4565,5109: terms related to stem cell research and differentiation processes,1369: descriptive terms related to horror and extreme negative experiences
73,0.4521,8311:  numerical values and their relationships,91: references to boys
74,-0.4495,15607: legal terms and references related to courtroom procedures and rights,12028: terms related to energy efficiency and the operation of air conditioning systems
75,-0.4475,5549: statistical numbers and numerical data related to measurements,3261: questions related to personal experiences and advice
76,-0.4443,"4354: HTML tags, specifically bold and italic formatting","1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
77,0.4438,"4618: references to time, specifically the concept of ""year"" and its variants",5549: statistical numbers and numerical data related to measurements
78,0.4438,3194: information related to news and academic programs,14005: references to scientific research and studies
79,-0.4387,13975: distinctive or important identifiers in a dataset,12905:  terms related to computational concepts and scientific terminology
80,0.4382,406: issues related to functionality and errors in programming or web development,3261: questions related to personal experiences and advice
81,0.4346,3673: terms and phrases related to reproductive health and fertility,8251: references related to social roles and representation
82,-0.4329,1369: descriptive terms related to horror and extreme negative experiences,4404: XML or HTML tags and their attributes in the document
83,-0.4316,1480: legal terminology related to parental rights and citizenship,6304: legal terminology and concepts related to discrimination and harassment cases
84,-0.4312,573: references to personal experiences and perceptions,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
85,0.4287,9567: instances of common nouns and phrases related to food and dining contexts,406: issues related to functionality and errors in programming or web development
86,-0.4282,"15177:  phrases that indicate claims, allegations, or announcements regarding new developments or observations",5109: terms related to stem cell research and differentiation processes
87,-0.4275,6409: conditional statements and expressions of uncertainty or potential outcomes,16025: opinions and expressions of personal beliefs
88,0.4236,3194: information related to news and academic programs,12646: elements related to legal terminology and formal processes
89,0.423,"4354: HTML tags, specifically bold and italic formatting",6304: legal terminology and concepts related to discrimination and harassment cases
90,0.421,9127: words or phrases that describe strength or capability,573: references to personal experiences and perceptions
91,-0.42,"4618: references to time, specifically the concept of ""year"" and its variants",406: issues related to functionality and errors in programming or web development
92,-0.419,12905:  terms related to computational concepts and scientific terminology,16281: keywords and structure related to programming logic and operations
93,0.418,6013: scientific terms related to genetic mutations and mathematical concepts,15108:  concepts and discussions related to health care policies and decision-making processes
94,0.4167,3598: terms associated with technical specifications and measurements,"11236:  code-related operations, particularly those involving function calls and return statements"
95,0.4158,8251: references related to social roles and representation,3673: terms and phrases related to reproductive health and fertility
96,-0.414,6995: mathematical expressions and symbols,16281: keywords and structure related to programming logic and operations
97,-0.412,3673: terms and phrases related to reproductive health and fertility,5109: terms related to stem cell research and differentiation processes
98,0.4097,6409: conditional statements and expressions of uncertainty or potential outcomes,2918: phrases expressing opinions or arguments regarding political issues
99,0.4092,3598: terms associated with technical specifications and measurements,7131:  discourse surrounding mentorship and guidance
100,0.409,7131:  discourse surrounding mentorship and guidance,8251: references related to social roles and representation
101,-0.4075,5549: statistical numbers and numerical data related to measurements,4232: medical conditions and associated statistics
102,-0.4062,1480: legal terminology related to parental rights and citizenship,12028: terms related to energy efficiency and the operation of air conditioning systems
103,0.4036,16205:  structured data expressions and command syntax in programming contexts,12028: terms related to energy efficiency and the operation of air conditioning systems
104,0.4036,13020: punctuation marks in the context of the document,8544:  occurrences of special characters or symbols used in code
105,-0.4016,212: elements related to research proposals and scientific inquiry,91: references to boys
106,-0.4011,8311:  numerical values and their relationships,8544:  occurrences of special characters or symbols used in code
107,0.3977,9567: instances of common nouns and phrases related to food and dining contexts,3673: terms and phrases related to reproductive health and fertility
108,0.3967,16281: keywords and structure related to programming logic and operations,12905:  terms related to computational concepts and scientific terminology
109,0.3965,406: issues related to functionality and errors in programming or web development,9567: instances of common nouns and phrases related to food and dining contexts
110,-0.3965,1640: geographical locations and their coordinates,16281: keywords and structure related to programming logic and operations
111,-0.3948,"4618: references to time, specifically the concept of ""year"" and its variants",3673: terms and phrases related to reproductive health and fertility
112,-0.3918,5549: statistical numbers and numerical data related to measurements,9567: instances of common nouns and phrases related to food and dining contexts
113,-0.39,2989: statistical significance indicators in research findings,"11236:  code-related operations, particularly those involving function calls and return statements"
114,0.3894,6409: conditional statements and expressions of uncertainty or potential outcomes,1263: references to population statistics and demographics
115,0.3882,406: issues related to functionality and errors in programming or web development,4232: medical conditions and associated statistics
116,-0.3823,13020: punctuation marks in the context of the document,91: references to boys
117,-0.3818,15108:  concepts and discussions related to health care policies and decision-making processes,1263: references to population statistics and demographics
118,-0.3809,573: references to personal experiences and perceptions,2989: statistical significance indicators in research findings
119,-0.3806,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,573: references to personal experiences and perceptions
120,-0.3787,1369: descriptive terms related to horror and extreme negative experiences,4232: medical conditions and associated statistics
121,-0.3774,2989: statistical significance indicators in research findings,7131:  discourse surrounding mentorship and guidance
122,0.3748,1480: legal terminology related to parental rights and citizenship,16281: keywords and structure related to programming logic and operations
123,0.3728,14230: terms related to restoration and recovery,8571:  the presence of temporal expressions indicating current relevance or urgency
124,0.3723,"5829:  punctuation marks, particularly periods and parentheses, signaling the end of statements or clauses",8251: references related to social roles and representation
125,0.3708,10937: network communication operations and protocols,2352: mentions of specific individuals and organizations involved in political or legal contexts
126,-0.3691,5109: terms related to stem cell research and differentiation processes,11425: mathematical expressions and notation
127,0.3691,8311:  numerical values and their relationships,62: responses related to customer feedback or inquiries
128,-0.3687,16205:  structured data expressions and command syntax in programming contexts,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
129,0.3682,1263: references to population statistics and demographics,6409: conditional statements and expressions of uncertainty or potential outcomes
130,0.3672,16025: opinions and expressions of personal beliefs,12905:  terms related to computational concepts and scientific terminology
131,0.367,16238:  phrases related to structures and mechanisms in technology and science,5549: statistical numbers and numerical data related to measurements
132,0.3667,573: references to personal experiences and perceptions,10937: network communication operations and protocols
133,0.3643,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",8251: references related to social roles and representation
134,0.364,12905:  terms related to computational concepts and scientific terminology,6304: legal terminology and concepts related to discrimination and harassment cases
135,0.3635,573: references to personal experiences and perceptions,2843: code structure and definitions commonly used in programming
136,-0.3618,15108:  concepts and discussions related to health care policies and decision-making processes,2918: phrases expressing opinions or arguments regarding political issues
137,0.3584,5549: statistical numbers and numerical data related to measurements,"4618: references to time, specifically the concept of ""year"" and its variants"
138,-0.3567,9257: mathematical and scientific terminology related to receptor functions and signaling pathways,1565:  technical terminology related to data analysis and features
139,-0.3542,16281: keywords and structure related to programming logic and operations,12028: terms related to energy efficiency and the operation of air conditioning systems
140,0.3538,2843: code structure and definitions commonly used in programming,573: references to personal experiences and perceptions
141,0.353,13975: distinctive or important identifiers in a dataset,1480: legal terminology related to parental rights and citizenship
142,-0.3516,3194: information related to news and academic programs,9257: mathematical and scientific terminology related to receptor functions and signaling pathways
143,-0.3516,10784:  URLs or content related to web addresses,16281: keywords and structure related to programming logic and operations
144,0.3516,406: issues related to functionality and errors in programming or web development,6409: conditional statements and expressions of uncertainty or potential outcomes
145,0.351,1369: descriptive terms related to horror and extreme negative experiences,5549: statistical numbers and numerical data related to measurements
146,-0.3494,1369: descriptive terms related to horror and extreme negative experiences,406: issues related to functionality and errors in programming or web development
147,0.3477,6995: mathematical expressions and symbols,6304: legal terminology and concepts related to discrimination and harassment cases
148,0.3462,7131:  discourse surrounding mentorship and guidance,3598: terms associated with technical specifications and measurements
149,0.3457,16025: opinions and expressions of personal beliefs,7833: terms related to environmentally friendly concepts and components
150,0.3438,15825: terms related to destruction or damaging actions,8571:  the presence of temporal expressions indicating current relevance or urgency
151,0.3435,3598: terms associated with technical specifications and measurements,8251: references related to social roles and representation
152,-0.3423,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages",13975: distinctive or important identifiers in a dataset
153,-0.3416,"11236:  code-related operations, particularly those involving function calls and return statements",2989: statistical significance indicators in research findings
154,0.3413,"1749: phrases that describe conditions, requirements, or parameters related to systems or processes",8848:  numerical data and statistics
155,-0.341,1565:  technical terminology related to data analysis and features,9257: mathematical and scientific terminology related to receptor functions and signaling pathways
156,0.34,8848:  numerical data and statistics,11025: technical terms and references related to systems and methodologies in scientific or engineering contexts
157,0.3394,14732: technical terms and specific components of systems and structures,11468: full stops or periods
158,-0.3389,7131:  discourse surrounding mentorship and guidance,2989: statistical significance indicators in research findings
159,-0.3384,"4618: references to time, specifically the concept of ""year"" and its variants",6409: conditional statements and expressions of uncertainty or potential outcomes
160,0.3372,16025: opinions and expressions of personal beliefs,"10168:  the presence of the name ""Don"""
161,0.337,"7868: terms related to medical and laboratory equipment, processes, and measurements",5549: statistical numbers and numerical data related to measurements
162,0.3364,"10168:  the presence of the name ""Don""",16025: opinions and expressions of personal beliefs
163,0.334,212: elements related to research proposals and scientific inquiry,8544:  occurrences of special characters or symbols used in code
164,-0.3337,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages",13634:  mathematical expressions and technical details
165,0.3325,"15177:  phrases that indicate claims, allegations, or announcements regarding new developments or observations",91: references to boys
166,-0.3315,6409: conditional statements and expressions of uncertainty or potential outcomes,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators"
167,-0.3303,2918: phrases expressing opinions or arguments regarding political issues,5549: statistical numbers and numerical data related to measurements
168,0.33,4404: XML or HTML tags and their attributes in the document,11425: mathematical expressions and notation
169,-0.3293,2843: code structure and definitions commonly used in programming,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
170,-0.329,8251: references related to social roles and representation,1263: references to population statistics and demographics
171,-0.3289,3546: words and phrases related to HTTP headers and their attributes,1480: legal terminology related to parental rights and citizenship
172,-0.3286,15607: legal terms and references related to courtroom procedures and rights,6304: legal terminology and concepts related to discrimination and harassment cases
173,0.3271,15108:  concepts and discussions related to health care policies and decision-making processes,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators"
174,-0.3271,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",6409: conditional statements and expressions of uncertainty or potential outcomes
175,-0.327,"5176: terms and phrases related to computing, data processing, and technology",3673: terms and phrases related to reproductive health and fertility
176,-0.327,10937: network communication operations and protocols,12937:  terms related to software licensing and redistribution
177,0.327,573: references to personal experiences and perceptions,3598: terms associated with technical specifications and measurements
178,0.3264,10729: conjunctions and transitional phrases that indicate contrasts or relationships between ideas,14071: punctuation marks and numerical values in the text
179,-0.3252,3673: terms and phrases related to reproductive health and fertility,10619: references to individuals or entities that are part of a group or organization
180,-0.325,1369: descriptive terms related to horror and extreme negative experiences,1480: legal terminology related to parental rights and citizenship
181,-0.3242,5549: statistical numbers and numerical data related to measurements,2918: phrases expressing opinions or arguments regarding political issues
182,-0.324,4232: medical conditions and associated statistics,5109: terms related to stem cell research and differentiation processes
183,0.324,2871: references to the quantity or degree of something,8571:  the presence of temporal expressions indicating current relevance or urgency
184,-0.3237,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts,10937: network communication operations and protocols
185,0.323,6446: financial terms and concepts related to taxes and accounting,8251: references related to social roles and representation
186,0.3228,1640: geographical locations and their coordinates,6304: legal terminology and concepts related to discrimination and harassment cases
187,-0.3225,"4354: HTML tags, specifically bold and italic formatting",12905:  terms related to computational concepts and scientific terminology
188,0.3218,15108:  concepts and discussions related to health care policies and decision-making processes,8251: references related to social roles and representation
189,-0.321,5549: statistical numbers and numerical data related to measurements,6409: conditional statements and expressions of uncertainty or potential outcomes
190,0.3203,6409: conditional statements and expressions of uncertainty or potential outcomes,406: issues related to functionality and errors in programming or web development
191,0.3196,"11236:  code-related operations, particularly those involving function calls and return statements",3598: terms associated with technical specifications and measurements
192,-0.3186,13552: information related to scientific methodologies or experimental processes,15607: legal terms and references related to courtroom procedures and rights
193,0.3184,4230: terms related to weddings and marriage ceremonies,"321: mathematical symbols and references to scientific notation, particularly involving complex variables and relations in research contexts"
194,-0.3184,6995: mathematical expressions and symbols,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
195,-0.3174,16238:  phrases related to structures and mechanisms in technology and science,406: issues related to functionality and errors in programming or web development
196,-0.3174,11425: mathematical expressions and notation,8251: references related to social roles and representation
197,-0.317,"15177:  phrases that indicate claims, allegations, or announcements regarding new developments or observations",8544:  occurrences of special characters or symbols used in code
198,0.317,5549: statistical numbers and numerical data related to measurements,"7868: terms related to medical and laboratory equipment, processes, and measurements"
199,0.3167,2843: code structure and definitions commonly used in programming,10937: network communication operations and protocols
200,0.3154,14348: escape characters and line breaks in code-related contexts,8571:  the presence of temporal expressions indicating current relevance or urgency
201,0.315,3194: information related to news and academic programs,1565:  technical terminology related to data analysis and features
202,-0.3145,4404: XML or HTML tags and their attributes in the document,1369: descriptive terms related to horror and extreme negative experiences
203,0.3142,5549: statistical numbers and numerical data related to measurements,"5176: terms and phrases related to computing, data processing, and technology"
204,0.314,1369: descriptive terms related to horror and extreme negative experiences,2675: statements about the presence or existence of various options or benefits
205,-0.3137,6304: legal terminology and concepts related to discrimination and harassment cases,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
206,-0.3132,"1749: phrases that describe conditions, requirements, or parameters related to systems or processes",8003: sentences that express opinions or reflections on societal issues
207,-0.3127,16025: opinions and expressions of personal beliefs,6409: conditional statements and expressions of uncertainty or potential outcomes
208,0.3118,4232: medical conditions and associated statistics,11425: mathematical expressions and notation
209,0.31,406: issues related to functionality and errors in programming or web development,2918: phrases expressing opinions or arguments regarding political issues
210,0.31,13020: punctuation marks in the context of the document,8606: patterns related to date and time formatting
211,-0.309,1263: references to population statistics and demographics,15108:  concepts and discussions related to health care policies and decision-making processes
212,0.3088,16025: opinions and expressions of personal beliefs,8003: sentences that express opinions or reflections on societal issues
213,-0.3071,13106: references to criminal activity and legal proceedings,12905:  terms related to computational concepts and scientific terminology
214,0.307,4232: medical conditions and associated statistics,3673: terms and phrases related to reproductive health and fertility
215,0.3064,4232: medical conditions and associated statistics,4404: XML or HTML tags and their attributes in the document
216,-0.3062,7421: mention of fishing-related terms and phrases,8848:  numerical data and statistics
217,-0.306,9127: words or phrases that describe strength or capability,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
218,0.306,11425: mathematical expressions and notation,4404: XML or HTML tags and their attributes in the document
219,-0.3057,6409: conditional statements and expressions of uncertainty or potential outcomes,8251: references related to social roles and representation
220,-0.3057,12028: terms related to energy efficiency and the operation of air conditioning systems,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
221,-0.3044,5109: terms related to stem cell research and differentiation processes,4232: medical conditions and associated statistics
222,0.304,11425: mathematical expressions and notation,4232: medical conditions and associated statistics
223,0.304,1369: descriptive terms related to horror and extreme negative experiences,8251: references related to social roles and representation
224,-0.3037,1263: references to population statistics and demographics,8251: references related to social roles and representation
225,0.3032,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",4232: medical conditions and associated statistics
226,0.3027,"5176: terms and phrases related to computing, data processing, and technology",5549: statistical numbers and numerical data related to measurements
227,-0.3027,16019:  declarations of public methods and their return types in the code,16281: keywords and structure related to programming logic and operations
228,0.302,11025: technical terms and references related to systems and methodologies in scientific or engineering contexts,8848:  numerical data and statistics
229,-0.3013,2989: statistical significance indicators in research findings,3673: terms and phrases related to reproductive health and fertility
230,0.301,15629: phrases related to outcomes and their implications,8571:  the presence of temporal expressions indicating current relevance or urgency
231,-0.3005,2989: statistical significance indicators in research findings,8251: references related to social roles and representation
232,0.3005,5467:  variables and parameters related to data and experimental results,8848:  numerical data and statistics
233,0.3003,789: UI components and layout elements in programming code,8251: references related to social roles and representation
234,-0.3003,"4618: references to time, specifically the concept of ""year"" and its variants",3598: terms associated with technical specifications and measurements
235,-0.2998,2989: statistical significance indicators in research findings,9127: words or phrases that describe strength or capability
236,0.2996,8251: references related to social roles and representation,10934: terms related to consistency and reliability
237,-0.2993,5112: prominent numerical values and their relationships within the text,6409: conditional statements and expressions of uncertainty or potential outcomes
238,-0.2993,8311:  numerical values and their relationships,2214:  opening curly braces
239,0.2986,12028: terms related to energy efficiency and the operation of air conditioning systems,15607: legal terms and references related to courtroom procedures and rights
240,0.298,8251: references related to social roles and representation,7131:  discourse surrounding mentorship and guidance
241,-0.2974,16025: opinions and expressions of personal beliefs,2404: language related to legal or financial obligations
242,-0.297,406: issues related to functionality and errors in programming or web development,"4618: references to time, specifically the concept of ""year"" and its variants"
243,-0.2964,8003: sentences that express opinions or reflections on societal issues,11025: technical terms and references related to systems and methodologies in scientific or engineering contexts
244,-0.2964,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",2989: statistical significance indicators in research findings
245,0.296,3673: terms and phrases related to reproductive health and fertility,9567: instances of common nouns and phrases related to food and dining contexts
246,-0.296,406: issues related to functionality and errors in programming or web development,"7868: terms related to medical and laboratory equipment, processes, and measurements"
247,0.296,13975: distinctive or important identifiers in a dataset,12028: terms related to energy efficiency and the operation of air conditioning systems
248,-0.2954,1987:  questions and lists related to information retrieval,5549: statistical numbers and numerical data related to measurements
249,-0.295,12905:  terms related to computational concepts and scientific terminology,13552: information related to scientific methodologies or experimental processes
250,0.294,3511: references to Disney and its associated characters or franchises,8848:  numerical data and statistics
251,0.2935,10937: network communication operations and protocols,14620: mathematical symbols and expressions related to functions and operations
252,0.293,3673: terms and phrases related to reproductive health and fertility,4280: mathematical or scientific notation related to variables or parameters in equations
253,-0.2927,1909: references to support and fundraising activities related to dementia research,5549: statistical numbers and numerical data related to measurements
254,-0.2922,1369: descriptive terms related to horror and extreme negative experiences,91: references to boys
255,0.2915,"4618: references to time, specifically the concept of ""year"" and its variants",2989: statistical significance indicators in research findings
256,0.2908,406: issues related to functionality and errors in programming or web development,11425: mathematical expressions and notation
257,-0.2908,3261: questions related to personal experiences and advice,2989: statistical significance indicators in research findings
258,0.2905,2918: phrases expressing opinions or arguments regarding political issues,406: issues related to functionality and errors in programming or web development
259,-0.2903,8251: references related to social roles and representation,2989: statistical significance indicators in research findings
260,-0.2903,406: issues related to functionality and errors in programming or web development,15108:  concepts and discussions related to health care policies and decision-making processes
261,0.2898,11468: full stops or periods,9257: mathematical and scientific terminology related to receptor functions and signaling pathways
262,-0.2898,16025: opinions and expressions of personal beliefs,8848:  numerical data and statistics
263,0.2893,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages",12905:  terms related to computational concepts and scientific terminology
264,-0.289,13552: information related to scientific methodologies or experimental processes,10012: numerical values or statistics related to data analysis
265,-0.289,11425: mathematical expressions and notation,2675: statements about the presence or existence of various options or benefits
266,-0.2888,5549: statistical numbers and numerical data related to measurements,13025: technical terms related to Java servlets and RESTful web services
267,0.2886,5109: terms related to stem cell research and differentiation processes,5549: statistical numbers and numerical data related to measurements
268,0.2886,15607: legal terms and references related to courtroom procedures and rights,1480: legal terminology related to parental rights and citizenship
269,0.2883,15108:  concepts and discussions related to health care policies and decision-making processes,16025: opinions and expressions of personal beliefs
270,-0.2878,3673: terms and phrases related to reproductive health and fertility,2989: statistical significance indicators in research findings
271,0.2876,5109: terms related to stem cell research and differentiation processes,12905:  terms related to computational concepts and scientific terminology
272,-0.2869,8544:  occurrences of special characters or symbols used in code,91: references to boys
273,-0.2869,11468: full stops or periods,1565:  technical terminology related to data analysis and features
274,0.2864,1565:  technical terminology related to data analysis and features,8606: patterns related to date and time formatting
275,0.286,6055: politically charged language surrounding government actions and controversies,1565:  technical terminology related to data analysis and features
276,0.2852,8251: references related to social roles and representation,4102:  code-related keywords
277,-0.2852,15607: legal terms and references related to courtroom procedures and rights,91: references to boys
278,0.2852,6409: conditional statements and expressions of uncertainty or potential outcomes,12510: emphasized phrases and transitional words that guide the flow of information in a text
279,0.285,5764: symbols and punctuation marks that indicate changes in data or versioning,16025: opinions and expressions of personal beliefs
280,0.2844,14910:  CSS properties and values related to layout and positioning,6304: legal terminology and concepts related to discrimination and harassment cases
281,0.2842,5677: references to actions or decisions related to judgments or assessments,5549: statistical numbers and numerical data related to measurements
282,-0.284,4031:  numerical values and dates in the text,"1791: references to quantities or articles, specifically indefinite articles and their variations in different languages"
283,-0.284,6409: conditional statements and expressions of uncertainty or potential outcomes,5549: statistical numbers and numerical data related to measurements
284,-0.2834,6409: conditional statements and expressions of uncertainty or potential outcomes,577: terms related to software development and programming constructs
285,0.2834,16025: opinions and expressions of personal beliefs,13106: references to criminal activity and legal proceedings
286,0.2834,3673: terms and phrases related to reproductive health and fertility,14318:  terminology related to surgical procedures and outcomes
287,-0.2832,4428: references to specific family names and genealogy-related terms,"321: mathematical symbols and references to scientific notation, particularly involving complex variables and relations in research contexts"
288,0.2827,573: references to personal experiences and perceptions,2352: mentions of specific individuals and organizations involved in political or legal contexts
289,-0.2825,4232: medical conditions and associated statistics,1369: descriptive terms related to horror and extreme negative experiences
290,0.2822,"6601:  the presence of markup or structural elements in programming or technical contexts, such as special characters or formatting indicators",15108:  concepts and discussions related to health care policies and decision-making processes
