,QK Circuit Value,Key Feature,Query Feature
104,0.1191,9377: phrases related to findings and results in a scientific or analytical context,12298: scientific or academic terminology and references
105,0.119,4166: numbers and relationships between keywords,8763: expressions of value or worth in various contexts
106,-0.1189,6386: terms related to audio processing and effects,7974:  elements related to mathematical utilities and functions
107,0.1189,"5960: elements associated with quantities and measurements, particularly in culinary contexts",4907: phrases and terms related to legal and bureaucratic processes
108,0.1187,13538: terms related to gastrointestinal and digestive health issues,12988: technical terms related to structural engineering and materials
109,0.11865,15369: phrases related to error messages or account settings,7949: references to individuals and their perceived failures or denials in various contexts
110,0.11847,15369: phrases related to error messages or account settings,11174:  references to the organization and structure of scientific papers
111,0.1183,13570: products or terms related to cosmetic and beauty applications,9399: details about music albums and their characteristics
112,0.1183,1577: terms related to scientific reagents and their usage in experimental procedures,16266:  numerical data and mathematical expressions
113,0.11816,3632: references to legal circuits and courts,6386: terms related to audio processing and effects
114,0.1181,6386: terms related to audio processing and effects,15844: specific mathematical symbols and operators used in expressions
115,0.11743,14460: words and phrases related to locations and positions,9398: elements related to detailed procedural descriptions and classifications in various contexts
116,-0.11725,5660: elements related to program descriptions and structured data templates,"4043: references to data, experiments, and processes in scientific contexts"
117,-0.1171,7131:  discourse surrounding mentorship and guidance,16241: legal terminology related to court cases and appeals
118,0.1169,6386: terms related to audio processing and effects,"8143: references to institutions, events, and administrative processes, particularly in a bureaucratic context"
119,0.11664,15523:  references to the reader and their potential actions or experiences,2538: phrases related to collaboration and joint participation in activities or events
120,-0.11664,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",10201: references to clubs and their activities
121,0.116,10233:  JavaScript variable declarations and functions,7720: details about pricing and service inclusions for eCommerce platforms
122,-0.11597,12901:  concepts related to task delegation and employee independence in a work environment,12937:  terms related to software licensing and redistribution
123,0.1158,5167: expressions related to testing and assertions in code,9221: discussion of renovations or changes in buildings and organizations
124,-0.1158,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts",12682: comparative phrases discussing advantages and disadvantages between different entities or options
125,0.1158,14060: specific chemical compounds and their variations,15577: references to tutorials and guides
126,0.1154,4166: numbers and relationships between keywords,1997: phrases related to ongoing actions or conditions
127,0.11536,"4814: concepts related to health and well-being, especially in medical contexts","13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles"
128,0.11505,6056:  programming syntax related to function definitions and object creation,8763: expressions of value or worth in various contexts
129,-0.1149,9534: phrases that indicate requirements or conditions for options or settings,"6817: terms related to software and hardware implementations, particularly in programming and system performance contexts"
130,0.11487,10788:  technical terms and parameters related to performance metrics,"6591: specific identifiers, likely related to names or references in academic or technical contexts"
131,0.1146,5475: instances of direct quotations or expressions,12937:  terms related to software licensing and redistribution
132,0.1144,5167: expressions related to testing and assertions in code,1756:  negative connotations or undesirable qualities associated with actions or events
133,0.1143,5554: names of individuals mentioned in the document,"9289: numeric values and structured formats, particularly those that appear in data representations and web links"
134,-0.11426,9775: phrases that discuss specific conditions or situations in which phenomena occur,10203:  closing braces and parentheses in mathematical or programming contexts
135,-0.11414,13805: conditional phrases or questions,"6591: specific identifiers, likely related to names or references in academic or technical contexts"
136,-0.114,9009:  programming-related terms and code structure elements,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles"
137,-0.11346,4850:  terms related to usernames and authentication in code and configuration contexts,1866: dates and references to the implementation of legal regulations or acts
138,0.11346,4341: elements related to judicial opinions and procedural summaries,6675: code and formatting elements within a document
139,0.11334,1843:  HTML tags and their corresponding usage in a document,10919: terminology related to measurements and experimental procedures in scientific contexts
140,0.1132,11087: specific structural elements or commands in programming and mathematical contexts,"10990: references to specific software, technical terms, and business entities"
141,0.11316,13676: elements and structures in programming or code syntax,14625: code related to timing operations and exceptions
142,-0.11316,7935: mentions of key political figures and their statements or actions,9749: quantitative data and statistics related to populations and demographics
143,0.11304,1232: specific objects or items related to consumer products and their features,13805: conditional phrases or questions
144,0.11304,"12093: the word ""after"" in various contexts","9520: entities related to positions, roles, or titles in various contexts"
145,0.11304,3815: technical terms and metrics related to processes and measurements,12988: technical terms related to structural engineering and materials
146,-0.11304,9377: phrases related to findings and results in a scientific or analytical context,"5945:  numerical parameters or attributes, particularly those related to maximum and minimum values"
147,0.11285,15523:  references to the reader and their potential actions or experiences,"3932: instances of numerical data, especially in the context of scientific or statistical results"
148,-0.11255,10640:  keywords and references related to academic or scientific sources,9295: terms related to programming exceptions and errors in software development
149,0.1119,"9484: instances of the word ""press"" in various contexts",13337: expressions or phrases indicating uncertainty or potential missed opportunities
150,-0.1117,1232: specific objects or items related to consumer products and their features,10788:  technical terms and parameters related to performance metrics
151,-0.11163,"4576: elements of programming syntax and structure, particularly related to data types and operations in code",6386: terms related to audio processing and effects
152,0.11163,"12093: the word ""after"" in various contexts",4907: phrases and terms related to legal and bureaucratic processes
153,0.1116,13570: products or terms related to cosmetic and beauty applications,6386: terms related to audio processing and effects
154,0.1116,3815: technical terms and metrics related to processes and measurements,10271: sentences that express desire or aspirations related to personal goals
155,0.1116,11087: specific structural elements or commands in programming and mathematical contexts,13537:  numerical values and their associations in scientific contexts
156,-0.1114,9534: phrases that indicate requirements or conditions for options or settings,10030: references to legal procedures and judicial assessments
157,-0.11115,"4814: concepts related to health and well-being, especially in medical contexts",11805: references to significant achievements or records in sports
158,-0.111,15523:  references to the reader and their potential actions or experiences,6675: code and formatting elements within a document
159,-0.11084,4341: elements related to judicial opinions and procedural summaries,2538: phrases related to collaboration and joint participation in activities or events
160,0.1107,3754: terms related to environmental or biological processes and systems,15844: specific mathematical symbols and operators used in expressions
161,0.1107,9534: phrases that indicate requirements or conditions for options or settings,14207: specific URLs or web addresses
162,0.11066,13538: terms related to gastrointestinal and digestive health issues,4907: phrases and terms related to legal and bureaucratic processes
163,0.1105,588:  scientific terms related to sensitivity and investigation,7846:  references to medical treatments and patient outcomes
164,0.1105,13492: numerical data and date representations,9800: specific licensing or regulatory terms related to software or products
165,-0.1102,3598: terms associated with technical specifications and measurements,16241: legal terminology related to court cases and appeals
166,0.11017,9009:  programming-related terms and code structure elements,11805: references to significant achievements or records in sports
167,-0.1101,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",13442: terms related to local contexts and connections
168,0.1098,6386: terms related to audio processing and effects,14281:  spatial relationships and measurements related to distance
169,0.1097,6386: terms related to audio processing and effects,15244: identifiers and terms related to governmental and scientific projects
170,-0.1097,"9484: instances of the word ""press"" in various contexts",9800: specific licensing or regulatory terms related to software or products
171,0.10956,"13182:  proper nouns, particularly names and titles",9295: terms related to programming exceptions and errors in software development
172,0.10956,15320: references to seeds and related concepts in agricultural contexts,5732: medical terms related to health outcomes and statistics
173,0.10944,3632: references to legal circuits and courts,14207: specific URLs or web addresses
174,-0.10944,13492: numerical data and date representations,13337: expressions or phrases indicating uncertainty or potential missed opportunities
175,-0.109,15523:  references to the reader and their potential actions or experiences,275: concepts related to special cases within mathematical or statistical contexts
176,-0.109,10640:  keywords and references related to academic or scientific sources,"13182:  proper nouns, particularly names and titles"
177,0.10864,5167: expressions related to testing and assertions in code,13442: terms related to local contexts and connections
178,0.10846,3189: information related to social or political movements for equality and social justice,15760: phrases related to strategic business analytics and methodologies
179,0.1081,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers",573: references to personal experiences and perceptions
180,-0.1081,7935: mentions of key political figures and their statements or actions,9221: discussion of renovations or changes in buildings and organizations
181,0.1079,399: phrases related to realization or understanding of a situation,1997: phrases related to ongoing actions or conditions
182,0.10785,10937: network communication operations and protocols,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
183,-0.10754,5660: elements related to program descriptions and structured data templates,1722:  phrases indicating physical locations or situations
184,-0.10754,6392:  XML-like structured data elements,14870: concepts related to medical research and treatment
185,0.1075,10640:  keywords and references related to academic or scientific sources,11541:  coding elements related to data parsing and storage operations
186,-0.1072,10434: mathematical expressions and code structure in formatted documents,9588: the beginning of a document or section
187,0.1072,6386: terms related to audio processing and effects,14414:  statistical and mathematical language related to data analysis and representation
188,0.1071,12194: instances of the main method in programming code,12937:  terms related to software licensing and redistribution
189,-0.1068,5259:  instances of criticism and negative evaluations of actions or policies,1350: comparative features of eCommerce platforms
190,0.10675,6056:  programming syntax related to function definitions and object creation,12682: comparative phrases discussing advantages and disadvantages between different entities or options
191,0.1066,5298: terms related to supervised classification and evaluation metrics,12988: technical terms related to structural engineering and materials
192,0.1066,13305:  phrases related to investment and financial consultancy,15404:  programming concepts related to data structures and algorithms
193,0.1065,9024: references to scientific studies or data citations,7846:  references to medical treatments and patient outcomes
194,0.10645,14082:  technical terms related to software development and programming annotations,1216: keywords related to web development and component structure in programming
195,-0.1064,"13182:  proper nouns, particularly names and titles",11541:  coding elements related to data parsing and storage operations
196,0.1063,"15560:  multiple segments of structured data, likely in a programming context",14737: user queries and responses related to research or inquiry
197,0.1062,6896: words and phrases related to transformations and filters in processing data or images,15844: specific mathematical symbols and operators used in expressions
198,-0.106,499: features and attributes related to product descriptions and specifications,9800: specific licensing or regulatory terms related to software or products
199,0.10596,2217:  cooking-related terms and processes,7117: phrases indicating caution or recommendations to ensure certain actions are taken
200,0.10596,"1752: references to large animals, particularly elephants and horses",12680: terms related to representation and demographics in discussions about juries and surveys
201,0.1059,"14549: phrases and discussions regarding conflicts or contradictions in public policy, particularly related to health and social issues",10438: biological processes and medical terminology related to diagnostics
202,0.1059,2943: references to factors or elements that influence various outcomes or behaviors,5812: references to programming languages and relevant code elements
203,0.10583,5912: elements related to archaeological findings and ancient artifacts,14870: concepts related to medical research and treatment
204,0.10583,10203:  closing braces and parentheses in mathematical or programming contexts,9398: elements related to detailed procedural descriptions and classifications in various contexts
205,-0.1056,10233:  JavaScript variable declarations and functions,7846:  references to medical treatments and patient outcomes
206,0.1055,16048:  code-related functions and methods for app development,10553: references to military threats and potential risks involving individuals
207,-0.10535,13676: elements and structures in programming or code syntax,9923: phrases related to improvements or advancements in methodology or technology
208,-0.1051,6896: words and phrases related to transformations and filters in processing data or images,4907: phrases and terms related to legal and bureaucratic processes
209,0.1051,7221: legal terminology and references,"4319:  programmatic structures such as functions or methods, indicated by parentheses and curly braces"
210,-0.10504,1843:  HTML tags and their corresponding usage in a document,12988: technical terms related to structural engineering and materials
211,0.105,2291: technical or mathematical symbols and terms,13637:  specific keywords or indicators related to biological processes or conditions
212,0.1049,2843: code structure and definitions commonly used in programming,8822: highly technical and mathematical terminology related to algebraic geometry and abstract algebra concepts
213,0.10486,499: features and attributes related to product descriptions and specifications,13337: expressions or phrases indicating uncertainty or potential missed opportunities
214,0.10486,15523:  references to the reader and their potential actions or experiences,1350: comparative features of eCommerce platforms
215,0.10486,4320:  references to legal and procedural documentation,15244: identifiers and terms related to governmental and scientific projects
216,0.1047,15768: mathematical expressions and properties related to sequences and distributions,"2585: specific alphanumeric sequences, especially relating to variable names or identifiers"
217,-0.1046,13943:  mathematical expressions and symbols,13337: expressions or phrases indicating uncertainty or potential missed opportunities
218,0.1046,"8645: special characters or formatting symbols, indicating a focus on non-verbal elements in the text",14762: references to omitted or incomplete information in a context
219,-0.1045,7935: mentions of key political figures and their statements or actions,1756:  negative connotations or undesirable qualities associated with actions or events
220,0.10443,10788:  technical terms and parameters related to performance metrics,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles"
221,-0.10425,7344:  relationships between keywords and their attributes,15844: specific mathematical symbols and operators used in expressions
222,-0.1041,"4576: elements of programming syntax and structure, particularly related to data types and operations in code",9399: details about music albums and their characteristics
223,0.104,1216: keywords related to web development and component structure in programming,14082:  technical terms related to software development and programming annotations
224,-0.104,6386: terms related to audio processing and effects,7846:  references to medical treatments and patient outcomes
225,-0.1039,7935: mentions of key political figures and their statements or actions,13442: terms related to local contexts and connections
226,-0.1038,3713: the presence of whitespace or blank spaces in the text,1602: references to legal and procedural concepts related to court cases and evidence
227,0.1037,15523:  references to the reader and their potential actions or experiences,11051: phrases related to death and memorialization
228,-0.1037,2943: references to factors or elements that influence various outcomes or behaviors,1602: references to legal and procedural concepts related to court cases and evidence
229,0.10364,13305:  phrases related to investment and financial consultancy,4531: theoretical concepts and detailed information related to statistics and measurement in various contexts
230,-0.10364,15523:  references to the reader and their potential actions or experiences,"12091: the use of specific formatting, such as mathematical notation and references to structured data"
231,-0.10364,3443: references to age and demographic characteristics,10553: references to military threats and potential risks involving individuals
232,-0.10345,13949:  mathematical expressions and equations,10271: sentences that express desire or aspirations related to personal goals
233,0.10345,"3530: elements related to experiments and studies, particularly in scientific contexts","12091: the use of specific formatting, such as mathematical notation and references to structured data"
234,-0.10333,13805: conditional phrases or questions,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles"
235,0.1032,10233:  JavaScript variable declarations and functions,5732: medical terms related to health outcomes and statistics
236,0.10315,13943:  mathematical expressions and symbols,9800: specific licensing or regulatory terms related to software or products
237,-0.10297,10211: scientific or medical terminology related to diseases and treatment options,10553: references to military threats and potential risks involving individuals
238,0.1027,4265: terms related to veterans and their associated programs or issues,"15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>"
239,0.1023,"12093: the word ""after"" in various contexts",12988: technical terms related to structural engineering and materials
240,-0.10205,11875: logging and debugging commands in code,9637:  mathematical expressions and variables
241,0.1019,2211: legal terms and phrases related to warranties and limitations,14087: terms related to family planning and the dynamics of family size
242,0.10187,3713: the presence of whitespace or blank spaces in the text,5812: references to programming languages and relevant code elements
243,0.1017,"2881:  occurrences of the term ""namespace"" in a programming context",10030: references to legal procedures and judicial assessments
244,-0.1017,4362: phrases and expressions related to uncertainty and conditions in various contexts,5751:  generational lineage or ancestral connections in narratives
245,0.1016,5167: expressions related to testing and assertions in code,11678: discussions of health risks and potential consequences related to medical conditions
246,0.10144,4658: dates and specific events related to December,9395: phrases related to strategic planning and development
247,0.10144,2291: technical or mathematical symbols and terms,13442: terms related to local contexts and connections
248,0.10144,10233:  JavaScript variable declarations and functions,902: descriptions of relationships and interactions between individuals
249,0.10114,"3530: elements related to experiments and studies, particularly in scientific contexts",275: concepts related to special cases within mathematical or statistical contexts
250,-0.10114,10434: mathematical expressions and code structure in formatted documents,10354: attributes related to scientific discoveries and their implications
251,0.10095,611: words related to comments and their statuses,9598: medical and scientific terms related to health treatments and assessments
252,-0.1007,10187: references to specific subjects or topics in the text,7736: instances of printed output in the code
253,-0.1005,9395: phrases related to strategic planning and development,2151: dialogue and conversational phrases
254,-0.10046,"3530: elements related to experiments and studies, particularly in scientific contexts",13865: conjunctions and transitions in opinions or statements
255,0.1004,8055: possessive pronouns and references to ownership or relationships,4024: terms related to exceptions and error handling in programming contexts
256,-0.10034,1843:  HTML tags and their corresponding usage in a document,11094: references to scientific studies and their results
257,-0.1003,4265: terms related to veterans and their associated programs or issues,11044: phrases related to criminal activity and societal issues
258,0.10016,"620: references to money and financial transactions, particularly those related to illegal activities",6112:  references to notable individuals and their careers
259,-0.0999,1577: terms related to scientific reagents and their usage in experimental procedures,7942: references to event registration and participation details
260,0.09973,2134: text related to editorial or peer review suggestions for academic studies,12682: comparative phrases discussing advantages and disadvantages between different entities or options
261,0.09937,9395: phrases related to strategic planning and development,2096:  LaTeX package commands and related formatting elements
262,-0.09937,6386: terms related to audio processing and effects,4907: phrases and terms related to legal and bureaucratic processes
263,0.0992,10999: the indefinite article 'a' and its variations in different contexts,15863: terms and phrases related to depth and profoundness in various contexts
264,0.09906,"2881:  occurrences of the term ""namespace"" in a programming context",12988: technical terms related to structural engineering and materials
265,0.0989,11875: logging and debugging commands in code,5744: words related to warranties and legal disclaimers
266,-0.09875,10631: clauses and phrases that describe relationships or characteristics,10919: terminology related to measurements and experimental procedures in scientific contexts
267,0.0987,"11671: terms related to statistical parameters and coefficients, particularly in the context of regression analysis",14870: concepts related to medical research and treatment
268,0.09863,"15560:  multiple segments of structured data, likely in a programming context",1906: commands and processes related to executing scripts or programs in a programming context
269,0.09845,15523:  references to the reader and their potential actions or experiences,11079: elements related to biochemical processes and their attributes
270,0.09845,10233:  JavaScript variable declarations and functions,7504:  the beginning of a document or a new section
271,-0.0982,13430: mathematical constructs and expressions,13805: conditional phrases or questions
272,0.098,10919: terminology related to measurements and experimental procedures in scientific contexts,12988: technical terms related to structural engineering and materials
273,0.09796,10233:  JavaScript variable declarations and functions,"8143: references to institutions, events, and administrative processes, particularly in a bureaucratic context"
274,0.09796,7282:  scientific terminology related to materials and chemistry,8763: expressions of value or worth in various contexts
275,0.09784,"12093: the word ""after"" in various contexts",6474: data-related structures and elements in code
276,0.0977,11400: expressions related to memory and lasting impact,2538: phrases related to collaboration and joint participation in activities or events
277,0.09766,4320:  references to legal and procedural documentation,"15132: references to types of materials, specifically stone and wood"
278,-0.0976,9024: references to scientific studies or data citations,15844: specific mathematical symbols and operators used in expressions
279,0.0976,4166: numbers and relationships between keywords,12682: comparative phrases discussing advantages and disadvantages between different entities or options
280,0.09753,15670: active verbs that indicate actions or processes,13365: scientific or technical terms related to methodologies and programming contexts
281,0.09753,7344:  relationships between keywords and their attributes,4907: phrases and terms related to legal and bureaucratic processes
282,0.09753,5605: descriptions and actions related to personal experiences and transactions,1635: references to figures or illustrations in the text
283,0.09753,5167: expressions related to testing and assertions in code,8517:  numerical patterns or symbols related to lists or sequences
284,-0.0975,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts","15132: references to types of materials, specifically stone and wood"
285,-0.0973,4320:  references to legal and procedural documentation,538: references to digital technologies and their applications in various contexts
286,0.0972,10233:  JavaScript variable declarations and functions,14658: references to contrasting concepts or comparisons
287,0.09717,15244: identifiers and terms related to governmental and scientific projects,6132: conditional and temporal statements
288,-0.09717,2260: terms related to legal discussions and forums,1602: references to legal and procedural concepts related to court cases and evidence
289,0.097,10233:  JavaScript variable declarations and functions,7165: instances of automated code generation references
290,-0.097,9024: references to scientific studies or data citations,225:  technical terms and descriptors in scientific or engineering contexts
291,0.097,59: code comments and documentation structures within programming code,12988: technical terms related to structural engineering and materials
