,QK Circuit Value,Key Feature,Query Feature
42,0.04977,13157: elements related to trials and legal processes,13384: complex structured elements in data
43,0.04947,7352:  structured data formats and attributes within documents,8220: references to educational or professional affiliations and roles
44,0.0491,7352:  structured data formats and attributes within documents,"9409:  occurrences of the word ""repeat."""
45,0.04898,7352:  structured data formats and attributes within documents,9916: technical terms and components related to mechanical or electrical fittings and assemblies
46,0.0488,13878: references to individuals and their roles or positions within an organizational or political context,5864: terms related to financial transactions and deposits
47,0.0487,6605:  frequencies of occurrences or items in lists and counts,15630:  references to specific time markers or temporal events
48,0.04865,11737:  quantifiable statistics or measurements in data,8517:  numerical patterns or symbols related to lists or sequences
49,0.04865,12958: terms related to product quality and effectiveness,10543:  coordinating conjunctions used to connect clauses or phrases
50,0.04828,11087: specific structural elements or commands in programming and mathematical contexts,1005: terms and identifiers related to programming and code generation in API documentation
51,0.04825,13365: scientific or technical terms related to methodologies and programming contexts,8517:  numerical patterns or symbols related to lists or sequences
52,0.04807,"15060: phrases related to physical health interventions, particularly those targeting children",6919: elements related to interactions and relationships among individuals
53,0.04742,10114: phrases related to food and drink preferences or offerings,3576: legal terminology and concepts related to court proceedings
54,0.0473,12570: references to faces or facial features,13640: phrases related to safety features and usability in products
55,0.0473,5447: terms related to variation and its impact in different contexts,6605:  frequencies of occurrences or items in lists and counts
56,0.04596,11087: specific structural elements or commands in programming and mathematical contexts,4768: conditional statements and their structure in programming
57,0.0459,13866: academic references and citations,513: expressions of unfortunate circumstances or negative outcomes
58,0.0458,4419: terms related to scientific variables and complex interactions,8220: references to educational or professional affiliations and roles
59,0.04578,16093: words related to physical interactions and conflicts,14715: the initialization of a process or system
60,0.04562,4419: terms related to scientific variables and complex interactions,3749:  information related to life status and survival outcomes
61,0.04517,12570: references to faces or facial features,14124: actions and processes related to experimentation and change
62,0.04517,15946: names or titles associated with individuals in organizational contexts,11737:  quantifiable statistics or measurements in data
63,0.0449,9295: terms related to programming exceptions and errors in software development,11541:  coding elements related to data parsing and storage operations
64,0.0448,4419: terms related to scientific variables and complex interactions,6062:  phrases related to authority and compliance
65,0.0448,12570: references to faces or facial features,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
66,0.04477,12570: references to faces or facial features,6062:  phrases related to authority and compliance
67,0.0447,14715: the initialization of a process or system,513: expressions of unfortunate circumstances or negative outcomes
68,0.04446,12464: CSS properties related to margins and spacing,2737:  phrases related to legal expenses and costs
69,0.0444,9294: elements related to event timers and their management in programming,13106: references to criminal activity and legal proceedings
70,0.04434,3496: phrases related to conditional outcomes or possibilities,1238:  specific numerical data or results
71,0.04434,"11845: references to key roles and positions within organizations, particularly in relation to leadership and formal titles",14662: various sounds and noises described in the text
72,0.04422,4118: specific programming constructs or syntactic elements related to function definitions and method calls,15579: terms related to digital representation and analysis of assets
73,0.04413,14240:  references to recent studies and findings in research,5864: terms related to financial transactions and deposits
74,0.04404,3863:  acronyms and their associated meanings or contexts,513: expressions of unfortunate circumstances or negative outcomes
75,0.04385,1961: numerical data associated with weight and age,14662: various sounds and noises described in the text
76,0.0438,4118: specific programming constructs or syntactic elements related to function definitions and method calls,14662: various sounds and noises described in the text
77,0.04376,7352:  structured data formats and attributes within documents,15579: terms related to digital representation and analysis of assets
78,0.04376,8687: exception handling in code,819:  structured data presentation and numerical information
79,0.0437,3869: negative sentiments and expressions of disdain or hatred,13384: complex structured elements in data
80,0.04337,6168: code structures and conditional statements,13384: complex structured elements in data
81,0.04333,8517:  numerical patterns or symbols related to lists or sequences,5864: terms related to financial transactions and deposits
82,0.04324,3598: terms associated with technical specifications and measurements,10553: references to military threats and potential risks involving individuals
83,0.04318,4419: terms related to scientific variables and complex interactions,13007:  mathematical expressions and equations involving summation notation
84,0.04315,2102: commands and functions related to program termination or exit processes,5864: terms related to financial transactions and deposits
85,0.04303,11541:  coding elements related to data parsing and storage operations,9295: terms related to programming exceptions and errors in software development
86,0.04297,"15060: phrases related to physical health interventions, particularly those targeting children","11657: terms related to political and financial structures, particularly focusing on the concepts of the Deep State and corporate influence"
87,0.0429,14607: structured programming constructs like cases and switches,8517:  numerical patterns or symbols related to lists or sequences
88,0.04282,9487: lines of code and programming-related syntax,15961: references to various medical conditions and their impacts
89,0.04282,4118: specific programming constructs or syntactic elements related to function definitions and method calls,8517:  numerical patterns or symbols related to lists or sequences
90,0.0428,16093: words related to physical interactions and conflicts,12451: phrases indicating logical reasoning or conclusions drawn from evidence
91,0.04272,4758: references to sports teams and related events,5864: terms related to financial transactions and deposits
92,0.0427,4345:  legal terminology and case references,8517:  numerical patterns or symbols related to lists or sequences
93,0.04266,"11845: references to key roles and positions within organizations, particularly in relation to leadership and formal titles",819:  structured data presentation and numerical information
94,0.04266,4419: terms related to scientific variables and complex interactions,14662: various sounds and noises described in the text
95,0.04266,13417: terms related to medical and anatomical terms in procedural or experimental contexts,16093: words related to physical interactions and conflicts
96,0.04266,4118: specific programming constructs or syntactic elements related to function definitions and method calls,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
97,0.0426,11087: specific structural elements or commands in programming and mathematical contexts,1851:  references to view-related components in code
98,0.0426,12958: terms related to product quality and effectiveness,14662: various sounds and noises described in the text
99,0.04257,4419: terms related to scientific variables and complex interactions,6780: negative portrayals of individuals or groups in relation to societal issues
100,0.04248,2714: assignment operations or expressions in code,12161: references to time and duration
101,0.0424,9975: terms related to measurement and statistical analysis,2737:  phrases related to legal expenses and costs
102,0.0423,12958: terms related to product quality and effectiveness,"3190: details related to crime scenes, residences, and actions taking place within homes"
103,0.0421,6605:  frequencies of occurrences or items in lists and counts,1237: elements related to data structures and their operations
104,0.04208,1205:  references to policy and decision-making,14760:  mathematical symbols or formatting related to equations
105,0.042,12958: terms related to product quality and effectiveness,9828: references to news programming and television stations
106,0.042,9975: terms related to measurement and statistical analysis,12828: technical terms and specifications related to programming and data structures
107,0.04196,11057:  acknowledgments and expressions of gratitude in a document,513: expressions of unfortunate circumstances or negative outcomes
108,0.04193,10187: references to specific subjects or topics in the text,513: expressions of unfortunate circumstances or negative outcomes
109,0.04193,14924: terms related to loading data or files in programming contexts,6605:  frequencies of occurrences or items in lists and counts
110,0.04184,15602: references to skin care products and their effects,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
111,0.04172,4833:  references to custom UI elements and their rendering properties in a codebase,513: expressions of unfortunate circumstances or negative outcomes
112,0.0417,11087: specific structural elements or commands in programming and mathematical contexts,8856: references to apartments and living spaces
113,0.04166,6605:  frequencies of occurrences or items in lists and counts,10234: references to items or objects in a structured format
114,0.0416,14859: specific names and references related to locations and events,15961: references to various medical conditions and their impacts
115,0.0416,3881:  the beginning of a new section or entry in a document,513: expressions of unfortunate circumstances or negative outcomes
116,0.0414,3775:  mathematical expressions involving indices and summations,513: expressions of unfortunate circumstances or negative outcomes
117,0.0414,4419: terms related to scientific variables and complex interactions,15740: elements and terms related to numbers or mathematical expressions
118,0.0414,3230: references to matrices and array structures,10234: references to items or objects in a structured format
119,0.0413,8517:  numerical patterns or symbols related to lists or sequences,"9847:  biological classification terms, specifically related to species, particularly within certain genera"
120,0.0413,14859: specific names and references related to locations and events,"7979: references to specific individuals, places, or entities related to medical and legal contexts"
121,0.04126,12570: references to faces or facial features,1238:  specific numerical data or results
122,0.0411,1974: references to design elements that maximize space efficiency,6780: negative portrayals of individuals or groups in relation to societal issues
123,0.041,12958: terms related to product quality and effectiveness,6062:  phrases related to authority and compliance
124,0.0408,6605:  frequencies of occurrences or items in lists and counts,2561: terms related to modifications and adjustments in settings or parameters
125,0.0408,9749: quantitative data and statistics related to populations and demographics,972: technical terms and phrases related to scientific analysis and research methodologies
126,0.0408,15602: references to skin care products and their effects,1238:  specific numerical data or results
127,0.0408,5629: terms associated with health management and treatment compliance,819:  structured data presentation and numerical information
128,0.04065,12382:  references to historical events and dates,819:  structured data presentation and numerical information
129,0.04056,12958: terms related to product quality and effectiveness,15579: terms related to digital representation and analysis of assets
130,0.0405,9147: the presence of specific individuals involved in political or legal contexts,5864: terms related to financial transactions and deposits
131,0.04044,10501: programming annotations and metadata in Java-related contexts,8517:  numerical patterns or symbols related to lists or sequences
132,0.0404,2648: phrases related to requirements and actions that need to be taken,5864: terms related to financial transactions and deposits
133,0.04037,12570: references to faces or facial features,9916: technical terms and components related to mechanical or electrical fittings and assemblies
134,0.04034,16267: code-related structures and function calls,8517:  numerical patterns or symbols related to lists or sequences
135,0.0403,8517:  numerical patterns or symbols related to lists or sequences,14715: the initialization of a process or system
136,0.0402,4758: references to sports teams and related events,"2530: elements related to programming syntax and structure, particularly in coding contexts"
137,0.04016,14924: terms related to loading data or files in programming contexts,10543:  coordinating conjunctions used to connect clauses or phrases
138,0.04016,6704: questions and inquiries,8517:  numerical patterns or symbols related to lists or sequences
139,0.04016,15602: references to skin care products and their effects,6062:  phrases related to authority and compliance
140,0.04013,6966: elements of code and programming constructs,1023: comma-separated lists or sequences of items
141,0.04007,13264: terms related to analysis and metrics in complex systems,6643: phrases related to sports statistics and performances
142,0.04007,7352:  structured data formats and attributes within documents,14348: escape characters and line breaks in code-related contexts
143,0.03998,"3334: relationships and connections involving ""of"" and quantifiable ratios",8517:  numerical patterns or symbols related to lists or sequences
144,0.0399,8517:  numerical patterns or symbols related to lists or sequences,"3811:  references to statistical data or variables represented by ""Y"""
145,0.03986,"15060: phrases related to physical health interventions, particularly those targeting children","13764: instances of the word ""conduct"" and its variations"
146,0.03983,3380: phrases related to maintaining a balance or equilibrium in various contexts,6062:  phrases related to authority and compliance
147,0.03983,3863:  acronyms and their associated meanings or contexts,2808: references to bathrooms and related fixtures
148,0.03983,"8663: references to individuals named Paul, particularly in a context that highlights their actions or roles",9916: technical terms and components related to mechanical or electrical fittings and assemblies
149,0.03964,2535: programming-related syntax and structure in code snippets,5864: terms related to financial transactions and deposits
150,0.03952,4118: specific programming constructs or syntactic elements related to function definitions and method calls,6062:  phrases related to authority and compliance
151,0.0395,"1630: special characters, whitespace, or formatting elements often used in coding or data representation",8517:  numerical patterns or symbols related to lists or sequences
152,0.03946,5019:  references to private entities or individuals,5864: terms related to financial transactions and deposits
153,0.03946,1961: numerical data associated with weight and age,14124: actions and processes related to experimentation and change
154,0.0394,9828: references to news programming and television stations,12768: the presence of legal or judicial terminology
155,0.0394,972: technical terms and phrases related to scientific analysis and research methodologies,4758: references to sports teams and related events
156,0.03934,10553: references to military threats and potential risks involving individuals,15679: URLs or web links
157,0.03928,"12459: references to travel and tourism, with a focus on history and culture",8517:  numerical patterns or symbols related to lists or sequences
158,0.03925,6919: elements related to interactions and relationships among individuals,1237: elements related to data structures and their operations
159,0.03925,13417: terms related to medical and anatomical terms in procedural or experimental contexts,12451: phrases indicating logical reasoning or conclusions drawn from evidence
160,0.0392,"8663: references to individuals named Paul, particularly in a context that highlights their actions or roles","1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
161,0.03906,6780: negative portrayals of individuals or groups in relation to societal issues,3576: legal terminology and concepts related to court proceedings
162,0.03903,"15060: phrases related to physical health interventions, particularly those targeting children",10543:  coordinating conjunctions used to connect clauses or phrases
163,0.03903,9947: references to legal terms and documentation details,16093: words related to physical interactions and conflicts
164,0.039,9975: terms related to measurement and statistical analysis,"2530: elements related to programming syntax and structure, particularly in coding contexts"
165,0.03897,2737:  phrases related to legal expenses and costs,1238:  specific numerical data or results
166,0.03897,"4951: special characters, particularly underscores and hyphens in code or script contexts",13106: references to criminal activity and legal proceedings
167,0.03894,14760:  mathematical symbols or formatting related to equations,13384: complex structured elements in data
168,0.0389,8517:  numerical patterns or symbols related to lists or sequences,12768: the presence of legal or judicial terminology
169,0.0389,9979: scientific terminology related to biochemistry and cellular processes,8517:  numerical patterns or symbols related to lists or sequences
170,0.03888,15230:  mathematical expressions or symbols,13384: complex structured elements in data
171,0.03882,"15060: phrases related to physical health interventions, particularly those targeting children",4321: references to different types of floors in various contexts
172,0.03882,972: technical terms and phrases related to scientific analysis and research methodologies,9916: technical terms and components related to mechanical or electrical fittings and assemblies
173,0.0387,"838: technical terms related to computer science, programming languages, or data structures","1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
174,0.03867,9184:  instances of commas and punctuation that lead into statements or clauses,10543:  coordinating conjunctions used to connect clauses or phrases
175,0.03864,1005: terms and identifiers related to programming and code generation in API documentation,1222: references to collaboration and cooperation
176,0.03864,7352:  structured data formats and attributes within documents,3758:  sequences of numbers and code blocks indicating functions and parameters
177,0.03857,15602: references to skin care products and their effects,9828: references to news programming and television stations
178,0.03854,7352:  structured data formats and attributes within documents,15740: elements and terms related to numbers or mathematical expressions
179,0.0385,10114: phrases related to food and drink preferences or offerings,16093: words related to physical interactions and conflicts
180,0.03848,8517:  numerical patterns or symbols related to lists or sequences,12828: technical terms and specifications related to programming and data structures
181,0.03842,6256: quantitative data and statistical information in the text,8517:  numerical patterns or symbols related to lists or sequences
182,0.03836,13798:  various punctuation marks and delimiters used in programming syntax,513: expressions of unfortunate circumstances or negative outcomes
183,0.03833,12958: terms related to product quality and effectiveness,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
184,0.03827,9077: code snippets related to data manipulation and queries in programming contexts,972: technical terms and phrases related to scientific analysis and research methodologies
185,0.03827,9987:  numeric data and measurements related to quantifiable results or statistics,5864: terms related to financial transactions and deposits
186,0.03824,15602: references to skin care products and their effects,14662: various sounds and noises described in the text
187,0.0382,4381: numerical data or statistical measurements,513: expressions of unfortunate circumstances or negative outcomes
188,0.03818,12381: references to figures and illustrations in the text,8517:  numerical patterns or symbols related to lists or sequences
189,0.03818,"11845: references to key roles and positions within organizations, particularly in relation to leadership and formal titles",8220: references to educational or professional affiliations and roles
190,0.03812,10907: numeric sequences or data points related to measurements and percentages,15961: references to various medical conditions and their impacts
191,0.0381,11193:  references to patents and patent applications,5864: terms related to financial transactions and deposits
192,0.03802,6605:  frequencies of occurrences or items in lists and counts,12768: the presence of legal or judicial terminology
193,0.03802,"6026: instances of the word ""view"" and its variants",5864: terms related to financial transactions and deposits
194,0.038,15602: references to skin care products and their effects,13640: phrases related to safety features and usability in products
195,0.038,12958: terms related to product quality and effectiveness,9916: technical terms and components related to mechanical or electrical fittings and assemblies
196,0.03793,1961: numerical data associated with weight and age,6062:  phrases related to authority and compliance
197,0.0379,11663: specific nucleotide sequences and their positions within genomic context,513: expressions of unfortunate circumstances or negative outcomes
198,0.0379,4070: mathematical notation or formal expressions within the text,13384: complex structured elements in data
199,0.03787,2714: assignment operations or expressions in code,1235: technical terms and scientific concepts related to biotechnology and coding
200,0.03787,7352:  structured data formats and attributes within documents,9828: references to news programming and television stations
201,0.03778,3380: phrases related to maintaining a balance or equilibrium in various contexts,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
202,0.03775,10543:  coordinating conjunctions used to connect clauses or phrases,1237: elements related to data structures and their operations
203,0.0377,4419: terms related to scientific variables and complex interactions,5353: specific biochemical terms and nomenclature related to genetics and molecular biology
204,0.03766,12958: terms related to product quality and effectiveness,12161: references to time and duration
205,0.03763,15602: references to skin care products and their effects,14348: escape characters and line breaks in code-related contexts
206,0.03757,"2141: contexts related to health, particularly issues surrounding mortality and medical conditions",2737:  phrases related to legal expenses and costs
207,0.03754,10543:  coordinating conjunctions used to connect clauses or phrases,"5419: actions involving ""catch"" and similar verbs"
208,0.0375,3380: phrases related to maintaining a balance or equilibrium in various contexts,9916: technical terms and components related to mechanical or electrical fittings and assemblies
209,0.03745,611: words related to comments and their statuses,13384: complex structured elements in data
210,0.03735,819:  structured data presentation and numerical information,14240:  references to recent studies and findings in research
211,0.03732,4436: topics related to technology and data management,5864: terms related to financial transactions and deposits
212,0.0373,"10555: descriptions of physical environments, focusing on settings, ambiance, and specific locations",819:  structured data presentation and numerical information
213,0.0373,6524: various types of opening and closing parentheses in code snippets,8517:  numerical patterns or symbols related to lists or sequences
214,0.03726,14859: specific names and references related to locations and events,12828: technical terms and specifications related to programming and data structures
215,0.0372,14859: specific names and references related to locations and events,8851: domain names and URLs related to websites
216,0.03714,"8663: references to individuals named Paul, particularly in a context that highlights their actions or roles",14662: various sounds and noises described in the text
217,0.03714,9144: variables and key performance indicators in a technical or scientific context,2737:  phrases related to legal expenses and costs
218,0.03708,7352:  structured data formats and attributes within documents,12958: terms related to product quality and effectiveness
219,0.03705,3380: phrases related to maintaining a balance or equilibrium in various contexts,14662: various sounds and noises described in the text
220,0.03702,4868: emotional expressions and reactions in interpersonal interactions,13384: complex structured elements in data
221,0.03702,11092:  sequences of underscores or blank spaces representing formatting or structure in code,4419: terms related to scientific variables and complex interactions
222,0.03702,6168: code structures and conditional statements,6062:  phrases related to authority and compliance
223,0.037,"15060: phrases related to physical health interventions, particularly those targeting children",8980: repeated periods and ellipses in the text
224,0.037,11895:  key indicators and terminologies related to analysis and evaluation,513: expressions of unfortunate circumstances or negative outcomes
225,0.037,569: emotional expressions and significant moments of vulnerability,16093: words related to physical interactions and conflicts
226,0.037,16175:  legal terminology and references related to trials and court proceedings,513: expressions of unfortunate circumstances or negative outcomes
227,0.037,3258: conditional phrases or clauses,819:  structured data presentation and numerical information
228,0.03693,11087: specific structural elements or commands in programming and mathematical contexts,"3811:  references to statistical data or variables represented by ""Y"""
229,0.03693,869: geographical and administrative terms related to specific regions or districts,5864: terms related to financial transactions and deposits
230,0.0369,11049: elements related to crime drama themes and character dynamics,14662: various sounds and noises described in the text
231,0.03687,"3498: references to governmental and legal entities, including conversations about laws and administrative decisions",4419: terms related to scientific variables and complex interactions
232,0.03683,9975: terms related to measurement and statistical analysis,16093: words related to physical interactions and conflicts
233,0.03674,4758: references to sports teams and related events,8851: domain names and URLs related to websites
234,0.03668,"11657: terms related to political and financial structures, particularly focusing on the concepts of the Deep State and corporate influence",1237: elements related to data structures and their operations
235,0.0366,6490: indicators of emerging market status and economic positioning,972: technical terms and phrases related to scientific analysis and research methodologies
236,0.0366,7352:  structured data formats and attributes within documents,7612: phrases conveying team morale and optimism
237,0.03653,7352:  structured data formats and attributes within documents,1451:  numeric data and identifiers
238,0.0365,3269: mathematical concepts and notations,8517:  numerical patterns or symbols related to lists or sequences
239,0.0365,15602: references to skin care products and their effects,14124: actions and processes related to experimentation and change
240,0.0365,15034: conditional statements and discussions of options or choices,513: expressions of unfortunate circumstances or negative outcomes
241,0.0365,2737:  phrases related to legal expenses and costs,819:  structured data presentation and numerical information
242,0.0365,1849: abbreviations or acronyms related to various topics,8517:  numerical patterns or symbols related to lists or sequences
243,0.03647,6828: references to industry and its various sectors,513: expressions of unfortunate circumstances or negative outcomes
244,0.0364,2992: technical terms and metrics related to biology and computation,513: expressions of unfortunate circumstances or negative outcomes
245,0.03635,15236: numerical values and their representations in text,513: expressions of unfortunate circumstances or negative outcomes
246,0.03635,9294: elements related to event timers and their management in programming,15961: references to various medical conditions and their impacts
247,0.03635,12270:  function calls and return statements in code,13384: complex structured elements in data
248,0.0363,12570: references to faces or facial features,15579: terms related to digital representation and analysis of assets
249,0.03625,15602: references to skin care products and their effects,8517:  numerical patterns or symbols related to lists or sequences
250,0.03625,12958: terms related to product quality and effectiveness,1888: special characters and symbols in the text
251,0.03622,4419: terms related to scientific variables and complex interactions,14124: actions and processes related to experimentation and change
252,0.0362,13878: references to individuals and their roles or positions within an organizational or political context,12828: technical terms and specifications related to programming and data structures
253,0.03613,1681: references to scams and fraudulent activities,11011:  numerical references or data points
254,0.03613,3719: terms related to the moon and lunar phenomena,6605:  frequencies of occurrences or items in lists and counts
255,0.0361,3037: mathematical expressions and parentheses in text,14662: various sounds and noises described in the text
256,0.0361,10597: references to genetic diversity and evolutionary concepts,513: expressions of unfortunate circumstances or negative outcomes
257,0.03607,7352:  structured data formats and attributes within documents,606: code-related terms and syntax elements
258,0.036,1961: numerical data associated with weight and age,13640: phrases related to safety features and usability in products
259,0.036,4758: references to sports teams and related events,8517:  numerical patterns or symbols related to lists or sequences
260,0.03598,"15060: phrases related to physical health interventions, particularly those targeting children",12531:  phrases that indicate duration or time-related references
261,0.03592,"2141: contexts related to health, particularly issues surrounding mortality and medical conditions",11737:  quantifiable statistics or measurements in data
262,0.03592,8802: phrases that emphasize the absence of something or someone,6605:  frequencies of occurrences or items in lists and counts
263,0.0359,13878: references to individuals and their roles or positions within an organizational or political context,2737:  phrases related to legal expenses and costs
264,0.0359,14715: the initialization of a process or system,10178: assert statements indicating validation checks in code
265,0.0359,12958: terms related to product quality and effectiveness,"9409:  occurrences of the word ""repeat."""
266,0.0359,1205:  references to policy and decision-making,2808: references to bathrooms and related fixtures
267,0.03586,4758: references to sports teams and related events,2737:  phrases related to legal expenses and costs
268,0.03583,"15060: phrases related to physical health interventions, particularly those targeting children","8932: pertinent names and terms associated with a specific individual or group, particularly in academic or scientific contexts"
269,0.03583,"10730: programming-related keywords, particularly those associated with user interface elements in a development context",16093: words related to physical interactions and conflicts
270,0.03583,4419: terms related to scientific variables and complex interactions,4758: references to sports teams and related events
271,0.03574,"2141: contexts related to health, particularly issues surrounding mortality and medical conditions",819:  structured data presentation and numerical information
272,0.0357,"15335: references to academic departments, institutions, and legal entities",513: expressions of unfortunate circumstances or negative outcomes
273,0.03568,1961: numerical data associated with weight and age,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
274,0.03568,15946: names or titles associated with individuals in organizational contexts,819:  structured data presentation and numerical information
275,0.03564,990: terms related to length and measurements,5864: terms related to financial transactions and deposits
276,0.03564,4419: terms related to scientific variables and complex interactions,9947: references to legal terms and documentation details
277,0.0356,1371: distinct pieces of punctuation and sentence endings,10234: references to items or objects in a structured format
278,0.0356,14781: elements related to user interaction and token verification in a digital workspace,"9932: functions and events related to programming, particularly those involving event handling and listener methods"
279,0.0356,972: technical terms and phrases related to scientific analysis and research methodologies,11092:  sequences of underscores or blank spaces representing formatting or structure in code
280,0.03558,15946: names or titles associated with individuals in organizational contexts,8393: references to stock market activities and public offerings related to companies
281,0.03558,7352:  structured data formats and attributes within documents,4353: the beginning of a document or section
282,0.03558,12362: references to companies and their products or services,8517:  numerical patterns or symbols related to lists or sequences
283,0.03555,10543:  coordinating conjunctions used to connect clauses or phrases,12768: the presence of legal or judicial terminology
284,0.03555,3152:  terms related to software packages and their metadata,16093: words related to physical interactions and conflicts
285,0.03555,11087: specific structural elements or commands in programming and mathematical contexts,"11845: references to key roles and positions within organizations, particularly in relation to leadership and formal titles"
286,0.03555,11087: specific structural elements or commands in programming and mathematical contexts,"1630: special characters, whitespace, or formatting elements often used in coding or data representation"
287,0.0355,12958: terms related to product quality and effectiveness,6239: punctuation and connectors in legal or formal contexts
288,0.0355,"8663: references to individuals named Paul, particularly in a context that highlights their actions or roles",14124: actions and processes related to experimentation and change
289,0.0355,2785: segments related to mathematical formulas or expressions,14662: various sounds and noises described in the text
290,0.0355,6168: code structures and conditional statements,"1065:  instances of the word ""instead"" and its variations, indicating a preference for alternatives or changes in perspective"
291,0.03546,"838: technical terms related to computer science, programming languages, or data structures",14662: various sounds and noises described in the text
292,0.03543,12701: names of individuals and their titles or professions,6605:  frequencies of occurrences or items in lists and counts
293,0.0354,6697: descriptive phrases related to atmosphere and tone in various contexts,2737:  phrases related to legal expenses and costs
294,0.0354,6356:  phrases related to formal structures and legal frameworks,13384: complex structured elements in data
295,0.03537,972: technical terms and phrases related to scientific analysis and research methodologies,12228: terms related to governmental and organizational investigations or protocols
296,0.03534,2791: mathematical expressions and formulas,8517:  numerical patterns or symbols related to lists or sequences
297,0.03534,3327: references to communication and personal relationships,1237: elements related to data structures and their operations
298,0.0353,1961: numerical data associated with weight and age,8220: references to educational or professional affiliations and roles
299,0.0353,4855: references to legal or procedural terminology,8517:  numerical patterns or symbols related to lists or sequences
